move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,2,4,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../..D......../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBB.BBBBB/.....B...../.........../.........../..D......../....DCDD.../...........,BB.BB.BBBBB/..B..B...../.........../.........../..D......../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,10,2,,,,BB.BB.BBBBB/..B..B...../.........../.........../..D......../....DCDD.../...........,BB.BB.BBBBB/..B..B...../..........D/.........../..D......../....DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB.BB.BBBBB/..B..B...../..........D/.........../..D......../....DCD..../...........,BB.BB.BBB.B/..B..B...B./..........D/.........../..D......../....DCD..../...........
6,Player.HUNTERS,PieceType.DOG,6,5,8,3,,,,BB.BB.BBB.B/..B..B...B./..........D/.........../..D......../....DCD..../...........,BB.BB.BBB.B/..B..B...B./..........D/........D../..D......../....DC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BB.BB.BBB.B/..B..B...B./..........D/........D../..D......../....DC...../...........,BB.BB.BBB../..B..B...BB/..........D/........D../..D......../....DC...../...........
8,Player.HUNTERS,PieceType.DOG,8,3,8,2,,,,BB.BB.BBB../..B..B...BB/..........D/........D../..D......../....DC...../...........,BB.BB.BBB../..B..B...BB/........D.D/.........../..D......../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB.BB.BBB../..B..B...BB/........D.D/.........../..D......../....DC...../...........,BB.BB.BBB../.....B...BB/..B.....D.D/.........../..D......../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,8,2,9,2,,,,BB.BB.BBB../.....B...BB/..B.....D.D/.........../..D......../....DC...../...........,BB.BB.BBB../.....B...BB/..B......DD/.........../..D......../....DC...../...........
