move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,3,,,,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.......D.../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBBBBBBB.BB/........B../.........../.......D.../.........../...DDCD..../...........,BBBBBBBB.BB/.........../........B../.......D.../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,3,,,,BBBBBBBB.BB/.........../........B../.......D.../.........../...DDCD..../...........,BBBBBBBB.BB/.........../........B../......DD.../.........../...DDC...../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBB.BB/.........../........B../......DD.../.........../...DDC...../...........,BBBB.BBB.BB/....B....../........B../......DD.../.........../...DDC...../...........
6,Player.HUNTERS,PieceType.DOG,6,3,8,1,,,,BBBB.BBB.BB/....B....../........B../......DD.../.........../...DDC...../...........,BBBB.BBB.BB/....B...D../........B../.......D.../.........../...DDC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBB.BBB.BB/....B...D../........B../.......D.../.........../...DDC...../...........,BBBB.BB..BB/....B..BD../........B../.......D.../.........../...DDC...../...........
8,Player.HUNTERS,PieceType.DOG,7,3,5,1,,,,BBBB.BB..BB/....B..BD../........B../.......D.../.........../...DDC...../...........,BBBB.BB..BB/....BD.BD../........B../.........../.........../...DDC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.BB..BB/....BD.BD../........B../.........../.........../...DDC...../...........,BBBB.BB..BB/.....D.BD../....B...B../.........../.........../...DDC...../...........
10,Player.HUNTERS,PieceType.DOG,8,1,10,3,,,,BBBB.BB..BB/.....D.BD../....B...B../.........../.........../...DDC...../...........,BBBB.BB..BB/.....D.B.../....B...B../..........D/.........../...DDC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,BBBB.BB..BB/.....D.B.../....B...B../..........D/.........../...DDC...../...........,BBBB.BB..BB/.....D.B.../....B....../........B.D/.........../...DDC...../...........
12,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,BBBB.BB..BB/.....D.B.../....B....../........B.D/.........../...DDC...../...........,BBBB.BB..BB/.....D.B.../....B....../..D.....B.D/.........../...D.C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,BBBB.BB..BB/.....D.B.../....B....../..D.....B.D/.........../...D.C...../...........,BBBB.BB..BB/.....D...../....B..B.../..D.....B.D/.........../...D.C...../...........
14,Player.HUNTERS,PieceType.DOG,3,5,1,3,,,,BBBB.BB..BB/.....D...../....B..B.../..D.....B.D/.........../...D.C...../...........,BBBB.BB..BB/.....D...../....B..B.../.DD.....B.D/.........../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB.BB..BB/.....D...../....B..B.../.DD.....B.D/.........../.....C...../...........,BBBB.BB..B./.....D....B/....B..B.../.DD.....B.D/.........../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,2,3,6,3,,,,BBBB.BB..B./.....D....B/....B..B.../.DD.....B.D/.........../.....C...../...........,BBBB.BB..B./.....D....B/....B..B.../.D....D.B.D/.........../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,3,8,4,,,,BBBB.BB..B./.....D....B/....B..B.../.D....D.B.D/.........../.....C...../...........,BBBB.BB..B./.....D....B/....B..B.../.D....D...D/........B../.....C...../...........
18,Player.HUNTERS,PieceType.DOG,1,3,2,3,,,,BBBB.BB..B./.....D....B/....B..B.../.D....D...D/........B../.....C...../...........,BBBB.BB..B./.....D....B/....B..B.../..D...D...D/........B../.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,BBBB.BB..B./.....D....B/....B..B.../..D...D...D/........B../.....C...../...........,BBBB.BB..B./.....D....B/....B....../..D...DB..D/........B../.....C...../...........
20,Player.HUNTERS,PieceType.DOG,2,3,4,1,,,,BBBB.BB..B./.....D....B/....B....../..D...DB..D/........B../.....C...../...........,BBBB.BB..B./....DD....B/....B....../......DB..D/........B../.....C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBB.BB..B./....DD....B/....B....../......DB..D/........B../.....C...../...........,BBB..BB..B./...BDD....B/....B....../......DB..D/........B../.....C...../...........
22,Player.HUNTERS,PieceType.DOG,5,1,7,1,,,,BBB..BB..B./...BDD....B/....B....../......DB..D/........B../.....C...../...........,BBB..BB..B./...BD..D..B/....B....../......DB..D/........B../.....C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BBB..BB..B./...BD..D..B/....B....../......DB..D/........B../.....C...../...........,BBB..BB..B./...BD..D.../....B.....B/......DB..D/........B../.....C...../...........
24,Player.HUNTERS,PieceType.DOG,7,1,5,3,,,,BBB..BB..B./...BD..D.../....B.....B/......DB..D/........B../.....C...../...........,BBB..BB..B./...BD....../....B.....B/.....DDB..D/........B../.....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBB..BB..B./...BD....../....B.....B/.....DDB..D/........B../.....C...../...........,B.B..BB..B./.B.BD....../....B.....B/.....DDB..D/........B../.....C...../...........
26,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,B.B..BB..B./.B.BD....../....B.....B/.....DDB..D/........B../.....C...../...........,B.B..BB..B./.B.BD....../....B.....B/.....DDB..D/......C.B../.........../...........
