move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,4,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../........D../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBB.BBBBBB/....B....../.........../.........../........D../...DDCD..../...........,B.BB.BBBBBB/.B..B....../.........../.........../........D../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,8,5,,,,B.BB.BBBBBB/.B..B....../.........../.........../........D../...DDCD..../...........,B.BB.BBBBBB/.B..B....../.........../.........../........D../...DDC..D../...........
5,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.BB.BBBBBB/.B..B....../.........../.........../........D../...DDC..D../...........,..BB.BBBBBB/BB..B....../.........../.........../........D../...DDC..D../...........
6,Player.HUNTERS,PieceType.DOG,3,5,3,2,,,,..BB.BBBBBB/BB..B....../.........../.........../........D../...DDC..D../...........,..BB.BBBBBB/BB..B....../...D......./.........../........D../....DC..D../...........
7,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..BB.BBBBBB/BB..B....../...D......./.........../........D../....DC..D../...........,..BB.BBBBBB/B...B....../.B.D......./.........../........D../....DC..D../...........
8,Player.HUNTERS,PieceType.DOG,3,2,2,3,,,,..BB.BBBBBB/B...B....../.B.D......./.........../........D../....DC..D../...........,..BB.BBBBBB/B...B....../.B........./..D......../........D../....DC..D../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,..BB.BBBBBB/B...B....../.B........./..D......../........D../....DC..D../...........,..BB.BBBBBB/B........../.B..B....../..D......../........D../....DC..D../...........
10,Player.HUNTERS,PieceType.DOG,2,3,1,3,,,,..BB.BBBBBB/B........../.B..B....../..D......../........D../....DC..D../...........,..BB.BBBBBB/B........../.B..B....../.D........./........D../....DC..D../...........
11,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,..BB.BBBBBB/B........../.B..B....../.D........./........D../....DC..D../...........,..BB.B.BBBB/B.....B..../.B..B....../.D........./........D../....DC..D../...........
12,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,..BB.B.BBBB/B.....B..../.B..B....../.D........./........D../....DC..D../...........,..BB.B.BBBB/B.....B..../.B..B....../.D........./......C.D../....D...D../...........
13,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,..BB.B.BBBB/B.....B..../.B..B....../.D........./......C.D../....D...D../...........,..BB.B.BBBB/B........../.B..B.B..../.D........./......C.D../....D...D../...........
14,Player.HUNTERS,PieceType.DOG,8,5,10,5,,,,..BB.B.BBBB/B........../.B..B.B..../.D........./......C.D../....D...D../...........,..BB.B.BBBB/B........../.B..B.B..../.D........./......C.D../....D.....D/...........
15,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,..BB.B.BBBB/B........../.B..B.B..../.D........./......C.D../....D.....D/...........,..BB.B.B.BB/B.......B../.B..B.B..../.D........./......C.D../....D.....D/...........
16,Player.HUNTERS,PieceType.DOG,4,5,3,5,,,,..BB.B.B.BB/B.......B../.B..B.B..../.D........./......C.D../....D.....D/...........,..BB.B.B.BB/B.......B../.B..B.B..../.D........./......C.D../...D......D/...........
17,Player.BUFFALO,PieceType.BUFFALO,6,2,6,3,,,,..BB.B.B.BB/B.......B../.B..B.B..../.D........./......C.D../...D......D/...........,..BB.B.B.BB/B.......B../.B..B....../.D....B..../......C.D../...D......D/...........
18,Player.HUNTERS,PieceType.DOG,3,5,3,4,,,,..BB.B.B.BB/B.......B../.B..B....../.D....B..../......C.D../...D......D/...........,..BB.B.B.BB/B.......B../.B..B....../.D....B..../...D..C.D../..........D/...........
19,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,..BB.B.B.BB/B.......B../.B..B....../.D....B..../...D..C.D../..........D/...........,..BB.B.B.BB/B........../.B..B...B../.D....B..../...D..C.D../..........D/...........
20,Player.HUNTERS,PieceType.DOG,1,3,4,3,,,,..BB.B.B.BB/B........../.B..B...B../.D....B..../...D..C.D../..........D/...........,..BB.B.B.BB/B........../.B..B...B../....D.B..../...D..C.D../..........D/...........
