move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,4,,,,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../........D../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBB.BBBB/......B..../.........../.........../........D../...DDCD..../...........,.BBBBB.BBBB/B.....B..../.........../.........../........D../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,3,5,3,1,,,,.BBBBB.BBBB/B.....B..../.........../.........../........D../...DDCD..../...........,.BBBBB.BBBB/B..D..B..../.........../.........../........D../....DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.BBBBB.BBBB/B..D..B..../.........../.........../........D../....DCD..../...........,.BBBB..BBBB/B..D.BB..../.........../.........../........D../....DCD..../...........
6,Player.HUNTERS,PieceType.DOG,3,1,3,4,,,,.BBBB..BBBB/B..D.BB..../.........../.........../........D../....DCD..../...........,.BBBB..BBBB/B....BB..../.........../.........../...D....D../....DCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.BBBB..BBBB/B....BB..../.........../.........../...D....D../....DCD..../...........,.BBBB..BB.B/B....BB..B./.........../.........../...D....D../....DCD..../...........
8,Player.HUNTERS,PieceType.DOG,4,5,1,5,,,,.BBBB..BB.B/B....BB..B./.........../.........../...D....D../....DCD..../...........,.BBBB..BB.B/B....BB..B./.........../.........../...D....D../.D...CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.BBBB..BB.B/B....BB..B./.........../.........../...D....D../.D...CD..../...........,.BBBB..BB.B/.....BB..B./B........../.........../...D....D../.D...CD..../...........
10,Player.HUNTERS,PieceType.DOG,3,4,3,3,,,,.BBBB..BB.B/.....BB..B./B........../.........../...D....D../.D...CD..../...........,.BBBB..BB.B/.....BB..B./B........../...D......./........D../.D...CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,.BBBB..BB.B/.....BB..B./B........../...D......./........D../.D...CD..../...........,.BBBB..BB.B/.....B...B./B.....B..../...D......./........D../.D...CD..../...........
12,Player.HUNTERS,PieceType.DOG,3,3,3,5,,,,.BBBB..BB.B/.....B...B./B.....B..../...D......./........D../.D...CD..../...........,.BBBB..BB.B/.....B...B./B.....B..../.........../........D../.D.D.CD..../...........
13,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,.BBBB..BB.B/.....B...B./B.....B..../.........../........D../.D.D.CD..../...........,.BBBB..BB.B/.....B...B./......B..../B........../........D../.D.D.CD..../...........
14,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,.BBBB..BB.B/.....B...B./......B..../B........../........D../.D.D.CD..../...........,.BBBB..BB.B/.....B...B./......B..../B........../....C...D../.D.D..D..../...........
15,Player.BUFFALO,PieceType.BUFFALO,0,3,0,4,,,,.BBBB..BB.B/.....B...B./......B..../B........../....C...D../.D.D..D..../...........,.BBBB..BB.B/.....B...B./......B..../.........../B...C...D../.D.D..D..../...........
16,Player.HUNTERS,PieceType.CHIEF,4,4,4,3,,,,.BBBB..BB.B/.....B...B./......B..../.........../B...C...D../.D.D..D..../...........,.BBBB..BB.B/.....B...B./......B..../....C....../B.......D../.D.D..D..../...........
17,Player.BUFFALO,PieceType.BUFFALO,0,4,0,5,,,,.BBBB..BB.B/.....B...B./......B..../....C....../B.......D../.D.D..D..../...........,.BBBB..BB.B/.....B...B./......B..../....C....../........D../BD.D..D..../...........
18,Player.HUNTERS,PieceType.DOG,8,4,8,5,,,,.BBBB..BB.B/.....B...B./......B..../....C....../........D../BD.D..D..../...........,.BBBB..BB.B/.....B...B./......B..../....C....../.........../BD.D..D.D../...........
19,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.BBBB..BB.B/.....B...B./......B..../....C....../.........../BD.D..D.D../...........,..BBB..BB.B/.B...B...B./......B..../....C....../.........../BD.D..D.D../...........
20,Player.HUNTERS,PieceType.DOG,3,5,3,1,,,,..BBB..BB.B/.B...B...B./......B..../....C....../.........../BD.D..D.D../...........,..BBB..BB.B/.B.D.B...B./......B..../....C....../.........../BD....D.D../...........
21,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,..BBB..BB.B/.B.D.B...B./......B..../....C....../.........../BD....D.D../...........,..BBB...B.B/.B.D.B.B.B./......B..../....C....../.........../BD....D.D../...........
22,Player.HUNTERS,PieceType.DOG,8,5,7,5,,,,..BBB...B.B/.B.D.B.B.B./......B..../....C....../.........../BD....D.D../...........,..BBB...B.B/.B.D.B.B.B./......B..../....C....../.........../BD....DD.../...........
23,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,..BBB...B.B/.B.D.B.B.B./......B..../....C....../.........../BD....DD.../...........,..BBB...B.B/.B.D.B.B.../......B..B./....C....../.........../BD....DD.../...........
24,Player.HUNTERS,PieceType.CHIEF,4,3,5,2,,,,..BBB...B.B/.B.D.B.B.../......B..B./....C....../.........../BD....DD.../...........,..BBB...B.B/.B.D.B.B.../.....CB..B./.........../.........../BD....DD.../...........
25,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,..BBB...B.B/.B.D.B.B.../.....CB..B./.........../.........../BD....DD.../...........,..BBB...B.B/.B.D.B.B.../.....CB..../.........B./.........../BD....DD.../...........
26,Player.HUNTERS,PieceType.DOG,3,1,0,4,,,,..BBB...B.B/.B.D.B.B.../.....CB..../.........B./.........../BD....DD.../...........,..BBB...B.B/.B...B.B.../.....CB..../.........B./D........../BD....DD.../...........
27,Player.BUFFALO,PieceType.BUFFALO,0,5,0,6,,Player.BUFFALO,GameOverReason.BUFFALO_CROSSED,..BBB...B.B/.B...B.B.../.....CB..../.........B./D........../BD....DD.../...........,..BBB...B.B/.B...B.B.../.....CB..../.........B./D........../.D....DD.../B..........
