move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.....C...../...DD.DD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBB.BBB/.......B.../.........../.........../.....C...../...DD.DD.../...........,BBBBBBB..BB/.......BB../.........../.........../.....C...../...DD.DD.../...........
4,Player.HUNTERS,PieceType.DOG,4,5,0,1,,,,BBBBBBB..BB/.......BB../.........../.........../.....C...../...DD.DD.../...........,BBBBBBB..BB/D......BB../.........../.........../.....C...../...D..DD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBB..BB/D......BB../.........../.........../.....C...../...D..DD.../...........,B.BBBBB..BB/DB.....BB../.........../.........../.....C...../...D..DD.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,8,5,,,,B.BBBBB..BB/DB.....BB../.........../.........../.....C...../...D..DD.../...........,B.BBBBB..BB/DB.....BB../.........../.........../.....C...../...D..D.D../...........
7,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,B.BBBBB..BB/DB.....BB../.........../.........../.....C...../...D..D.D../...........,B.BBBBB..BB/DB.....B.../........B../.........../.....C...../...D..D.D../...........
8,Player.HUNTERS,PieceType.DOG,3,5,6,2,,,,B.BBBBB..BB/DB.....B.../........B../.........../.....C...../...D..D.D../...........,B.BBBBB..BB/DB.....B.../......D.B../.........../.....C...../......D.D../...........
9,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B.BBBBB..BB/DB.....B.../......D.B../.........../.....C...../......D.D../...........,B.BBBB...BB/DB....BB.../......D.B../.........../.....C...../......D.D../...........
10,Player.HUNTERS,PieceType.DOG,0,1,3,4,,,,B.BBBB...BB/DB....BB.../......D.B../.........../.....C...../......D.D../...........,B.BBBB...BB/.B....BB.../......D.B../.........../...D.C...../......D.D../...........
11,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B.BBBB...BB/.B....BB.../......D.B../.........../...D.C...../......D.D../...........,B.BB.B...BB/.B..B.BB.../......D.B../.........../...D.C...../......D.D../...........
12,Player.HUNTERS,PieceType.DOG,6,5,4,5,,,,B.BB.B...BB/.B..B.BB.../......D.B../.........../...D.C...../......D.D../...........,B.BB.B...BB/.B..B.BB.../......D.B../.........../...D.C...../....D...D../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,B.BB.B...BB/.B..B.BB.../......D.B../.........../...D.C...../....D...D../...........,B.BB.B...BB/.B..B.B..../......DBB../.........../...D.C...../....D...D../...........
14,Player.HUNTERS,PieceType.DOG,4,5,7,5,,,,B.BB.B...BB/.B..B.B..../......DBB../.........../...D.C...../....D...D../...........,B.BB.B...BB/.B..B.B..../......DBB../.........../...D.C...../.......DD../...........
15,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B.BB.B...BB/.B..B.B..../......DBB../.........../...D.C...../.......DD../...........,B.BB.B....B/.B..B.B..B./......DBB../.........../...D.C...../.......DD../...........
16,Player.HUNTERS,PieceType.CHIEF,5,4,6,5,,,,B.BB.B....B/.B..B.B..B./......DBB../.........../...D.C...../.......DD../...........,B.BB.B....B/.B..B.B..B./......DBB../.........../...D......./......CDD../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,B.BB.B....B/.B..B.B..B./......DBB../.........../...D......./......CDD../...........,B.BB.B....B/.B..B.B..B./......DB.../........B../...D......./......CDD../...........
18,Player.HUNTERS,PieceType.DOG,7,5,5,3,,,,B.BB.B....B/.B..B.B..B./......DB.../........B../...D......./......CDD../...........,B.BB.B....B/.B..B.B..B./......DB.../.....D..B../...D......./......C.D../...........
19,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.BB.B....B/.B..B.B..B./......DB.../.....D..B../...D......./......C.D../...........,B.BB.B....B/....B.B..B./.B....DB.../.....D..B../...D......./......C.D../...........
20,Player.HUNTERS,PieceType.DOG,6,2,4,2,,,,B.BB.B....B/....B.B..B./.B....DB.../.....D..B../...D......./......C.D../...........,B.BB.B....B/....B.B..B./.B..D..B.../.....D..B../...D......./......C.D../...........
21,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B.BB.B....B/....B.B..B./.B..D..B.../.....D..B../...D......./......C.D../...........,B.BB.B...../....B.B..BB/.B..D..B.../.....D..B../...D......./......C.D../...........
22,Player.HUNTERS,PieceType.DOG,4,2,2,2,,,,B.BB.B...../....B.B..BB/.B..D..B.../.....D..B../...D......./......C.D../...........,B.BB.B...../....B.B..BB/.BD....B.../.....D..B../...D......./......C.D../...........
23,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,B.BB.B...../....B.B..BB/.BD....B.../.....D..B../...D......./......C.D../...........,B.BB.B...../....B.B...B/.BD....B.B./.....D..B../...D......./......C.D../...........
24,Player.HUNTERS,PieceType.DOG,3,4,4,3,,,,B.BB.B...../....B.B...B/.BD....B.B./.....D..B../...D......./......C.D../...........,B.BB.B...../....B.B...B/.BD....B.B./....DD..B../.........../......C.D../...........
25,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,B.BB.B...../....B.B...B/.BD....B.B./....DD..B../.........../......C.D../...........,B.BB.B...../....B.B..../.BD....B.BB/....DD..B../.........../......C.D../...........
26,Player.HUNTERS,PieceType.DOG,4,3,2,1,,,,B.BB.B...../....B.B..../.BD....B.BB/....DD..B../.........../......C.D../...........,B.BB.B...../..D.B.B..../.BD....B.BB/.....D..B../.........../......C.D../...........
27,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,B.BB.B...../..D.B.B..../.BD....B.BB/.....D..B../.........../......C.D../...........,B.BB.B...../..D.B....../.BD...BB.BB/.....D..B../.........../......C.D../...........
28,Player.HUNTERS,PieceType.DOG,5,3,6,3,,,,B.BB.B...../..D.B....../.BD...BB.BB/.....D..B../.........../......C.D../...........,B.BB.B...../..D.B....../.BD...BB.BB/......D.B../.........../......C.D../...........
29,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,B.BB.B...../..D.B....../.BD...BB.BB/......D.B../.........../......C.D../...........,B.BB.B...../..D......../.BD.B.BB.BB/......D.B../.........../......C.D../...........
30,Player.HUNTERS,PieceType.DOG,8,5,9,5,,,,B.BB.B...../..D......../.BD.B.BB.BB/......D.B../.........../......C.D../...........,B.BB.B...../..D......../.BD.B.BB.BB/......D.B../.........../......C..D./...........
31,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,B.BB.B...../..D......../.BD.B.BB.BB/......D.B../.........../......C..D./...........,B.BB.B...../..D......../.BD.B.BB.B./......D.B.B/.........../......C..D./...........
32,Player.HUNTERS,PieceType.DOG,2,1,6,1,,,,B.BB.B...../..D......../.BD.B.BB.B./......D.B.B/.........../......C..D./...........,B.BB.B...../......D..../.BD.B.BB.B./......D.B.B/.........../......C..D./...........
33,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,B.BB.B...../......D..../.BD.B.BB.B./......D.B.B/.........../......C..D./...........,B.BB......./.....BD..../.BD.B.BB.B./......D.B.B/.........../......C..D./...........
34,Player.HUNTERS,PieceType.DOG,2,2,0,4,,,,B.BB......./.....BD..../.BD.B.BB.B./......D.B.B/.........../......C..D./...........,B.BB......./.....BD..../.B..B.BB.B./......D.B.B/D........../......C..D./...........
35,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,B.BB......./.....BD..../.B..B.BB.B./......D.B.B/D........../......C..D./...........,B.BB......./.....BD..../.B..B.B..B./......DBB.B/D........../......C..D./...........
36,Player.HUNTERS,PieceType.DOG,0,4,5,4,,,,B.BB......./.....BD..../.B..B.B..B./......DBB.B/D........../......C..D./...........,B.BB......./.....BD..../.B..B.B..B./......DBB.B/.....D...../......C..D./...........
37,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,B.BB......./.....BD..../.B..B.B..B./......DBB.B/.....D...../......C..D./...........,B.BB......./.....BD..../.B..B.B..B./......DBB../.....D....B/......C..D./...........
38,Player.HUNTERS,PieceType.DOG,9,5,9,4,,,,B.BB......./.....BD..../.B..B.B..B./......DBB../.....D....B/......C..D./...........,B.BB......./.....BD..../.B..B.B..B./......DBB../.....D...DB/......C..../...........
39,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B.BB......./.....BD..../.B..B.B..B./......DBB../.....D...DB/......C..../...........,B.B......../...B.BD..../.B..B.B..B./......DBB../.....D...DB/......C..../...........
40,Player.HUNTERS,PieceType.DOG,9,4,8,4,,,,B.B......../...B.BD..../.B..B.B..B./......DBB../.....D...DB/......C..../...........,B.B......../...B.BD..../.B..B.B..B./......DBB../.....D..D.B/......C..../...........
41,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,B.B......../...B.BD..../.B..B.B..B./......DBB../.....D..D.B/......C..../...........,B.B......../...B.BD..../....B.B..B./.B....DBB../.....D..D.B/......C..../...........
42,Player.HUNTERS,PieceType.DOG,5,4,2,4,,,,B.B......../...B.BD..../....B.B..B./.B....DBB../.....D..D.B/......C..../...........,B.B......../...B.BD..../....B.B..B./.B....DBB../..D.....D.B/......C..../...........
43,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,B.B......../...B.BD..../....B.B..B./.B....DBB../..D.....D.B/......C..../...........,B.B......../...B.BD..../....B.B..../.B....DBBB./..D.....D.B/......C..../...........
44,Player.HUNTERS,PieceType.DOG,6,1,9,1,,,,B.B......../...B.BD..../....B.B..../.B....DBBB./..D.....D.B/......C..../...........,B.B......../...B.B...D./....B.B..../.B....DBBB./..D.....D.B/......C..../...........
