move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,3,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.......D.../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,BBBBBBB.BBB/.......B.../.........../.......D.../.........../...DDCD..../...........,BBBBBBB.BBB/.........../.......B.../.......D.../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,1,,,,BBBBBBB.BBB/.........../.......B.../.......D.../.........../...DDCD..../...........,BBBBBBB.BBB/......D..../.......B.../.......D.../.........../...DDC...../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBB.BBB/......D..../.......B.../.......D.../.........../...DDC...../...........,BBBB.BB.BBB/....B.D..../.......B.../.......D.../.........../...DDC...../...........
6,Player.HUNTERS,PieceType.DOG,7,3,5,1,,,,BBBB.BB.BBB/....B.D..../.......B.../.......D.../.........../...DDC...../...........,BBBB.BB.BBB/....BDD..../.......B.../.........../.........../...DDC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.BB.BBB/....BDD..../.......B.../.........../.........../...DDC...../...........,BBBB.BB.BBB/.....DD..../....B..B.../.........../.........../...DDC...../...........
8,Player.HUNTERS,PieceType.DOG,6,1,4,3,,,,BBBB.BB.BBB/.....DD..../....B..B.../.........../.........../...DDC...../...........,BBBB.BB.BBB/.....D...../....B..B.../....D....../.........../...DDC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB.BB.BBB/.....D...../....B..B.../....D....../.........../...DDC...../...........,BBBB.BB.BB./.....D....B/....B..B.../....D....../.........../...DDC...../...........
10,Player.HUNTERS,PieceType.DOG,4,5,3,4,,,,BBBB.BB.BB./.....D....B/....B..B.../....D....../.........../...DDC...../...........,BBBB.BB.BB./.....D....B/....B..B.../....D....../...D......./...D.C...../...........
11,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBB.BB.BB./.....D....B/....B..B.../....D....../...D......./...D.C...../...........,BBBB.B..BB./.....DB...B/....B..B.../....D....../...D......./...D.C...../...........
12,Player.HUNTERS,PieceType.DOG,4,3,3,3,,,,BBBB.B..BB./.....DB...B/....B..B.../....D....../...D......./...D.C...../...........,BBBB.B..BB./.....DB...B/....B..B.../...D......./...D......./...D.C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BBBB.B..BB./.....DB...B/....B..B.../...D......./...D......./...D.C...../...........,BBBB.B..BB./.....DB..../....B..B..B/...D......./...D......./...D.C...../...........
14,Player.HUNTERS,PieceType.DOG,3,3,3,1,,,,BBBB.B..BB./.....DB..../....B..B..B/...D......./...D......./...D.C...../...........,BBBB.B..BB./...D.DB..../....B..B..B/.........../...D......./...D.C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,BBBB.B..BB./...D.DB..../....B..B..B/.........../...D......./...D.C...../...........,BBBB.B..BB./...D.DB..../....B..B.../..........B/...D......./...D.C...../...........
16,Player.HUNTERS,PieceType.DOG,3,1,2,2,,,,BBBB.B..BB./...D.DB..../....B..B.../..........B/...D......./...D.C...../...........,BBBB.B..BB./.....DB..../..D.B..B.../..........B/...D......./...D.C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBB.B..BB./.....DB..../..D.B..B.../..........B/...D......./...D.C...../...........,BBBB.B...B./.....DB.B../..D.B..B.../..........B/...D......./...D.C...../...........
18,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,BBBB.B...B./.....DB.B../..D.B..B.../..........B/...D......./...D.C...../...........,BBBB.B...B./.....DB.B../..D.B..B.../..........B/...D.C...../...D......./...........
19,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBB.B...B./.....DB.B../..D.B..B.../..........B/...D.C...../...D......./...........,BBB..B...B./...B.DB.B../..D.B..B.../..........B/...D.C...../...D......./...........
20,Player.HUNTERS,PieceType.DOG,3,5,6,5,,,,BBB..B...B./...B.DB.B../..D.B..B.../..........B/...D.C...../...D......./...........,BBB..B...B./...B.DB.B../..D.B..B.../..........B/...D.C...../......D..../...........
21,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBB..B...B./...B.DB.B../..D.B..B.../..........B/...D.C...../......D..../...........,BB...B...B./..BB.DB.B../..D.B..B.../..........B/...D.C...../......D..../...........
22,Player.HUNTERS,PieceType.DOG,2,2,5,5,,,,BB...B...B./..BB.DB.B../..D.B..B.../..........B/...D.C...../......D..../...........,BB...B...B./..BB.DB.B../....B..B.../..........B/...D.C...../.....DD..../...........
23,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,BB...B...B./..BB.DB.B../....B..B.../..........B/...D.C...../.....DD..../...........,BB...B...B./..BB.DB.B../.......B.../....B.....B/...D.C...../.....DD..../...........
24,Player.HUNTERS,PieceType.DOG,6,5,8,5,,,,BB...B...B./..BB.DB.B../.......B.../....B.....B/...D.C...../.....DD..../...........,BB...B...B./..BB.DB.B../.......B.../....B.....B/...D.C...../.....D..D../...........
25,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BB...B...B./..BB.DB.B../.......B.../....B.....B/...D.C...../.....D..D../...........,BB...B...B./..BB.DB..../.......BB../....B.....B/...D.C...../.....D..D../...........
26,Player.HUNTERS,PieceType.DOG,3,4,0,1,,,,BB...B...B./..BB.DB..../.......BB../....B.....B/...D.C...../.....D..D../...........,BB...B...B./D.BB.DB..../.......BB../....B.....B/.....C...../.....D..D../...........
27,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,BB...B...B./D.BB.DB..../.......BB../....B.....B/.....C...../.....D..D../...........,BB...B...B./D.BB.DB..../.......BB../....B....../.....C....B/.....D..D../...........
28,Player.HUNTERS,PieceType.DOG,8,5,6,3,,,,BB...B...B./D.BB.DB..../.......BB../....B....../.....C....B/.....D..D../...........,BB...B...B./D.BB.DB..../.......BB../....B.D..../.....C....B/.....D...../...........
29,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB...B...B./D.BB.DB..../.......BB../....B.D..../.....C....B/.....D...../...........,BB...B...../D.BB.DB..B./.......BB../....B.D..../.....C....B/.....D...../...........
