move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........D./.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBB.BBB/.......B.../.........../.........D./.........../...DDCD..../...........,BBBBBBB.B.B/.......B.B./.........../.........D./.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,9,3,8,3,,,,BBBBBBB.B.B/.......B.B./.........../.........D./.........../...DDCD..../...........,BBBBBBB.B.B/.......B.B./.........../........D../.........../...DDCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBB.B.B/.......B.B./.........../........D../.........../...DDCD..../...........,BBBBBBB...B/.......BBB./.........../........D../.........../...DDCD..../...........
6,Player.HUNTERS,PieceType.DOG,3,5,3,1,,,,BBBBBBB...B/.......BBB./.........../........D../.........../...DDCD..../...........,BBBBBBB...B/...D...BBB./.........../........D../.........../....DCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBB...B/...D...BBB./.........../........D../.........../....DCD..../...........,BBBB.BB...B/...DB..BBB./.........../........D../.........../....DCD..../...........
8,Player.HUNTERS,PieceType.DOG,3,1,6,4,,,,BBBB.BB...B/...DB..BBB./.........../........D../.........../....DCD..../...........,BBBB.BB...B/....B..BBB./.........../........D../......D..../....DCD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.BB...B/....B..BBB./.........../........D../......D..../....DCD..../...........,BBBB.BB...B/.......BBB./....B....../........D../......D..../....DCD..../...........
10,Player.HUNTERS,PieceType.DOG,4,5,3,4,,,,BBBB.BB...B/.......BBB./....B....../........D../......D..../....DCD..../...........,BBBB.BB...B/.......BBB./....B....../........D../...D..D..../.....CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBB.BB...B/.......BBB./....B....../........D../...D..D..../.....CD..../...........,.BBB.BB...B/B......BBB./....B....../........D../...D..D..../.....CD..../...........
12,Player.HUNTERS,PieceType.DOG,3,4,1,4,,,,.BBB.BB...B/B......BBB./....B....../........D../...D..D..../.....CD..../...........,.BBB.BB...B/B......BBB./....B....../........D../.D....D..../.....CD..../...........
13,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.BBB.BB...B/B......BBB./....B....../........D../.D....D..../.....CD..../...........,..BB.BB...B/BB.....BBB./....B....../........D../.D....D..../.....CD..../...........
14,Player.HUNTERS,PieceType.DOG,6,5,4,3,,,,..BB.BB...B/BB.....BBB./....B....../........D../.D....D..../.....CD..../...........,..BB.BB...B/BB.....BBB./....B....../....D...D../.D....D..../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,..BB.BB...B/BB.....BBB./....B....../....D...D../.D....D..../.....C...../...........,..BB.BB..../BB.....BBBB/....B....../....D...D../.D....D..../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,4,3,6,1,,,,..BB.BB..../BB.....BBBB/....B....../....D...D../.D....D..../.....C...../...........,..BB.BB..../BB....DBBBB/....B....../........D../.D....D..../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..BB.BB..../BB....DBBBB/....B....../........D../.D....D..../.....C...../...........,..BB.BB..../B.....DBBBB/.B..B....../........D../.D....D..../.....C...../...........
18,Player.HUNTERS,PieceType.DOG,8,3,1,3,,,,..BB.BB..../B.....DBBBB/.B..B....../........D../.D....D..../.....C...../...........,..BB.BB..../B.....DBBBB/.B..B....../.D........./.D....D..../.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..BB.BB..../B.....DBBBB/.B..B....../.D........./.D....D..../.....C...../...........,...B.BB..../B.B...DBBBB/.B..B....../.D........./.D....D..../.....C...../...........
