move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,5,4,,,,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./.........../.........../.....D...../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,BBB.BBBBBBB/...B......./.........../.........../.....D...../...DDC.D.../...........,BBB.BBBBBBB/.........../...B......./.........../.....D...../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,3,5,1,3,,,,BBB.BBBBBBB/.........../...B......./.........../.....D...../...DDC.D.../...........,BBB.BBBBBBB/.........../...B......./.D........./.....D...../....DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBB.BBBBBBB/.........../...B......./.D........./.....D...../....DC.D.../...........,BB..BBBBBBB/..B......../...B......./.D........./.....D...../....DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,10,2,,,,BB..BBBBBBB/..B......../...B......./.D........./.....D...../....DC.D.../...........,BB..BBBBBBB/..B......../...B......D/.D........./.....D...../....DC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB..BBBBBBB/..B......../...B......D/.D........./.....D...../....DC...../...........,BB..BBBBB.B/..B......B./...B......D/.D........./.....D...../....DC...../...........
8,Player.HUNTERS,PieceType.DOG,1,3,0,2,,,,BB..BBBBB.B/..B......B./...B......D/.D........./.....D...../....DC...../...........,BB..BBBBB.B/..B......B./D..B......D/.........../.....D...../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BB..BBBBB.B/..B......B./D..B......D/.........../.....D...../....DC...../...........,.B..BBBBB.B/B.B......B./D..B......D/.........../.....D...../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,5,4,1,4,,,,.B..BBBBB.B/B.B......B./D..B......D/.........../.....D...../....DC...../...........,.B..BBBBB.B/B.B......B./D..B......D/.........../.D........./....DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.B..BBBBB.B/B.B......B./D..B......D/.........../.D........./....DC...../...........,.B..BBB.B.B/B.B....B.B./D..B......D/.........../.D........./....DC...../...........
12,Player.HUNTERS,PieceType.DOG,1,4,7,4,,,,.B..BBB.B.B/B.B....B.B./D..B......D/.........../.D........./....DC...../...........,.B..BBB.B.B/B.B....B.B./D..B......D/.........../.......D.../....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.B..BBB.B.B/B.B....B.B./D..B......D/.........../.......D.../....DC...../...........,.B..BBB.B.B/B.B....B.../D..B.....BD/.........../.......D.../....DC...../...........
14,Player.HUNTERS,PieceType.DOG,7,4,1,4,,,,.B..BBB.B.B/B.B....B.../D..B.....BD/.........../.......D.../....DC...../...........,.B..BBB.B.B/B.B....B.../D..B.....BD/.........../.D........./....DC...../...........
15,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.B..BBB.B.B/B.B....B.../D..B.....BD/.........../.D........./....DC...../...........,.B..BB..B.B/B.B...BB.../D..B.....BD/.........../.D........./....DC...../...........
16,Player.HUNTERS,PieceType.DOG,4,5,8,1,,,,.B..BB..B.B/B.B...BB.../D..B.....BD/.........../.D........./....DC...../...........,.B..BB..B.B/B.B...BBD../D..B.....BD/.........../.D........./.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.B..BB..B.B/B.B...BBD../D..B.....BD/.........../.D........./.....C...../...........,.B..B...B.B/B.B..BBBD../D..B.....BD/.........../.D........./.....C...../...........
18,Player.HUNTERS,PieceType.DOG,8,1,8,2,,,,.B..B...B.B/B.B..BBBD../D..B.....BD/.........../.D........./.....C...../...........,.B..B...B.B/B.B..BBB.../D..B....DBD/.........../.D........./.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.B..B...B.B/B.B..BBB.../D..B....DBD/.........../.D........./.....C...../...........,.B..B...B../B.B..BBB..B/D..B....DBD/.........../.D........./.....C...../...........
20,Player.HUNTERS,PieceType.DOG,8,2,8,1,,,,.B..B...B../B.B..BBB..B/D..B....DBD/.........../.D........./.....C...../...........,.B..B...B../B.B..BBBD.B/D..B.....BD/.........../.D........./.....C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,.B..B...B../B.B..BBBD.B/D..B.....BD/.........../.D........./.....C...../...........,.B..B...B../B.B..BBBD.B/D........BD/...B......./.D........./.....C...../...........
22,Player.HUNTERS,PieceType.DOG,0,2,8,2,,,,.B..B...B../B.B..BBBD.B/D........BD/...B......./.D........./.....C...../...........,.B..B...B../B.B..BBBD.B/........DBD/...B......./.D........./.....C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.B..B...B../B.B..BBBD.B/........DBD/...B......./.D........./.....C...../...........,.B..B...B../..B..BBBD.B/B.......DBD/...B......./.D........./.....C...../...........
24,Player.HUNTERS,PieceType.DOG,1,4,4,4,,,,.B..B...B../..B..BBBD.B/B.......DBD/...B......./.D........./.....C...../...........,.B..B...B../..B..BBBD.B/B.......DBD/...B......./....D....../.....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,.B..B...B../..B..BBBD.B/B.......DBD/...B......./....D....../.....C...../...........,.B..B...B../..B..BBBD.B/B.......D.D/...B.....B./....D....../.....C...../...........
