move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,4,4,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../....D....../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.BBBBBBBB/..B......../.........../.........../....D....../...D.CDD.../...........,BB.BB.BBBBB/..B..B...../.........../.........../....D....../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,4,4,4,1,,,,BB.BB.BBBBB/..B..B...../.........../.........../....D....../...D.CDD.../...........,BB.BB.BBBBB/..B.DB...../.........../.........../.........../...D.CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BB.BB.BBBBB/..B.DB...../.........../.........../.........../...D.CDD.../...........,BB.BB..BBBB/..B.DBB..../.........../.........../.........../...D.CDD.../...........
6,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,BB.BB..BBBB/..B.DBB..../.........../.........../.........../...D.CDD.../...........,BB.BB..BBBB/..B.DBB..../.........../.........../.....C...../...D..DD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BB.BB..BBBB/..B.DBB..../.........../.........../.....C...../...D..DD.../...........,BB.BB..BBBB/..B.DB...../......B..../.........../.....C...../...D..DD.../...........
8,Player.HUNTERS,PieceType.CHIEF,5,4,4,5,,,,BB.BB..BBBB/..B.DB...../......B..../.........../.....C...../...D..DD.../...........,BB.BB..BBBB/..B.DB...../......B..../.........../.........../...DC.DD.../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BB.BB..BBBB/..B.DB...../......B..../.........../.........../...DC.DD.../...........,.B.BB..BBBB/B.B.DB...../......B..../.........../.........../...DC.DD.../...........
10,Player.HUNTERS,PieceType.DOG,3,5,4,4,,,,.B.BB..BBBB/B.B.DB...../......B..../.........../.........../...DC.DD.../...........,.B.BB..BBBB/B.B.DB...../......B..../.........../....D....../....C.DD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,.B.BB..BBBB/B.B.DB...../......B..../.........../....D....../....C.DD.../...........,.B.BB..BBBB/B...DB...../..B...B..../.........../....D....../....C.DD.../...........
12,Player.HUNTERS,PieceType.DOG,4,1,3,1,,,,.B.BB..BBBB/B...DB...../..B...B..../.........../....D....../....C.DD.../...........,.B.BB..BBBB/B..D.B...../..B...B..../.........../....D....../....C.DD.../...........
13,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.B.BB..BBBB/B..D.B...../..B...B..../.........../....D....../....C.DD.../...........,.B.BB..BB.B/B..D.B...B./..B...B..../.........../....D....../....C.DD.../...........
14,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,.B.BB..BB.B/B..D.B...B./..B...B..../.........../....D....../....C.DD.../...........,.B.BB..BB.B/B..D.B...B./..B...B..../.........../....D..D.../....C..D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,.B.BB..BB.B/B..D.B...B./..B...B..../.........../....D..D.../....C..D.../...........,.B.BB..B..B/B..D.B..BB./..B...B..../.........../....D..D.../....C..D.../...........
16,Player.HUNTERS,PieceType.DOG,7,4,5,4,,,,.B.BB..B..B/B..D.B..BB./..B...B..../.........../....D..D.../....C..D.../...........,.B.BB..B..B/B..D.B..BB./..B...B..../.........../....DD...../....C..D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,.B.BB..B..B/B..D.B..BB./..B...B..../.........../....DD...../....C..D.../...........,.B.BB..B..B/B..D.B...B./..B...B.B../.........../....DD...../....C..D.../...........
18,Player.HUNTERS,PieceType.DOG,4,4,3,3,,,,.B.BB..B..B/B..D.B...B./..B...B.B../.........../....DD...../....C..D.../...........,.B.BB..B..B/B..D.B...B./..B...B.B../...D......./.....D...../....C..D.../...........
19,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.B.BB..B..B/B..D.B...B./..B...B.B../...D......./.....D...../....C..D.../...........,.B.BB..B..B/...D.B...B./B.B...B.B../...D......./.....D...../....C..D.../...........
20,Player.HUNTERS,PieceType.DOG,5,4,7,4,,,,.B.BB..B..B/...D.B...B./B.B...B.B../...D......./.....D...../....C..D.../...........,.B.BB..B..B/...D.B...B./B.B...B.B../...D......./.......D.../....C..D.../...........
21,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.B.BB..B..B/...D.B...B./B.B...B.B../...D......./.......D.../....C..D.../...........,.B.BB..B..B/...D.B...../B.B...B.BB./...D......./.......D.../....C..D.../...........
22,Player.HUNTERS,PieceType.DOG,7,4,8,3,,,,.B.BB..B..B/...D.B...../B.B...B.BB./...D......./.......D.../....C..D.../...........,.B.BB..B..B/...D.B...../B.B...B.BB./...D....D../.........../....C..D.../...........
23,Player.BUFFALO,PieceType.BUFFALO,6,2,6,3,,,,.B.BB..B..B/...D.B...../B.B...B.BB./...D....D../.........../....C..D.../...........,.B.BB..B..B/...D.B...../B.B.....BB./...D..B.D../.........../....C..D.../...........
24,Player.HUNTERS,PieceType.DOG,8,3,6,1,,,,.B.BB..B..B/...D.B...../B.B.....BB./...D..B.D../.........../....C..D.../...........,.B.BB..B..B/...D.BD..../B.B.....BB./...D..B..../.........../....C..D.../...........
25,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,.B.BB..B..B/...D.BD..../B.B.....BB./...D..B..../.........../....C..D.../...........,.B.BB..B..B/...D..D..../B.B..B..BB./...D..B..../.........../....C..D.../...........
26,Player.HUNTERS,PieceType.DOG,7,5,10,5,,,,.B.BB..B..B/...D..D..../B.B..B..BB./...D..B..../.........../....C..D.../...........,.B.BB..B..B/...D..D..../B.B..B..BB./...D..B..../.........../....C.....D/...........
27,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.B.BB..B..B/...D..D..../B.B..B..BB./...D..B..../.........../....C.....D/...........,...BB..B..B/.B.D..D..../B.B..B..BB./...D..B..../.........../....C.....D/...........
28,Player.HUNTERS,PieceType.DOG,10,5,5,5,,,,...BB..B..B/.B.D..D..../B.B..B..BB./...D..B..../.........../....C.....D/...........,...BB..B..B/.B.D..D..../B.B..B..BB./...D..B..../.........../....CD...../...........
