move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,3,,,,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.......D.../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBBBBBBB./..........B/.........../.......D.../.........../...DDCD..../...........,BBB.BBBBBB./...B......B/.........../.......D.../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,3,5,0,5,,,,BBB.BBBBBB./...B......B/.........../.......D.../.........../...DDCD..../...........,BBB.BBBBBB./...B......B/.........../.......D.../.........../D...DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBB.BBBBBB./...B......B/.........../.......D.../.........../D...DCD..../...........,BBB.BB.BBB./...B..B...B/.........../.......D.../.........../D...DCD..../...........
6,Player.HUNTERS,PieceType.DOG,4,5,6,3,,,,BBB.BB.BBB./...B..B...B/.........../.......D.../.........../D...DCD..../...........,BBB.BB.BBB./...B..B...B/.........../......DD.../.........../D....CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,BBB.BB.BBB./...B..B...B/.........../......DD.../.........../D....CD..../...........,BBB.BB.BBB./......B...B/...B......./......DD.../.........../D....CD..../...........
8,Player.HUNTERS,PieceType.DOG,6,3,7,4,,,,BBB.BB.BBB./......B...B/...B......./......DD.../.........../D....CD..../...........,BBB.BB.BBB./......B...B/...B......./.......D.../.......D.../D....CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,BBB.BB.BBB./......B...B/...B......./.......D.../.......D.../D....CD..../...........,BBB.BB.BBB./......B...B/.........../...B...D.../.......D.../D....CD..../...........
10,Player.HUNTERS,PieceType.DOG,7,3,4,3,,,,BBB.BB.BBB./......B...B/.........../...B...D.../.......D.../D....CD..../...........,BBB.BB.BBB./......B...B/.........../...BD....../.......D.../D....CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBB.BB.BBB./......B...B/.........../...BD....../.......D.../D....CD..../...........,BBB.BB.B.B./......B.B.B/.........../...BD....../.......D.../D....CD..../...........
12,Player.HUNTERS,PieceType.DOG,7,4,6,3,,,,BBB.BB.B.B./......B.B.B/.........../...BD....../.......D.../D....CD..../...........,BBB.BB.B.B./......B.B.B/.........../...BD.D..../.........../D....CD..../...........
