move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,6,1,,,,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B..D..../.........../.........../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBB.BBBBBBB/...B..D..../.........../.........../.........../...DDC.D.../...........,BBB.BBBBBB./...B..D...B/.........../.........../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,6,1,6,2,,,,BBB.BBBBBB./...B..D...B/.........../.........../.........../...DDC.D.../...........,BBB.BBBBBB./...B......B/......D..../.........../.........../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBB.BBBBBB./...B......B/......D..../.........../.........../...DDC.D.../...........,BBB.B.BBBB./...B.B....B/......D..../.........../.........../...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,6,2,8,4,,,,BBB.B.BBBB./...B.B....B/......D..../.........../.........../...DDC.D.../...........,BBB.B.BBBB./...B.B....B/.........../.........../........D../...DDC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBB.B.BBBB./...B.B....B/.........../.........../........D../...DDC.D.../...........,BBB.B.BB.B./...B.B..B.B/.........../.........../........D../...DDC.D.../...........
8,Player.HUNTERS,PieceType.DOG,8,4,7,3,,,,BBB.B.BB.B./...B.B..B.B/.........../.........../........D../...DDC.D.../...........,BBB.B.BB.B./...B.B..B.B/.........../.......D.../.........../...DDC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,BBB.B.BB.B./...B.B..B.B/.........../.......D.../.........../...DDC.D.../...........,BBB.B.BB.B./...B....B.B/.....B...../.......D.../.........../...DDC.D.../...........
10,Player.HUNTERS,PieceType.DOG,7,3,8,4,,,,BBB.B.BB.B./...B....B.B/.....B...../.......D.../.........../...DDC.D.../...........,BBB.B.BB.B./...B....B.B/.....B...../.........../........D../...DDC.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BBB.B.BB.B./...B....B.B/.....B...../.........../........D../...DDC.D.../...........,BBB.B.BB.B./...B....B../.....B....B/.........../........D../...DDC.D.../...........
12,Player.HUNTERS,PieceType.DOG,8,4,2,4,,,,BBB.B.BB.B./...B....B../.....B....B/.........../........D../...DDC.D.../...........,BBB.B.BB.B./...B....B../.....B....B/.........../..D......../...DDC.D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBB.B.BB.B./...B....B../.....B....B/.........../..D......../...DDC.D.../...........,BBB.B.BB.B./...B......./.....B..B.B/.........../..D......../...DDC.D.../...........
14,Player.HUNTERS,PieceType.DOG,2,4,4,4,,,,BBB.B.BB.B./...B......./.....B..B.B/.........../..D......../...DDC.D.../...........,BBB.B.BB.B./...B......./.....B..B.B/.........../....D....../...DDC.D.../...........
