move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,6,4,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../......D..../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBB.BBBBBB/....B....../.........../.........../......D..../...DDCD..../...........,BBB..BBBBBB/...BB....../.........../.........../......D..../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,4,5,5,4,,,,BBB..BBBBBB/...BB....../.........../.........../......D..../...DDCD..../...........,BBB..BBBBBB/...BB....../.........../.........../.....DD..../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBB..BBBBBB/...BB....../.........../.........../.....DD..../...D.CD..../...........,BBB..BBB.BB/...BB...B../.........../.........../.....DD..../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,3,5,7,1,,,,BBB..BBB.BB/...BB...B../.........../.........../.....DD..../...D.CD..../...........,BBB..BBB.BB/...BB..DB../.........../.........../.....DD..../.....CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBB..BBB.BB/...BB..DB../.........../.........../.....DD..../.....CD..../...........,BBB..BBB..B/...BB..DBB./.........../.........../.....DD..../.....CD..../...........
8,Player.HUNTERS,PieceType.DOG,7,1,5,1,,,,BBB..BBB..B/...BB..DBB./.........../.........../.....DD..../.....CD..../...........,BBB..BBB..B/...BBD..BB./.........../.........../.....DD..../.....CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBB..BBB..B/...BBD..BB./.........../.........../.....DD..../.....CD..../...........,BBB..BBB..B/...BBD...B./........B../.........../.....DD..../.....CD..../...........
10,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,BBB..BBB..B/...BBD...B./........B../.........../.....DD..../.....CD..../...........,BBB..BBB..B/...BBD...B./........B../.........../.....DDD.../.....C...../...........
11,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBB..BBB..B/...BBD...B./........B../.........../.....DDD.../.....C...../...........,BBB..BB...B/...BBD.B.B./........B../.........../.....DDD.../.....C...../...........
12,Player.HUNTERS,PieceType.DOG,5,1,7,3,,,,BBB..BB...B/...BBD.B.B./........B../.........../.....DDD.../.....C...../...........,BBB..BB...B/...BB..B.B./........B../.......D.../.....DDD.../.....C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,BBB..BB...B/...BB..B.B./........B../.......D.../.....DDD.../.....C...../...........,BBB..BB...B/...BB....B./.......BB../.......D.../.....DDD.../.....C...../...........
14,Player.HUNTERS,PieceType.DOG,5,4,3,2,,,,BBB..BB...B/...BB....B./.......BB../.......D.../.....DDD.../.....C...../...........,BBB..BB...B/...BB....B./...D...BB../.......D.../......DD.../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBB..BB...B/...BB....B./...D...BB../.......D.../......DD.../.....C...../...........,B.B..BB...B/.B.BB....B./...D...BB../.......D.../......DD.../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,7,3,10,3,,,,B.B..BB...B/.B.BB....B./...D...BB../.......D.../......DD.../.....C...../...........,B.B..BB...B/.B.BB....B./...D...BB../..........D/......DD.../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.B..BB...B/.B.BB....B./...D...BB../..........D/......DD.../.....C...../...........,..B..BB...B/BB.BB....B./...D...BB../..........D/......DD.../.....C...../...........
18,Player.HUNTERS,PieceType.DOG,3,2,6,2,,,,..B..BB...B/BB.BB....B./...D...BB../..........D/......DD.../.....C...../...........,..B..BB...B/BB.BB....B./......DBB../..........D/......DD.../.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,..B..BB...B/BB.BB....B./......DBB../..........D/......DD.../.....C...../...........,..B..BB...B/BB..B....B./...B..DBB../..........D/......DD.../.....C...../...........
20,Player.HUNTERS,PieceType.DOG,10,3,3,3,,,,..B..BB...B/BB..B....B./...B..DBB../..........D/......DD.../.....C...../...........,..B..BB...B/BB..B....B./...B..DBB../...D......./......DD.../.....C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..B..BB...B/BB..B....B./...B..DBB../...D......./......DD.../.....C...../...........,..B..BB...B/B...B....B./.B.B..DBB../...D......./......DD.../.....C...../...........
22,Player.HUNTERS,PieceType.DOG,7,4,8,3,,,,..B..BB...B/B...B....B./.B.B..DBB../...D......./......DD.../.....C...../...........,..B..BB...B/B...B....B./.B.B..DBB../...D....D../......D..../.....C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,..B..BB...B/B...B....B./.B.B..DBB../...D....D../......D..../.....C...../...........,..B..BB...B/....B....B./BB.B..DBB../...D....D../......D..../.....C...../...........
24,Player.HUNTERS,PieceType.DOG,6,4,10,4,,,,..B..BB...B/....B....B./BB.B..DBB../...D....D../......D..../.....C...../...........,..B..BB...B/....B....B./BB.B..DBB../...D....D../..........D/.....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..B..BB...B/....B....B./BB.B..DBB../...D....D../..........D/.....C...../...........,.....BB...B/..B.B....B./BB.B..DBB../...D....D../..........D/.....C...../...........
26,Player.HUNTERS,PieceType.DOG,10,4,9,4,,,,.....BB...B/..B.B....B./BB.B..DBB../...D....D../..........D/.....C...../...........,.....BB...B/..B.B....B./BB.B..DBB../...D....D../.........D./.....C...../...........
27,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.....BB...B/..B.B....B./BB.B..DBB../...D....D../.........D./.....C...../...........,.....BB..../..B.B....BB/BB.B..DBB../...D....D../.........D./.....C...../...........
28,Player.HUNTERS,PieceType.DOG,3,3,4,2,,,,.....BB..../..B.B....BB/BB.B..DBB../...D....D../.........D./.....C...../...........,.....BB..../..B.B....BB/BB.BD.DBB../........D../.........D./.....C...../...........
29,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,.....BB..../..B.B....BB/BB.BD.DBB../........D../.........D./.....C...../...........,.....BB..../..B.B....BB/BB..D.DBB../...B....D../.........D./.....C...../...........
30,Player.HUNTERS,PieceType.DOG,9,4,10,4,,,,.....BB..../..B.B....BB/BB..D.DBB../...B....D../.........D./.....C...../...........,.....BB..../..B.B....BB/BB..D.DBB../...B....D../..........D/.....C...../...........
31,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,.....BB..../..B.B....BB/BB..D.DBB../...B....D../..........D/.....C...../...........,.....BB..../..B.B....BB/B...D.DBB../.B.B....D../..........D/.....C...../...........
32,Player.HUNTERS,PieceType.DOG,8,3,9,3,,,,.....BB..../..B.B....BB/B...D.DBB../.B.B....D../..........D/.....C...../...........,.....BB..../..B.B....BB/B...D.DBB../.B.B.....D./..........D/.....C...../...........
33,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,.....BB..../..B.B....BB/B...D.DBB../.B.B.....D./..........D/.....C...../...........,.....BB..../..B.B....BB/B...D.D.B../.B.B...B.D./..........D/.....C...../...........
34,Player.HUNTERS,PieceType.DOG,6,2,5,3,,,,.....BB..../..B.B....BB/B...D.D.B../.B.B...B.D./..........D/.....C...../...........,.....BB..../..B.B....BB/B...D...B../.B.B.D.B.D./..........D/.....C...../...........
35,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,.....BB..../..B.B....BB/B...D...B../.B.B.D.B.D./..........D/.....C...../...........,.....BB..../....B....BB/B.B.D...B../.B.B.D.B.D./..........D/.....C...../...........
36,Player.HUNTERS,PieceType.DOG,9,3,8,3,,,,.....BB..../....B....BB/B.B.D...B../.B.B.D.B.D./..........D/.....C...../...........,.....BB..../....B....BB/B.B.D...B../.B.B.D.BD../..........D/.....C...../...........
37,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.....BB..../....B....BB/B.B.D...B../.B.B.D.BD../..........D/.....C...../...........,......B..../....BB...BB/B.B.D...B../.B.B.D.BD../..........D/.....C...../...........
38,Player.HUNTERS,PieceType.DOG,5,3,6,4,,,,......B..../....BB...BB/B.B.D...B../.B.B.D.BD../..........D/.....C...../...........,......B..../....BB...BB/B.B.D...B../.B.B...BD../......D...D/.....C...../...........
39,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,......B..../....BB...BB/B.B.D...B../.B.B...BD../......D...D/.....C...../...........,......B..../....BB...BB/B...D...B../.BBB...BD../......D...D/.....C...../...........
40,Player.HUNTERS,PieceType.DOG,6,4,6,5,,,,......B..../....BB...BB/B...D...B../.BBB...BD../......D...D/.....C...../...........,......B..../....BB...BB/B...D...B../.BBB...BD../..........D/.....CD..../...........
41,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,......B..../....BB...BB/B...D...B../.BBB...BD../..........D/.....CD..../...........,......B..../....BB...B./B...D...B.B/.BBB...BD../..........D/.....CD..../...........
42,Player.HUNTERS,PieceType.DOG,8,3,9,2,,,,......B..../....BB...B./B...D...B.B/.BBB...BD../..........D/.....CD..../...........,......B..../....BB...B./B...D...BDB/.BBB...B.../..........D/.....CD..../...........
43,Player.BUFFALO,PieceType.BUFFALO,2,3,2,4,,,,......B..../....BB...B./B...D...BDB/.BBB...B.../..........D/.....CD..../...........,......B..../....BB...B./B...D...BDB/.B.B...B.../..B.......D/.....CD..../...........
44,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,......B..../....BB...B./B...D...BDB/.B.B...B.../..B.......D/.....CD..../...........,......B..../....BB...B./B...D...BDB/.B.B...B.../..B.C.....D/......D..../...........
45,Player.BUFFALO,PieceType.BUFFALO,2,4,2,5,,,,......B..../....BB...B./B...D...BDB/.B.B...B.../..B.C.....D/......D..../...........,......B..../....BB...B./B...D...BDB/.B.B...B.../....C.....D/..B...D..../...........
46,Player.HUNTERS,PieceType.DOG,4,2,6,4,,,,......B..../....BB...B./B...D...BDB/.B.B...B.../....C.....D/..B...D..../...........,......B..../....BB...B./B.......BDB/.B.B...B.../....C.D...D/..B...D..../...........
47,Player.BUFFALO,PieceType.BUFFALO,7,3,7,4,,,,......B..../....BB...B./B.......BDB/.B.B...B.../....C.D...D/..B...D..../...........,......B..../....BB...B./B.......BDB/.B.B......./....C.DB..D/..B...D..../...........
48,Player.HUNTERS,PieceType.DOG,6,4,5,3,,,,......B..../....BB...B./B.......BDB/.B.B......./....C.DB..D/..B...D..../...........,......B..../....BB...B./B.......BDB/.B.B.D...../....C..B..D/..B...D..../...........
