move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,0,1,,,,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/DB........./.........../.........../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B.BBBBBBBBB/DB........./.........../.........../.........../...D.CDD.../...........,B.BBBBB.BBB/DB.....B.../.........../.........../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,B.BBBBB.BBB/DB.....B.../.........../.........../.........../...D.CDD.../...........,B.BBBBB.BBB/DB.....B.../.........../.........../.......D.../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,B.BBBBB.BBB/DB.....B.../.........../.........../.......D.../...D.CD..../...........,B..BBBB.BBB/DBB....B.../.........../.........../.......D.../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,0,1,0,2,,,,B..BBBB.BBB/DBB....B.../.........../.........../.......D.../...D.CD..../...........,B..BBBB.BBB/.BB....B.../D........../.........../.......D.../...D.CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B..BBBB.BBB/.BB....B.../D........../.........../.......D.../...D.CD..../...........,B..BBBB.BB./.BB....B..B/D........../.........../.......D.../...D.CD..../...........
8,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,B..BBBB.BB./.BB....B..B/D........../.........../.......D.../...D.CD..../...........,B..BBBB.BB./.BB....B..B/D........../.........../.........../...D.CD.D../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B..BBBB.BB./.BB....B..B/D........../.........../.........../...D.CD.D../...........,B..B.BB.BB./.BB.B..B..B/D........../.........../.........../...D.CD.D../...........
10,Player.HUNTERS,PieceType.DOG,6,5,5,4,,,,B..B.BB.BB./.BB.B..B..B/D........../.........../.........../...D.CD.D../...........,B..B.BB.BB./.BB.B..B..B/D........../.........../.....D...../...D.C..D../...........
11,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,B..B.BB.BB./.BB.B..B..B/D........../.........../.....D...../...D.C..D../...........,B..B.BB.BB./.B..B..B..B/D.B......../.........../.....D...../...D.C..D../...........
12,Player.HUNTERS,PieceType.DOG,3,5,1,3,,,,B..B.BB.BB./.B..B..B..B/D.B......../.........../.....D...../...D.C..D../...........,B..B.BB.BB./.B..B..B..B/D.B......../.D........./.....D...../.....C..D../...........
13,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..B.BB.BB./.B..B..B..B/D.B......../.D........./.....D...../.....C..D../...........,B....BB.BB./.B.BB..B..B/D.B......../.D........./.....D...../.....C..D../...........
14,Player.HUNTERS,PieceType.DOG,1,3,9,3,,,,B....BB.BB./.B.BB..B..B/D.B......../.D........./.....D...../.....C..D../...........,B....BB.BB./.B.BB..B..B/D.B......../.........D./.....D...../.....C..D../...........
15,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B....BB.BB./.B.BB..B..B/D.B......../.........D./.....D...../.....C..D../...........,.....BB.BB./BB.BB..B..B/D.B......../.........D./.....D...../.....C..D../...........
16,Player.HUNTERS,PieceType.DOG,0,2,3,5,,,,.....BB.BB./BB.BB..B..B/D.B......../.........D./.....D...../.....C..D../...........,.....BB.BB./BB.BB..B..B/..B......../.........D./.....D...../...D.C..D../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,.....BB.BB./BB.BB..B..B/..B......../.........D./.....D...../...D.C..D../...........,.....BB..B./BB.BB..BB.B/..B......../.........D./.....D...../...D.C..D../...........
18,Player.HUNTERS,PieceType.DOG,9,3,3,3,,,,.....BB..B./BB.BB..BB.B/..B......../.........D./.....D...../...D.C..D../...........,.....BB..B./BB.BB..BB.B/..B......../...D......./.....D...../...D.C..D../...........
19,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,.....BB..B./BB.BB..BB.B/..B......../...D......./.....D...../...D.C..D../...........,.....BB..B./B..BB..BB.B/.BB......../...D......./.....D...../...D.C..D../...........
20,Player.HUNTERS,PieceType.DOG,5,4,0,4,,,,.....BB..B./B..BB..BB.B/.BB......../...D......./.....D...../...D.C..D../...........,.....BB..B./B..BB..BB.B/.BB......../...D......./D........../...D.C..D../...........
21,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,.....BB..B./B..BB..BB.B/.BB......../...D......./D........../...D.C..D../...........,.....BB..B./B..BB..BB../.BB.......B/...D......./D........../...D.C..D../...........
22,Player.HUNTERS,PieceType.DOG,0,4,3,4,,,,.....BB..B./B..BB..BB../.BB.......B/...D......./D........../...D.C..D../...........,.....BB..B./B..BB..BB../.BB.......B/...D......./...D......./...D.C..D../...........
23,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,.....BB..B./B..BB..BB../.BB.......B/...D......./...D......./...D.C..D../...........,.....BB..B./B..BB..B.../.BB.....B.B/...D......./...D......./...D.C..D../...........
24,Player.HUNTERS,PieceType.DOG,8,5,7,4,,,,.....BB..B./B..BB..B.../.BB.....B.B/...D......./...D......./...D.C..D../...........,.....BB..B./B..BB..B.../.BB.....B.B/...D......./...D...D.../...D.C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,.....BB..B./B..BB..B.../.BB.....B.B/...D......./...D...D.../...D.C...../...........,.....BB..B./B..BB..B.../.BB.......B/...D....B../...D...D.../...D.C...../...........
26,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,.....BB..B./B..BB..B.../.BB.......B/...D....B../...D...D.../...D.C...../...........,.....BB..B./B..BB..B.../.BB.......B/...D....B../...D......./...D.C..D../...........
27,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,.....BB..B./B..BB..B.../.BB.......B/...D....B../...D......./...D.C..D../...........,.....BB..B./B..BB..B.../..B.......B/.B.D....B../...D......./...D.C..D../...........
28,Player.HUNTERS,PieceType.DOG,3,4,6,4,,,,.....BB..B./B..BB..B.../..B.......B/.B.D....B../...D......./...D.C..D../...........,.....BB..B./B..BB..B.../..B.......B/.B.D....B../......D..../...D.C..D../...........
29,Player.BUFFALO,PieceType.BUFFALO,1,3,1,4,,,,.....BB..B./B..BB..B.../..B.......B/.B.D....B../......D..../...D.C..D../...........,.....BB..B./B..BB..B.../..B.......B/...D....B../.B....D..../...D.C..D../...........
30,Player.HUNTERS,PieceType.DOG,8,5,5,2,,,,.....BB..B./B..BB..B.../..B.......B/...D....B../.B....D..../...D.C..D../...........,.....BB..B./B..BB..B.../..B..D....B/...D....B../.B....D..../...D.C...../...........
31,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,.....BB..B./B..BB..B.../..B..D....B/...D....B../.B....D..../...D.C...../...........,.....BB..B./B..BB..B.../.....D....B/..BD....B../.B....D..../...D.C...../...........
32,Player.HUNTERS,PieceType.DOG,3,3,6,3,,,,.....BB..B./B..BB..B.../.....D....B/..BD....B../.B....D..../...D.C...../...........,.....BB..B./B..BB..B.../.....D....B/..B...D.B../.B....D..../...D.C...../...........
33,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.....BB..B./B..BB..B.../.....D....B/..B...D.B../.B....D..../...D.C...../...........,.....BB..B./B..B...B.../....BD....B/..B...D.B../.B....D..../...D.C...../...........
34,Player.HUNTERS,PieceType.DOG,5,2,3,4,,,,.....BB..B./B..B...B.../....BD....B/..B...D.B../.B....D..../...D.C...../...........,.....BB..B./B..B...B.../....B.....B/..B...D.B../.B.D..D..../...D.C...../...........
35,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,.....BB..B./B..B...B.../....B.....B/..B...D.B../.B.D..D..../...D.C...../...........,.....BB..B./B......B.../...BB.....B/..B...D.B../.B.D..D..../...D.C...../...........
36,Player.HUNTERS,PieceType.DOG,3,4,3,3,,,,.....BB..B./B......B.../...BB.....B/..B...D.B../.B.D..D..../...D.C...../...........,.....BB..B./B......B.../...BB.....B/..BD..D.B../.B....D..../...D.C...../...........
37,Player.BUFFALO,PieceType.BUFFALO,1,4,1,5,,,,.....BB..B./B......B.../...BB.....B/..BD..D.B../.B....D..../...D.C...../...........,.....BB..B./B......B.../...BB.....B/..BD..D.B../......D..../.B.D.C...../...........
38,Player.HUNTERS,PieceType.DOG,6,4,5,3,,,,.....BB..B./B......B.../...BB.....B/..BD..D.B../......D..../.B.D.C...../...........,.....BB..B./B......B.../...BB.....B/..BD.DD.B../.........../.B.D.C...../...........
39,Player.BUFFALO,PieceType.BUFFALO,8,3,8,4,,,,.....BB..B./B......B.../...BB.....B/..BD.DD.B../.........../.B.D.C...../...........,.....BB..B./B......B.../...BB.....B/..BD.DD..../........B../.B.D.C...../...........
40,Player.HUNTERS,PieceType.CHIEF,5,5,4,5,,,,.....BB..B./B......B.../...BB.....B/..BD.DD..../........B../.B.D.C...../...........,.....BB..B./B......B.../...BB.....B/..BD.DD..../........B../.B.DC....../...........
41,Player.BUFFALO,PieceType.BUFFALO,2,3,2,4,,,,.....BB..B./B......B.../...BB.....B/..BD.DD..../........B../.B.DC....../...........,.....BB..B./B......B.../...BB.....B/...D.DD..../..B.....B../.B.DC....../...........
42,Player.HUNTERS,PieceType.CHIEF,4,5,3,4,,,,.....BB..B./B......B.../...BB.....B/...D.DD..../..B.....B../.B.DC....../...........,.....BB..B./B......B.../...BB.....B/...D.DD..../..BC....B../.B.D......./...........
43,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,.....BB..B./B......B.../...BB.....B/...D.DD..../..BC....B../.B.D......./...........,.....BB..B./B........../...BB..B..B/...D.DD..../..BC....B../.B.D......./...........
44,Player.HUNTERS,PieceType.DOG,5,3,4,3,,,,.....BB..B./B........../...BB..B..B/...D.DD..../..BC....B../.B.D......./...........,.....BB..B./B........../...BB..B..B/...DD.D..../..BC....B../.B.D......./...........
45,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.....BB..B./B........../...BB..B..B/...DD.D..../..BC....B../.B.D......./...........,......B..B./B....B...../...BB..B..B/...DD.D..../..BC....B../.B.D......./...........
46,Player.HUNTERS,PieceType.DOG,3,5,10,5,,,,......B..B./B....B...../...BB..B..B/...DD.D..../..BC....B../.B.D......./...........,......B..B./B....B...../...BB..B..B/...DD.D..../..BC....B../.B........D/...........
47,Player.BUFFALO,PieceType.BUFFALO,8,4,8,5,,,,......B..B./B....B...../...BB..B..B/...DD.D..../..BC....B../.B........D/...........,......B..B./B....B...../...BB..B..B/...DD.D..../..BC......./.B......B.D/...........
48,Player.HUNTERS,PieceType.DOG,4,3,5,2,,,,......B..B./B....B...../...BB..B..B/...DD.D..../..BC......./.B......B.D/...........,......B..B./B....B...../...BBD.B..B/...D..D..../..BC......./.B......B.D/...........
49,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,......B..B./B....B...../...BBD.B..B/...D..D..../..BC......./.B......B.D/...........,......B..../B....B...B./...BBD.B..B/...D..D..../..BC......./.B......B.D/...........
50,Player.HUNTERS,PieceType.DOG,6,3,9,3,,,,......B..../B....B...B./...BBD.B..B/...D..D..../..BC......./.B......B.D/...........,......B..../B....B...B./...BBD.B..B/...D.....D./..BC......./.B......B.D/...........
51,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,......B..../B....B...B./...BBD.B..B/...D.....D./..BC......./.B......B.D/...........,......B..../.....B...B./B..BBD.B..B/...D.....D./..BC......./.B......B.D/...........
52,Player.HUNTERS,PieceType.DOG,10,5,8,3,,,,......B..../.....B...B./B..BBD.B..B/...D.....D./..BC......./.B......B.D/...........,......B..../.....B...B./B..BBD.B..B/...D....DD./..BC......./.B......B../...........
53,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,......B..../.....B...B./B..BBD.B..B/...D....DD./..BC......./.B......B../...........,......B..../.....B...B./...BBD.B..B/B..D....DD./..BC......./.B......B../...........
54,Player.HUNTERS,PieceType.DOG,9,3,8,4,,,,......B..../.....B...B./...BBD.B..B/B..D....DD./..BC......./.B......B../...........,......B..../.....B...B./...BBD.B..B/B..D....D../..BC....D../.B......B../...........
55,Player.BUFFALO,PieceType.BUFFALO,1,5,1,6,,Player.BUFFALO,GameOverReason.BUFFALO_CROSSED,......B..../.....B...B./...BBD.B..B/B..D....D../..BC....D../.B......B../...........,......B..../.....B...B./...BBD.B..B/B..D....D../..BC....D../........B../.B.........
