move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,6,3,,,,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../......D..../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBB.BB/........B../.........../......D..../.........../...D.CDD.../...........,BBBB.BBB.BB/....B...B../.........../......D..../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,8,4,,,,BBBB.BBB.BB/....B...B../.........../......D..../.........../...D.CDD.../...........,BBBB.BBB.BB/....B...B../.........../......D..../........D../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBB.BBB.BB/....B...B../.........../......D..../........D../...D.CD..../...........,BBBB.BB..BB/....B..BB../.........../......D..../........D../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,6,3,6,4,,,,BBBB.BB..BB/....B..BB../.........../......D..../........D../...D.CD..../...........,BBBB.BB..BB/....B..BB../.........../.........../......D.D../...D.CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB.BB..BB/....B..BB../.........../.........../......D.D../...D.CD..../...........,BBBB.BB..B./....B..BB.B/.........../.........../......D.D../...D.CD..../...........
8,Player.HUNTERS,PieceType.DOG,8,4,7,4,,,,BBBB.BB..B./....B..BB.B/.........../.........../......D.D../...D.CD..../...........,BBBB.BB..B./....B..BB.B/.........../.........../......DD.../...D.CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.BB..B./....B..BB.B/.........../.........../......DD.../...D.CD..../...........,BBBB.BB..B./.......BB.B/....B....../.........../......DD.../...D.CD..../...........
10,Player.HUNTERS,PieceType.DOG,7,4,9,4,,,,BBBB.BB..B./.......BB.B/....B....../.........../......DD.../...D.CD..../...........,BBBB.BB..B./.......BB.B/....B....../.........../......D..D./...D.CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBB.BB..B./.......BB.B/....B....../.........../......D..D./...D.CD..../...........,BBBB..B..B./.....B.BB.B/....B....../.........../......D..D./...D.CD..../...........
12,Player.HUNTERS,PieceType.DOG,6,4,7,3,,,,BBBB..B..B./.....B.BB.B/....B....../.........../......D..D./...D.CD..../...........,BBBB..B..B./.....B.BB.B/....B....../.......D.../.........D./...D.CD..../...........
13,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBB..B..B./.....B.BB.B/....B....../.......D.../.........D./...D.CD..../...........,.BBB..B..B./B....B.BB.B/....B....../.......D.../.........D./...D.CD..../...........
14,Player.HUNTERS,PieceType.DOG,7,3,5,3,,,,.BBB..B..B./B....B.BB.B/....B....../.......D.../.........D./...D.CD..../...........,.BBB..B..B./B....B.BB.B/....B....../.....D...../.........D./...D.CD..../...........
15,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.BBB..B..B./B....B.BB.B/....B....../.....D...../.........D./...D.CD..../...........,.BBB..B..../B....B.BBBB/....B....../.....D...../.........D./...D.CD..../...........
16,Player.HUNTERS,PieceType.DOG,6,5,9,5,,,,.BBB..B..../B....B.BBBB/....B....../.....D...../.........D./...D.CD..../...........,.BBB..B..../B....B.BBBB/....B....../.....D...../.........D./...D.C...D./...........
17,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,.BBB..B..../B....B.BBBB/....B....../.....D...../.........D./...D.C...D./...........,.BBB..B..../B....B.BBBB/.........../....BD...../.........D./...D.C...D./...........
18,Player.HUNTERS,PieceType.DOG,9,4,0,4,,,,.BBB..B..../B....B.BBBB/.........../....BD...../.........D./...D.C...D./...........,.BBB..B..../B....B.BBBB/.........../....BD...../D........../...D.C...D./...........
19,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,.BBB..B..../B....B.BBBB/.........../....BD...../D........../...D.C...D./...........,.BB...B..../B..B.B.BBBB/.........../....BD...../D........../...D.C...D./...........
20,Player.HUNTERS,PieceType.DOG,9,5,7,5,,,,.BB...B..../B..B.B.BBBB/.........../....BD...../D........../...D.C...D./...........,.BB...B..../B..B.B.BBBB/.........../....BD...../D........../...D.C.D.../...........
21,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,.BB...B..../B..B.B.BBBB/.........../....BD...../D........../...D.C.D.../...........,.BB...B..../B....B.BBBB/...B......./....BD...../D........../...D.C.D.../...........
22,Player.HUNTERS,PieceType.DOG,7,5,10,2,,,,.BB...B..../B....B.BBBB/...B......./....BD...../D........../...D.C.D.../...........,.BB...B..../B....B.BBBB/...B......D/....BD...../D........../...D.C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.BB...B..../B....B.BBBB/...B......D/....BD...../D........../...D.C...../...........,.BB...B..../B....B.BB.B/...B.....BD/....BD...../D........../...D.C...../...........
24,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,.BB...B..../B....B.BB.B/...B.....BD/....BD...../D........../...D.C...../...........,.BB...B..../B....B.BB.B/...B.....BD/....BD...../D...C....../...D......./...........
25,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,.BB...B..../B....B.BB.B/...B.....BD/....BD...../D...C....../...D......./...........,.BB...B..../B......BB.B/...B.B...BD/....BD...../D...C....../...D......./...........
26,Player.HUNTERS,PieceType.DOG,5,3,5,4,,,,.BB...B..../B......BB.B/...B.B...BD/....BD...../D...C....../...D......./...........,.BB...B..../B......BB.B/...B.B...BD/....B....../D...CD...../...D......./...........
27,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,.BB...B..../B......BB.B/...B.B...BD/....B....../D...CD...../...D......./...........,.BB...B..../B......BB.B/...B.....BD/....BB...../D...CD...../...D......./...........
28,Player.HUNTERS,PieceType.DOG,3,5,2,5,,,,.BB...B..../B......BB.B/...B.....BD/....BB...../D...CD...../...D......./...........,.BB...B..../B......BB.B/...B.....BD/....BB...../D...CD...../..D......../...........
29,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,.BB...B..../B......BB.B/...B.....BD/....BB...../D...CD...../..D......../...........,.BB...B..../B......BB.B/.........BD/...BBB...../D...CD...../..D......../...........
30,Player.HUNTERS,PieceType.DOG,10,2,10,5,,,,.BB...B..../B......BB.B/.........BD/...BBB...../D...CD...../..D......../...........,.BB...B..../B......BB.B/.........B./...BBB...../D...CD...../..D.......D/...........
31,Player.BUFFALO,PieceType.BUFFALO,3,3,3,4,,,,.BB...B..../B......BB.B/.........B./...BBB...../D...CD...../..D.......D/...........,.BB...B..../B......BB.B/.........B./....BB...../D..BCD...../..D.......D/...........
32,Player.HUNTERS,PieceType.DOG,2,5,5,5,,,,.BB...B..../B......BB.B/.........B./....BB...../D..BCD...../..D.......D/...........,.BB...B..../B......BB.B/.........B./....BB...../D..BCD...../.....D....D/...........
33,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,.BB...B..../B......BB.B/.........B./....BB...../D..BCD...../.....D....D/...........,.BB...B..../B......BB.B/.........../....BB...B./D..BCD...../.....D....D/...........
34,Player.HUNTERS,PieceType.DOG,0,4,1,3,,,,.BB...B..../B......BB.B/.........../....BB...B./D..BCD...../.....D....D/...........,.BB...B..../B......BB.B/.........../.D..BB...B./...BCD...../.....D....D/...........
35,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,.BB...B..../B......BB.B/.........../.D..BB...B./...BCD...../.....D....D/...........,.BB...B..../B......BB../..........B/.D..BB...B./...BCD...../.....D....D/...........
36,Player.HUNTERS,PieceType.DOG,10,5,7,5,,,,.BB...B..../B......BB../..........B/.D..BB...B./...BCD...../.....D....D/...........,.BB...B..../B......BB../..........B/.D..BB...B./...BCD...../.....D.D.../...........
37,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.BB...B..../B......BB../..........B/.D..BB...B./...BCD...../.....D.D.../...........,..B...B..../BB.....BB../..........B/.D..BB...B./...BCD...../.....D.D.../...........
38,Player.HUNTERS,PieceType.DOG,7,5,6,4,,,,..B...B..../BB.....BB../..........B/.D..BB...B./...BCD...../.....D.D.../...........,..B...B..../BB.....BB../..........B/.D..BB...B./...BCDD..../.....D...../...........
39,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,..B...B..../BB.....BB../..........B/.D..BB...B./...BCDD..../.....D...../...........,..B...B..../BB.....B.../........B.B/.D..BB...B./...BCDD..../.....D...../...........
40,Player.HUNTERS,PieceType.DOG,5,4,7,2,,,,..B...B..../BB.....B.../........B.B/.D..BB...B./...BCDD..../.....D...../...........,..B...B..../BB.....B.../.......DB.B/.D..BB...B./...BC.D..../.....D...../...........
41,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..B...B..../BB.....B.../.......DB.B/.D..BB...B./...BC.D..../.....D...../...........,..B...B..../B......B.../.B.....DB.B/.D..BB...B./...BC.D..../.....D...../...........
42,Player.HUNTERS,PieceType.DOG,5,5,4,5,,,,..B...B..../B......B.../.B.....DB.B/.D..BB...B./...BC.D..../.....D...../...........,..B...B..../B......B.../.B.....DB.B/.D..BB...B./...BC.D..../....D....../...........
43,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,..B...B..../B......B.../.B.....DB.B/.D..BB...B./...BC.D..../....D....../...........,..B......../B.....BB.../.B.....DB.B/.D..BB...B./...BC.D..../....D....../...........
44,Player.HUNTERS,PieceType.DOG,1,3,0,4,,,,..B......../B.....BB.../.B.....DB.B/.D..BB...B./...BC.D..../....D....../...........,..B......../B.....BB.../.B.....DB.B/....BB...B./D..BC.D..../....D....../...........
45,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,..B......../B.....BB.../.B.....DB.B/....BB...B./D..BC.D..../....D....../...........,..B......../B......B.../.B....BDB.B/....BB...B./D..BC.D..../....D....../...........
46,Player.HUNTERS,PieceType.DOG,6,4,5,4,,,,..B......../B......B.../.B....BDB.B/....BB...B./D..BC.D..../....D....../...........,..B......../B......B.../.B....BDB.B/....BB...B./D..BCD...../....D....../...........
47,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,..B......../B......B.../.B....BDB.B/....BB...B./D..BCD...../....D....../...........,..B......../.......B.../BB....BDB.B/....BB...B./D..BCD...../....D....../...........
48,Player.HUNTERS,PieceType.CHIEF,4,4,3,4,"Piece(type=<PieceType.BUFFALO: 'B'>, player=<Player.BUFFALO: 0>)",,,..B......../.......B.../BB....BDB.B/....BB...B./D..BCD...../....D....../...........,..B......../.......B.../BB....BDB.B/....BB...B./D..C.D...../....D....../...........
49,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..B......../.......B.../BB....BDB.B/....BB...B./D..C.D...../....D....../...........,.........../..B....B.../BB....BDB.B/....BB...B./D..C.D...../....D....../...........
50,Player.HUNTERS,PieceType.CHIEF,3,4,2,3,,,,.........../..B....B.../BB....BDB.B/....BB...B./D..C.D...../....D....../...........,.........../..B....B.../BB....BDB.B/..C.BB...B./D....D...../....D....../...........
51,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,.........../..B....B.../BB....BDB.B/..C.BB...B./D....D...../....D....../...........,.........../..B....B.../BB....BDB.B/..C.BB...../D....D...B./....D....../...........
52,Player.HUNTERS,PieceType.DOG,4,5,8,5,,,,.........../..B....B.../BB....BDB.B/..C.BB...../D....D...B./....D....../...........,.........../..B....B.../BB....BDB.B/..C.BB...../D....D...B./........D../...........
53,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,.........../..B....B.../BB....BDB.B/..C.BB...../D....D...B./........D../...........,.........../..B....B.../B.....BDB.B/.BC.BB...../D....D...B./........D../...........
54,Player.HUNTERS,PieceType.DOG,7,2,7,5,,,,.........../..B....B.../B.....BDB.B/.BC.BB...../D....D...B./........D../...........,.........../..B....B.../B.....B.B.B/.BC.BB...../D....D...B./.......DD../...........
55,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,.........../..B....B.../B.....B.B.B/.BC.BB...../D....D...B./.......DD../...........,.........../..B....B.../B.....B...B/.BC.BB..B../D....D...B./.......DD../...........
56,Player.HUNTERS,PieceType.DOG,5,4,8,1,,,,.........../..B....B.../B.....B...B/.BC.BB..B../D....D...B./.......DD../...........,.........../..B....BD../B.....B...B/.BC.BB..B../D........B./.......DD../...........
57,Player.BUFFALO,PieceType.BUFFALO,1,3,1,4,,,,.........../..B....BD../B.....B...B/.BC.BB..B../D........B./.......DD../...........,.........../..B....BD../B.....B...B/..C.BB..B../DB.......B./.......DD../...........
58,Player.HUNTERS,PieceType.DOG,8,5,6,3,,,,.........../..B....BD../B.....B...B/..C.BB..B../DB.......B./.......DD../...........,.........../..B....BD../B.....B...B/..C.BBD.B../DB.......B./.......D.../...........
59,Player.BUFFALO,PieceType.BUFFALO,5,3,5,4,,,,.........../..B....BD../B.....B...B/..C.BBD.B../DB.......B./.......D.../...........,.........../..B....BD../B.....B...B/..C.B.D.B../DB...B...B./.......D.../...........
60,Player.HUNTERS,PieceType.DOG,0,4,3,1,,,,.........../..B....BD../B.....B...B/..C.B.D.B../DB...B...B./.......D.../...........,.........../..BD...BD../B.....B...B/..C.B.D.B../.B...B...B./.......D.../...........
61,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,.........../..BD...BD../B.....B...B/..C.B.D.B../.B...B...B./.......D.../...........,.........../..BD....D../B.....BB..B/..C.B.D.B../.B...B...B./.......D.../...........
62,Player.HUNTERS,PieceType.CHIEF,2,3,3,4,,,,.........../..BD....D../B.....BB..B/..C.B.D.B../.B...B...B./.......D.../...........,.........../..BD....D../B.....BB..B/....B.D.B../.B.C.B...B./.......D.../...........
