move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,10,5,,,,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.........../...DDCD...D/...........
3,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.BBBBBBBBBB/B........../.........../.........../.........../...DDCD...D/...........,.BBBBBB.BBB/B......B.../.........../.........../.........../...DDCD...D/...........
4,Player.HUNTERS,PieceType.DOG,6,5,8,5,,,,.BBBBBB.BBB/B......B.../.........../.........../.........../...DDCD...D/...........,.BBBBBB.BBB/B......B.../.........../.........../.........../...DDC..D.D/...........
5,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.BBBBBB.BBB/B......B.../.........../.........../.........../...DDC..D.D/...........,.BBBBBB.B.B/B......B.B./.........../.........../.........../...DDC..D.D/...........
6,Player.HUNTERS,PieceType.DOG,3,5,3,4,,,,.BBBBBB.B.B/B......B.B./.........../.........../.........../...DDC..D.D/...........,.BBBBBB.B.B/B......B.B./.........../.........../...D......./....DC..D.D/...........
7,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.BBBBBB.B.B/B......B.B./.........../.........../...D......./....DC..D.D/...........,.BBBBBB.B.B/B......B.../.........B./.........../...D......./....DC..D.D/...........
8,Player.HUNTERS,PieceType.DOG,8,5,9,4,,,,.BBBBBB.B.B/B......B.../.........B./.........../...D......./....DC..D.D/...........,.BBBBBB.B.B/B......B.../.........B./.........../...D.....D./....DC....D/...........
9,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,.BBBBBB.B.B/B......B.../.........B./.........../...D.....D./....DC....D/...........,.BBBBBB.B.B/B........../.......B.B./.........../...D.....D./....DC....D/...........
10,Player.HUNTERS,PieceType.DOG,9,4,8,4,,,,.BBBBBB.B.B/B........../.......B.B./.........../...D.....D./....DC....D/...........,.BBBBBB.B.B/B........../.......B.B./.........../...D....D../....DC....D/...........
11,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.BBBBBB.B.B/B........../.......B.B./.........../...D....D../....DC....D/...........,.BBB.BB.B.B/B...B....../.......B.B./.........../...D....D../....DC....D/...........
12,Player.HUNTERS,PieceType.DOG,3,4,3,3,,,,.BBB.BB.B.B/B...B....../.......B.B./.........../...D....D../....DC....D/...........,.BBB.BB.B.B/B...B....../.......B.B./...D......./........D../....DC....D/...........
13,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,.BBB.BB.B.B/B...B....../.......B.B./...D......./........D../....DC....D/...........,.BBB.BB.B.B/B...B....../.........B./...D...B.../........D../....DC....D/...........
14,Player.HUNTERS,PieceType.DOG,4,5,3,5,,,,.BBB.BB.B.B/B...B....../.........B./...D...B.../........D../....DC....D/...........,.BBB.BB.B.B/B...B....../.........B./...D...B.../........D../...D.C....D/...........
