move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,9,2,,,,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........D./.........../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBB./..........B/.........D./.........../.........../...DDC.D.../...........,BBBBB.BBBB./.....B....B/.........D./.........../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,BBBBB.BBBB./.....B....B/.........D./.........../.........../...DDC.D.../...........,BBBBB.BBBB./.....B....B/.........D./.........../......C..../...DD..D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBB.BBBB./.....B....B/.........D./.........../......C..../...DD..D.../...........,BBBBB..BBB./.....BB...B/.........D./.........../......C..../...DD..D.../...........
6,Player.HUNTERS,PieceType.DOG,4,5,5,5,,,,BBBBB..BBB./.....BB...B/.........D./.........../......C..../...DD..D.../...........,BBBBB..BBB./.....BB...B/.........D./.........../......C..../...D.D.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBB..BBB./.....BB...B/.........D./.........../......C..../...D.D.D.../...........,BBB.B..BBB./...B.BB...B/.........D./.........../......C..../...D.D.D.../...........
8,Player.HUNTERS,PieceType.DOG,3,5,5,3,,,,BBB.B..BBB./...B.BB...B/.........D./.........../......C..../...D.D.D.../...........,BBB.B..BBB./...B.BB...B/.........D./.....D...../......C..../.....D.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBB.B..BBB./...B.BB...B/.........D./.....D...../......C..../.....D.D.../...........,.BB.B..BBB./B..B.BB...B/.........D./.....D...../......C..../.....D.D.../...........
10,Player.HUNTERS,PieceType.DOG,5,5,3,5,,,,.BB.B..BBB./B..B.BB...B/.........D./.....D...../......C..../.....D.D.../...........,.BB.B..BBB./B..B.BB...B/.........D./.....D...../......C..../...D...D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.BB.B..BBB./B..B.BB...B/.........D./.....D...../......C..../...D...D.../...........,.BB.B...BB./B..B.BBB..B/.........D./.....D...../......C..../...D...D.../...........
12,Player.HUNTERS,PieceType.DOG,3,5,0,5,,,,.BB.B...BB./B..B.BBB..B/.........D./.....D...../......C..../...D...D.../...........,.BB.B...BB./B..B.BBB..B/.........D./.....D...../......C..../D......D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,.BB.B...BB./B..B.BBB..B/.........D./.....D...../......C..../D......D.../...........,.BB.B...BB./B..B.BBB.../.........DB/.....D...../......C..../D......D.../...........
14,Player.HUNTERS,PieceType.DOG,5,3,7,3,,,,.BB.B...BB./B..B.BBB.../.........DB/.....D...../......C..../D......D.../...........,.BB.B...BB./B..B.BBB.../.........DB/.......D.../......C..../D......D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.BB.B...BB./B..B.BBB.../.........DB/.......D.../......C..../D......D.../...........,..B.B...BB./BB.B.BBB.../.........DB/.......D.../......C..../D......D.../...........
16,Player.HUNTERS,PieceType.DOG,7,3,2,3,,,,..B.B...BB./BB.B.BBB.../.........DB/.......D.../......C..../D......D.../...........,..B.B...BB./BB.B.BBB.../.........DB/..D......../......C..../D......D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..B.B...BB./BB.B.BBB.../.........DB/..D......../......C..../D......D.../...........,..B.B...BB./B..B.BBB.../.B.......DB/..D......../......C..../D......D.../...........
18,Player.HUNTERS,PieceType.DOG,7,5,2,5,,,,..B.B...BB./B..B.BBB.../.B.......DB/..D......../......C..../D......D.../...........,..B.B...BB./B..B.BBB.../.B.......DB/..D......../......C..../D.D......../...........
19,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,..B.B...BB./B..B.BBB.../.B.......DB/..D......../......C..../D.D......../...........,..B.....BB./B..BBBBB.../.B.......DB/..D......../......C..../D.D......../...........
20,Player.HUNTERS,PieceType.DOG,2,5,9,5,,,,..B.....BB./B..BBBBB.../.B.......DB/..D......../......C..../D.D......../...........,..B.....BB./B..BBBBB.../.B.......DB/..D......../......C..../D........D./...........
