move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,1,5,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../.D..DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.BBBBBBBB/..B......../.........../.........../.........../.D..DCDD.../...........,BB.BB.BBBBB/..B..B...../.........../.........../.........../.D..DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,BB.BB.BBBBB/..B..B...../.........../.........../.........../.D..DCDD.../...........,BB.BB.BBBBB/..B..B...../.......D.../.........../.........../.D...CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB.BB.BBBBB/..B..B...../.......D.../.........../.........../.D...CDD.../...........,BB.BB.BBB.B/..B..B...B./.......D.../.........../.........../.D...CDD.../...........
6,Player.HUNTERS,PieceType.DOG,7,2,4,5,,,,BB.BB.BBB.B/..B..B...B./.......D.../.........../.........../.D...CDD.../...........,BB.BB.BBB.B/..B..B...B./.........../.........../.........../.D..DCDD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BB.BB.BBB.B/..B..B...B./.........../.........../.........../.D..DCDD.../...........,BB..B.BBB.B/..BB.B...B./.........../.........../.........../.D..DCDD.../...........
8,Player.HUNTERS,PieceType.DOG,4,5,4,2,,,,BB..B.BBB.B/..BB.B...B./.........../.........../.........../.D..DCDD.../...........,BB..B.BBB.B/..BB.B...B./....D....../.........../.........../.D...CDD.../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB..B.BBB.B/..BB.B...B./....D....../.........../.........../.D...CDD.../...........,BB....BBB.B/..BBBB...B./....D....../.........../.........../.D...CDD.../...........
10,Player.HUNTERS,PieceType.DOG,1,5,3,3,,,,BB....BBB.B/..BBBB...B./....D....../.........../.........../.D...CDD.../...........,BB....BBB.B/..BBBB...B./....D....../...D......./.........../.....CDD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BB....BBB.B/..BBBB...B./....D....../...D......./.........../.....CDD.../...........,.B....BBB.B/B.BBBB...B./....D....../...D......./.........../.....CDD.../...........
