move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,6,1,,,,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./......D...B/.........../.........../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBB./......D...B/.........../.........../.........../...DDC.D.../...........,BBBBBBBB.B./......D.B.B/.........../.........../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,6,1,4,1,,,,BBBBBBBB.B./......D.B.B/.........../.........../.........../...DDC.D.../...........,BBBBBBBB.B./....D...B.B/.........../.........../.........../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBBBBBBB.B./....D...B.B/.........../.........../.........../...DDC.D.../...........,BBBBBBBB.B./....D.....B/........B../.........../.........../...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,4,1,0,1,,,,BBBBBBBB.B./....D.....B/........B../.........../.........../...DDC.D.../...........,BBBBBBBB.B./D.........B/........B../.........../.........../...DDC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBB.B./D.........B/........B../.........../.........../...DDC.D.../...........,BBBBBB.B.B./D.....B...B/........B../.........../.........../...DDC.D.../...........
8,Player.HUNTERS,PieceType.DOG,0,1,3,1,,,,BBBBBB.B.B./D.....B...B/........B../.........../.........../...DDC.D.../...........,BBBBBB.B.B./...D..B...B/........B../.........../.........../...DDC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBB.B.B./...D..B...B/........B../.........../.........../...DDC.D.../...........,BB.BBB.B.B./..BD..B...B/........B../.........../.........../...DDC.D.../...........
10,Player.HUNTERS,PieceType.DOG,3,5,2,5,,,,BB.BBB.B.B./..BD..B...B/........B../.........../.........../...DDC.D.../...........,BB.BBB.B.B./..BD..B...B/........B../.........../.........../..D.DC.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BB.BBB.B.B./..BD..B...B/........B../.........../.........../..D.DC.D.../...........,BB.BBB.B.B./..BD..B..../........B.B/.........../.........../..D.DC.D.../...........
12,Player.HUNTERS,PieceType.DOG,4,5,4,2,,,,BB.BBB.B.B./..BD..B..../........B.B/.........../.........../..D.DC.D.../...........,BB.BBB.B.B./..BD..B..../....D...B.B/.........../.........../..D..C.D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB.BBB.B.B./..BD..B..../....D...B.B/.........../.........../..D..C.D.../...........,BB.BBB.B.../..BD..B..B./....D...B.B/.........../.........../..D..C.D.../...........
14,Player.HUNTERS,PieceType.DOG,4,2,4,4,,,,BB.BBB.B.../..BD..B..B./....D...B.B/.........../.........../..D..C.D.../...........,BB.BBB.B.../..BD..B..B./........B.B/.........../....D....../..D..C.D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,BB.BBB.B.../..BD..B..B./........B.B/.........../....D....../..D..C.D.../...........,BB.BBB.B.../..BD..B..B./........B../..........B/....D....../..D..C.D.../...........
16,Player.HUNTERS,PieceType.DOG,4,4,7,4,,,,BB.BBB.B.../..BD..B..B./........B../..........B/....D....../..D..C.D.../...........,BB.BBB.B.../..BD..B..B./........B../..........B/.......D.../..D..C.D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,BB.BBB.B.../..BD..B..B./........B../..........B/.......D.../..D..C.D.../...........,BB.BBB.B.../..BD..B..B./........B../.........../.......D..B/..D..C.D.../...........
18,Player.HUNTERS,PieceType.DOG,7,4,9,2,,,,BB.BBB.B.../..BD..B..B./........B../.........../.......D..B/..D..C.D.../...........,BB.BBB.B.../..BD..B..B./........BD./.........../..........B/..D..C.D.../...........
19,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB.BBB.B.../..BD..B..B./........BD./.........../..........B/..D..C.D.../...........,BB.BBB.B.../...D..B..B./..B.....BD./.........../..........B/..D..C.D.../...........
20,Player.HUNTERS,PieceType.DOG,9,2,10,1,,,,BB.BBB.B.../...D..B..B./..B.....BD./.........../..........B/..D..C.D.../...........,BB.BBB.B.../...D..B..BD/..B.....B../.........../..........B/..D..C.D.../...........
21,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB.BBB.B.../...D..B..BD/..B.....B../.........../..........B/..D..C.D.../...........,BB.B.B.B.../...DB.B..BD/..B.....B../.........../..........B/..D..C.D.../...........
22,Player.HUNTERS,PieceType.DOG,7,5,6,5,,,,BB.B.B.B.../...DB.B..BD/..B.....B../.........../..........B/..D..C.D.../...........,BB.B.B.B.../...DB.B..BD/..B.....B../.........../..........B/..D..CD..../...........
23,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BB.B.B.B.../...DB.B..BD/..B.....B../.........../..........B/..D..CD..../...........,BB.B.B.B.../...D..B..BD/..B.B...B../.........../..........B/..D..CD..../...........
24,Player.HUNTERS,PieceType.DOG,3,1,2,1,,,,BB.B.B.B.../...D..B..BD/..B.B...B../.........../..........B/..D..CD..../...........,BB.B.B.B.../..D...B..BD/..B.B...B../.........../..........B/..D..CD..../...........
25,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.B.B.B.../..D...B..BD/..B.B...B../.........../..........B/..D..CD..../...........,BB.B...B.../..D..BB..BD/..B.B...B../.........../..........B/..D..CD..../...........
26,Player.HUNTERS,PieceType.DOG,2,5,3,4,,,,BB.B...B.../..D..BB..BD/..B.B...B../.........../..........B/..D..CD..../...........,BB.B...B.../..D..BB..BD/..B.B...B../.........../...D......B/.....CD..../...........
27,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BB.B...B.../..D..BB..BD/..B.B...B../.........../...D......B/.....CD..../...........,BB.B...B.../..D..B...BD/..B.B.B.B../.........../...D......B/.....CD..../...........
28,Player.HUNTERS,PieceType.DOG,10,1,8,3,,,,BB.B...B.../..D..B...BD/..B.B.B.B../.........../...D......B/.....CD..../...........,BB.B...B.../..D..B...B./..B.B.B.B../........D../...D......B/.....CD..../...........
29,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,BB.B...B.../..D..B...B./..B.B.B.B../........D../...D......B/.....CD..../...........,BB.B...B.../..D..B...../..B.B.B.BB./........D../...D......B/.....CD..../...........
30,Player.HUNTERS,PieceType.DOG,3,4,5,4,,,,BB.B...B.../..D..B...../..B.B.B.BB./........D../...D......B/.....CD..../...........,BB.B...B.../..D..B...../..B.B.B.BB./........D../.....D....B/.....CD..../...........
31,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,BB.B...B.../..D..B...../..B.B.B.BB./........D../.....D....B/.....CD..../...........,BB.B...B.../..D..B...../..B...B.BB./....B...D../.....D....B/.....CD..../...........
32,Player.HUNTERS,PieceType.DOG,5,4,9,4,,,,BB.B...B.../..D..B...../..B...B.BB./....B...D../.....D....B/.....CD..../...........,BB.B...B.../..D..B...../..B...B.BB./....B...D../.........DB/.....CD..../...........
33,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,BB.B...B.../..D..B...../..B...B.BB./....B...D../.........DB/.....CD..../...........,BB.B...B.../..D..B...../......B.BB./..B.B...D../.........DB/.....CD..../...........
34,Player.HUNTERS,PieceType.DOG,8,3,7,2,,,,BB.B...B.../..D..B...../......B.BB./..B.B...D../.........DB/.....CD..../...........,BB.B...B.../..D..B...../......BDBB./..B.B....../.........DB/.....CD..../...........
35,Player.BUFFALO,PieceType.BUFFALO,6,2,6,3,,,,BB.B...B.../..D..B...../......BDBB./..B.B....../.........DB/.....CD..../...........,BB.B...B.../..D..B...../.......DBB./..B.B.B..../.........DB/.....CD..../...........
