move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../..D......../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBB.BBBBB/.....B...../.........../..D......../.........../...D.CDD.../...........,.BBBB.BBBBB/B....B...../.........../..D......../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,10,2,,,,.BBBB.BBBBB/B....B...../.........../..D......../.........../...D.CDD.../...........,.BBBB.BBBBB/B....B...../..........D/..D......../.........../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.BBBB.BBBBB/B....B...../..........D/..D......../.........../...D.CD..../...........,.BBBB.BBB.B/B....B...B./..........D/..D......../.........../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,6,5,10,5,,,,.BBBB.BBB.B/B....B...B./..........D/..D......../.........../...D.CD..../...........,.BBBB.BBB.B/B....B...B./..........D/..D......../.........../...D.C....D/...........
7,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.BBBB.BBB.B/B....B...B./..........D/..D......../.........../...D.C....D/...........,..BBB.BBB.B/BB...B...B./..........D/..D......../.........../...D.C....D/...........
8,Player.HUNTERS,PieceType.DOG,2,3,1,2,,,,..BBB.BBB.B/BB...B...B./..........D/..D......../.........../...D.C....D/...........,..BBB.BBB.B/BB...B...B./.D........D/.........../.........../...D.C....D/...........
9,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,..BBB.BBB.B/BB...B...B./.D........D/.........../.........../...D.C....D/...........,..BBB..BB.B/BB...BB..B./.D........D/.........../.........../...D.C....D/...........
10,Player.HUNTERS,PieceType.DOG,3,5,3,4,,,,..BBB..BB.B/BB...BB..B./.D........D/.........../.........../...D.C....D/...........,..BBB..BB.B/BB...BB..B./.D........D/.........../...D......./.....C....D/...........
11,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,..BBB..BB.B/BB...BB..B./.D........D/.........../...D......./.....C....D/...........,..BBB..BB../BB...BB..BB/.D........D/.........../...D......./.....C....D/...........
12,Player.HUNTERS,PieceType.CHIEF,5,5,4,5,,,,..BBB..BB../BB...BB..BB/.D........D/.........../...D......./.....C....D/...........,..BBB..BB../BB...BB..BB/.D........D/.........../...D......./....C.....D/...........
13,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,..BBB..BB../BB...BB..BB/.D........D/.........../...D......./....C.....D/...........,..BBB..B.../BB...BB.BBB/.D........D/.........../...D......./....C.....D/...........
14,Player.HUNTERS,PieceType.DOG,3,4,2,3,,,,..BBB..B.../BB...BB.BBB/.D........D/.........../...D......./....C.....D/...........,..BBB..B.../BB...BB.BBB/.D........D/..D......../.........../....C.....D/...........
15,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,..BBB..B.../BB...BB.BBB/.D........D/..D......../.........../....C.....D/...........,..BBB..B.../BB...BB.B.B/.D.......BD/..D......../.........../....C.....D/...........
