move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,4,3,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../....D....../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBB.BBB/.......B.../.........../....D....../.........../...DDC.D.../...........,BB.BBBB.BBB/..B....B.../.........../....D....../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,3,5,3,2,,,,BB.BBBB.BBB/..B....B.../.........../....D....../.........../...DDC.D.../...........,BB.BBBB.BBB/..B....B.../...D......./....D....../.........../....DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB.BBBB.BBB/..B....B.../...D......./....D....../.........../....DC.D.../...........,BB.B.BB.BBB/..B.B..B.../...D......./....D....../.........../....DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,BB.B.BB.BBB/..B.B..B.../...D......./....D....../.........../....DC.D.../...........,BB.B.BB.BBB/..B.B..B.../...D......./....D....../.......D.../....DC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BB.B.BB.BBB/..B.B..B.../...D......./....D....../.......D.../....DC...../...........,BB.B.B..BBB/..B.B.BB.../...D......./....D....../.......D.../....DC...../...........
8,Player.HUNTERS,PieceType.DOG,4,3,2,5,,,,BB.B.B..BBB/..B.B.BB.../...D......./....D....../.......D.../....DC...../...........,BB.B.B..BBB/..B.B.BB.../...D......./.........../.......D.../..D.DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.B.B..BBB/..B.B.BB.../...D......./.........../.......D.../..D.DC...../...........,B..B.B..BBB/.BB.B.BB.../...D......./.........../.......D.../..D.DC...../...........
10,Player.HUNTERS,PieceType.DOG,4,5,4,4,,,,B..B.B..BBB/.BB.B.BB.../...D......./.........../.......D.../..D.DC...../...........,B..B.B..BBB/.BB.B.BB.../...D......./.........../....D..D.../..D..C...../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B..B.B..BBB/.BB.B.BB.../...D......./.........../....D..D.../..D..C...../...........,B..B.B...BB/.BB.B.BBB../...D......./.........../....D..D.../..D..C...../...........
12,Player.HUNTERS,PieceType.DOG,2,5,5,2,,,,B..B.B...BB/.BB.B.BBB../...D......./.........../....D..D.../..D..C...../...........,B..B.B...BB/.BB.B.BBB../...D.D...../.........../....D..D.../.....C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B..B.B...BB/.BB.B.BBB../...D.D...../.........../....D..D.../.....C...../...........,B..B.B....B/.BB.B.BBBB./...D.D...../.........../....D..D.../.....C...../...........
14,Player.HUNTERS,PieceType.DOG,5,2,7,2,,,,B..B.B....B/.BB.B.BBBB./...D.D...../.........../....D..D.../.....C...../...........,B..B.B....B/.BB.B.BBBB./...D...D.../.........../....D..D.../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,B..B.B....B/.BB.B.BBBB./...D...D.../.........../....D..D.../.....C...../...........,B..B.B....B/.B..B.BBBB./..BD...D.../.........../....D..D.../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,4,4,5,4,,,,B..B.B....B/.B..B.BBBB./..BD...D.../.........../....D..D.../.....C...../...........,B..B.B....B/.B..B.BBBB./..BD...D.../.........../.....D.D.../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,B..B.B....B/.B..B.BBBB./..BD...D.../.........../.....D.D.../.....C...../...........,B..B.B....B/.B..B..BBB./..BD..BD.../.........../.....D.D.../.....C...../...........
18,Player.HUNTERS,PieceType.DOG,3,2,2,3,,,,B..B.B....B/.B..B..BBB./..BD..BD.../.........../.....D.D.../.....C...../...........,B..B.B....B/.B..B..BBB./..B...BD.../..D......../.....D.D.../.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,B..B.B....B/.B..B..BBB./..B...BD.../..D......../.....D.D.../.....C...../...........,B..B.B....B/.B.....BBB./..B.B.BD.../..D......../.....D.D.../.....C...../...........
20,Player.HUNTERS,PieceType.DOG,2,3,2,5,,,,B..B.B....B/.B.....BBB./..B.B.BD.../..D......../.....D.D.../.....C...../...........,B..B.B....B/.B.....BBB./..B.B.BD.../.........../.....D.D.../..D..C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B..B.B....B/.B.....BBB./..B.B.BD.../.........../.....D.D.../..D..C...../...........,B..B.B....B/.......BBB./.BB.B.BD.../.........../.....D.D.../..D..C...../...........
22,Player.HUNTERS,PieceType.DOG,5,4,5,2,,,,B..B.B....B/.......BBB./.BB.B.BD.../.........../.....D.D.../..D..C...../...........,B..B.B....B/.......BBB./.BB.BDBD.../.........../.......D.../..D..C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,B..B.B....B/.......BBB./.BB.BDBD.../.........../.......D.../..D..C...../...........,B..B.B....B/.......BBB./.BB..DBD.../....B....../.......D.../..D..C...../...........
24,Player.HUNTERS,PieceType.DOG,2,5,1,5,,,,B..B.B....B/.......BBB./.BB..DBD.../....B....../.......D.../..D..C...../...........,B..B.B....B/.......BBB./.BB..DBD.../....B....../.......D.../.D...C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..B.B....B/.......BBB./.BB..DBD.../....B....../.......D.../.D...C...../...........,B....B....B/...B...BBB./.BB..DBD.../....B....../.......D.../.D...C...../...........
