move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,5,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCD.D../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCD.D../...........,BB.BB.BBBBB/..B..B...../.........../.........../.........../...DDCD.D../...........
4,Player.HUNTERS,PieceType.DOG,4,5,8,1,,,,BB.BB.BBBBB/..B..B...../.........../.........../.........../...DDCD.D../...........,BB.BB.BBBBB/..B..B..D../.........../.........../.........../...D.CD.D../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BB.BBBBB/..B..B..D../.........../.........../.........../...D.CD.D../...........,B..BB.BBBBB/.BB..B..D../.........../.........../.........../...D.CD.D../...........
6,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,B..BB.BBBBB/.BB..B..D../.........../.........../.........../...D.CD.D../...........,B..BB.BBBBB/.BB..B..D../.........../.........../....C....../...D..D.D../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..BB.BBBBB/.BB..B..D../.........../.........../....C....../...D..D.D../...........,B...B.BBBBB/.BBB.B..D../.........../.........../....C....../...D..D.D../...........
8,Player.HUNTERS,PieceType.DOG,6,5,6,3,,,,B...B.BBBBB/.BBB.B..D../.........../.........../....C....../...D..D.D../...........,B...B.BBBBB/.BBB.B..D../.........../......D..../....C....../...D....D../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B...B.BBBBB/.BBB.B..D../.........../......D..../....C....../...D....D../...........,B.....BBBBB/.BBBBB..D../.........../......D..../....C....../...D....D../...........
10,Player.HUNTERS,PieceType.DOG,8,1,6,1,,,,B.....BBBBB/.BBBBB..D../.........../......D..../....C....../...D....D../...........,B.....BBBBB/.BBBBBD..../.........../......D..../....C....../...D....D../...........
