move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,5,,,,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCD.D../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCD.D../...........,BBB..BBBBBB/...BB....../.........../.........../.........../...DDCD.D../...........
4,Player.HUNTERS,PieceType.DOG,4,5,4,3,,,,BBB..BBBBBB/...BB....../.........../.........../.........../...DDCD.D../...........,BBB..BBBBBB/...BB....../.........../....D....../.........../...D.CD.D../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBB..BBBBBB/...BB....../.........../....D....../.........../...D.CD.D../...........,B.B..BBBBBB/.B.BB....../.........../....D....../.........../...D.CD.D../...........
6,Player.HUNTERS,PieceType.DOG,4,3,3,4,,,,B.B..BBBBBB/.B.BB....../.........../....D....../.........../...D.CD.D../...........,B.B..BBBBBB/.B.BB....../.........../.........../...D......./...D.CD.D../...........
7,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.B..BBBBBB/.B.BB....../.........../.........../...D......./...D.CD.D../...........,B.B..BBBBBB/...BB....../.B........./.........../...D......./...D.CD.D../...........
8,Player.HUNTERS,PieceType.CHIEF,5,5,4,5,,,,B.B..BBBBBB/...BB....../.B........./.........../...D......./...D.CD.D../...........,B.B..BBBBBB/...BB....../.B........./.........../...D......./...DC.D.D../...........
9,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,B.B..BBBBBB/...BB....../.B........./.........../...D......./...DC.D.D../...........,B.B..BBBBBB/....B....../.B.B......./.........../...D......./...DC.D.D../...........
10,Player.HUNTERS,PieceType.DOG,3,4,9,4,,,,B.B..BBBBBB/....B....../.B.B......./.........../...D......./...DC.D.D../...........,B.B..BBBBBB/....B....../.B.B......./.........../.........D./...DC.D.D../...........
11,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.B..BBBBBB/....B....../.B.B......./.........../.........D./...DC.D.D../...........,..B..BBBBBB/B...B....../.B.B......./.........../.........D./...DC.D.D../...........
12,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,..B..BBBBBB/B...B....../.B.B......./.........../.........D./...DC.D.D../...........,..B..BBBBBB/B...B....../.B.B......./.........../.......D.D./...DC...D../...........
13,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,..B..BBBBBB/B...B....../.B.B......./.........../.......D.D./...DC...D../...........,..B..BBB.BB/B...B...B../.B.B......./.........../.......D.D./...DC...D../...........
14,Player.HUNTERS,PieceType.DOG,7,4,7,5,,,,..B..BBB.BB/B...B...B../.B.B......./.........../.......D.D./...DC...D../...........,..B..BBB.BB/B...B...B../.B.B......./.........../.........D./...DC..DD../...........
15,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,..B..BBB.BB/B...B...B../.B.B......./.........../.........D./...DC..DD../...........,..B..B.B.BB/B...B.B.B../.B.B......./.........../.........D./...DC..DD../...........
16,Player.HUNTERS,PieceType.DOG,3,5,5,3,,,,..B..B.B.BB/B...B.B.B../.B.B......./.........../.........D./...DC..DD../...........,..B..B.B.BB/B...B.B.B../.B.B......./.....D...../.........D./....C..DD../...........
17,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,..B..B.B.BB/B...B.B.B../.B.B......./.....D...../.........D./....C..DD../...........,..B..B.B..B/B...B.B.BB./.B.B......./.....D...../.........D./....C..DD../...........
18,Player.HUNTERS,PieceType.CHIEF,4,5,5,4,,,,..B..B.B..B/B...B.B.BB./.B.B......./.....D...../.........D./....C..DD../...........,..B..B.B..B/B...B.B.BB./.B.B......./.....D...../.....C...D./.......DD../...........
19,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,..B..B.B..B/B...B.B.BB./.B.B......./.....D...../.....C...D./.......DD../...........,..B..B.B.../B...B.B.BBB/.B.B......./.....D...../.....C...D./.......DD../...........
20,Player.HUNTERS,PieceType.DOG,7,5,7,1,,,,..B..B.B.../B...B.B.BBB/.B.B......./.....D...../.....C...D./.......DD../...........,..B..B.B.../B...B.BDBBB/.B.B......./.....D...../.....C...D./........D../...........
21,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,..B..B.B.../B...B.BDBBB/.B.B......./.....D...../.....C...D./........D../...........,..B..B.B.../B...B.BDBBB/.B........./...B.D...../.....C...D./........D../...........
22,Player.HUNTERS,PieceType.DOG,8,5,0,5,,,,..B..B.B.../B...B.BDBBB/.B........./...B.D...../.....C...D./........D../...........,..B..B.B.../B...B.BDBBB/.B........./...B.D...../.....C...D./D........../...........
23,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..B..B.B.../B...B.BDBBB/.B........./...B.D...../.....C...D./D........../...........,.....B.B.../B.B.B.BDBBB/.B........./...B.D...../.....C...D./D........../...........
24,Player.HUNTERS,PieceType.DOG,5,3,6,4,,,,.....B.B.../B.B.B.BDBBB/.B........./...B.D...../.....C...D./D........../...........,.....B.B.../B.B.B.BDBBB/.B........./...B......./.....CD..D./D........../...........
25,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,.....B.B.../B.B.B.BDBBB/.B........./...B......./.....CD..D./D........../...........,.....B.B.../B.B.B..DBBB/.B....B..../...B......./.....CD..D./D........../...........
26,Player.HUNTERS,PieceType.CHIEF,5,4,4,4,,,,.....B.B.../B.B.B..DBBB/.B....B..../...B......./.....CD..D./D........../...........,.....B.B.../B.B.B..DBBB/.B....B..../...B......./....C.D..D./D........../...........
27,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,.....B.B.../B.B.B..DBBB/.B....B..../...B......./....C.D..D./D........../...........,.....B.B.../B...B..DBBB/.BB...B..../...B......./....C.D..D./D........../...........
28,Player.HUNTERS,PieceType.DOG,9,4,8,4,,,,.....B.B.../B...B..DBBB/.BB...B..../...B......./....C.D..D./D........../...........,.....B.B.../B...B..DBBB/.BB...B..../...B......./....C.D.D../D........../...........
29,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,.....B.B.../B...B..DBBB/.BB...B..../...B......./....C.D.D../D........../...........,.....B.B.../B...B..DBBB/..B...B..../.B.B......./....C.D.D../D........../...........
30,Player.HUNTERS,PieceType.DOG,0,5,0,4,,,,.....B.B.../B...B..DBBB/..B...B..../.B.B......./....C.D.D../D........../...........,.....B.B.../B...B..DBBB/..B...B..../.B.B......./D...C.D.D../.........../...........
31,Player.BUFFALO,PieceType.BUFFALO,3,3,3,4,,,,.....B.B.../B...B..DBBB/..B...B..../.B.B......./D...C.D.D../.........../...........,.....B.B.../B...B..DBBB/..B...B..../.B........./D..BC.D.D../.........../...........
32,Player.HUNTERS,PieceType.DOG,0,4,2,4,,,,.....B.B.../B...B..DBBB/..B...B..../.B........./D..BC.D.D../.........../...........,.....B.B.../B...B..DBBB/..B...B..../.B........./..DBC.D.D../.........../...........
33,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.....B.B.../B...B..DBBB/..B...B..../.B........./..DBC.D.D../.........../...........,.....B.B.../....B..DBBB/B.B...B..../.B........./..DBC.D.D../.........../...........
34,Player.HUNTERS,PieceType.DOG,6,4,6,5,,,,.....B.B.../....B..DBBB/B.B...B..../.B........./..DBC.D.D../.........../...........,.....B.B.../....B..DBBB/B.B...B..../.B........./..DBC...D../......D..../...........
35,Player.BUFFALO,PieceType.BUFFALO,3,4,3,5,,,,.....B.B.../....B..DBBB/B.B...B..../.B........./..DBC...D../......D..../...........,.....B.B.../....B..DBBB/B.B...B..../.B........./..D.C...D../...B..D..../...........
36,Player.HUNTERS,PieceType.DOG,7,1,5,1,,,,.....B.B.../....B..DBBB/B.B...B..../.B........./..D.C...D../...B..D..../...........,.....B.B.../....BD..BBB/B.B...B..../.B........./..D.C...D../...B..D..../...........
37,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,.....B.B.../....BD..BBB/B.B...B..../.B........./..D.C...D../...B..D..../...........,.....B.B.../....BD..BB./B.B...B...B/.B........./..D.C...D../...B..D..../...........
38,Player.HUNTERS,PieceType.DOG,5,1,5,3,,,,.....B.B.../....BD..BB./B.B...B...B/.B........./..D.C...D../...B..D..../...........,.....B.B.../....B...BB./B.B...B...B/.B...D...../..D.C...D../...B..D..../...........
39,Player.BUFFALO,PieceType.BUFFALO,6,2,6,3,,,,.....B.B.../....B...BB./B.B...B...B/.B...D...../..D.C...D../...B..D..../...........,.....B.B.../....B...BB./B.B.......B/.B...DB..../..D.C...D../...B..D..../...........
40,Player.HUNTERS,PieceType.DOG,8,4,9,3,,,,.....B.B.../....B...BB./B.B.......B/.B...DB..../..D.C...D../...B..D..../...........,.....B.B.../....B...BB./B.B.......B/.B...DB..D./..D.C....../...B..D..../...........
41,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,.....B.B.../....B...BB./B.B.......B/.B...DB..D./..D.C....../...B..D..../...........,.....B.B.../....B...BB./B.B......../.B...DB..DB/..D.C....../...B..D..../...........
42,Player.HUNTERS,PieceType.DOG,6,5,2,1,,,,.....B.B.../....B...BB./B.B......../.B...DB..DB/..D.C....../...B..D..../...........,.....B.B.../..D.B...BB./B.B......../.B...DB..DB/..D.C....../...B......./...........
43,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,.....B.B.../..D.B...BB./B.B......../.B...DB..DB/..D.C....../...B......./...........,.....B.B.../..D.B...BB./B........../.BB..DB..DB/..D.C....../...B......./...........
44,Player.HUNTERS,PieceType.DOG,2,4,1,4,,,,.....B.B.../..D.B...BB./B........../.BB..DB..DB/..D.C....../...B......./...........,.....B.B.../..D.B...BB./B........../.BB..DB..DB/.D..C....../...B......./...........
45,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.....B.B.../..D.B...BB./B........../.BB..DB..DB/.D..C....../...B......./...........,.....B...../..D.B..BBB./B........../.BB..DB..DB/.D..C....../...B......./...........
