move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,1,5,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../.D..DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../.D..DCDD.../...........,BBBBBBB.BBB/.........../.......B.../.........../.........../.D..DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,3,2,,,,BBBBBBB.BBB/.........../.......B.../.........../.........../.D..DCDD.../...........,BBBBBBB.BBB/.........../...D...B.../.........../.........../.D..DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBB.BBB/.........../...D...B.../.........../.........../.D..DC.D.../...........,BBBBBBB..BB/........B../...D...B.../.........../.........../.D..DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,3,2,1,4,,,,BBBBBBB..BB/........B../...D...B.../.........../.........../.D..DC.D.../...........,BBBBBBB..BB/........B../.......B.../.........../.D........./.D..DC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBB..BB/........B../.......B.../.........../.D........./.D..DC.D.../...........,BB.BBBB..BB/..B.....B../.......B.../.........../.D........./.D..DC.D.../...........
8,Player.HUNTERS,PieceType.DOG,1,5,3,5,,,,BB.BBBB..BB/..B.....B../.......B.../.........../.D........./.D..DC.D.../...........,BB.BBBB..BB/..B.....B../.......B.../.........../.D........./...DDC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BB.BBBB..BB/..B.....B../.......B.../.........../.D........./...DDC.D.../...........,BB.BBBB..BB/..B......../.......BB../.........../.D........./...DDC.D.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,9,5,,,,BB.BBBB..BB/..B......../.......BB../.........../.D........./...DDC.D.../...........,BB.BBBB..BB/..B......../.......BB../.........../.D........./...DDC...D./...........
11,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,BB.BBBB..BB/..B......../.......BB../.........../.D........./...DDC...D./...........,BB.BBBB..BB/..B......../.......B.../........B../.D........./...DDC...D./...........
12,Player.HUNTERS,PieceType.DOG,3,5,2,4,,,,BB.BBBB..BB/..B......../.......B.../........B../.D........./...DDC...D./...........,BB.BBBB..BB/..B......../.......B.../........B../.DD......../....DC...D./...........
13,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB.BBBB..BB/..B......../.......B.../........B../.DD......../....DC...D./...........,BB.B.BB..BB/..B.B....../.......B.../........B../.DD......../....DC...D./...........
14,Player.HUNTERS,PieceType.DOG,4,5,2,5,,,,BB.B.BB..BB/..B.B....../.......B.../........B../.DD......../....DC...D./...........,BB.B.BB..BB/..B.B....../.......B.../........B../.DD......../..D..C...D./...........
15,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.B.BB..BB/..B.B....../.......B.../........B../.DD......../..D..C...D./...........,BB.B..B..BB/..B.BB...../.......B.../........B../.DD......../..D..C...D./...........
16,Player.HUNTERS,PieceType.DOG,2,4,3,5,,,,BB.B..B..BB/..B.BB...../.......B.../........B../.DD......../..D..C...D./...........,BB.B..B..BB/..B.BB...../.......B.../........B../.D........./..DD.C...D./...........
17,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,BB.B..B..BB/..B.BB...../.......B.../........B../.D........./..DD.C...D./...........,BB.B..B..BB/..B.BB...../.........../.......BB../.D........./..DD.C...D./...........
18,Player.HUNTERS,PieceType.DOG,1,4,0,5,,,,BB.B..B..BB/..B.BB...../.........../.......BB../.D........./..DD.C...D./...........,BB.B..B..BB/..B.BB...../.........../.......BB../.........../D.DD.C...D./...........
19,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB.B..B..BB/..B.BB...../.........../.......BB../.........../D.DD.C...D./...........,BB.B..B..BB/....BB...../..B......../.......BB../.........../D.DD.C...D./...........
20,Player.HUNTERS,PieceType.DOG,3,5,3,3,,,,BB.B..B..BB/....BB...../..B......../.......BB../.........../D.DD.C...D./...........,BB.B..B..BB/....BB...../..B......../...D...BB../.........../D.D..C...D./...........
21,Player.BUFFALO,PieceType.BUFFALO,7,3,7,4,,,,BB.B..B..BB/....BB...../..B......../...D...BB../.........../D.D..C...D./...........,BB.B..B..BB/....BB...../..B......../...D....B../.......B.../D.D..C...D./...........
22,Player.HUNTERS,PieceType.DOG,9,5,8,5,,,,BB.B..B..BB/....BB...../..B......../...D....B../.......B.../D.D..C...D./...........,BB.B..B..BB/....BB...../..B......../...D....B../.......B.../D.D..C..D../...........
23,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.B..B..BB/....BB...../..B......../...D....B../.......B.../D.D..C..D../...........,B..B..B..BB/.B..BB...../..B......../...D....B../.......B.../D.D..C..D../...........
24,Player.HUNTERS,PieceType.DOG,2,5,0,3,,,,B..B..B..BB/.B..BB...../..B......../...D....B../.......B.../D.D..C..D../...........,B..B..B..BB/.B..BB...../..B......../D..D....B../.......B.../D....C..D../...........
25,Player.BUFFALO,PieceType.BUFFALO,7,4,7,5,,,,B..B..B..BB/.B..BB...../..B......../D..D....B../.......B.../D....C..D../...........,B..B..B..BB/.B..BB...../..B......../D..D....B../.........../D....C.BD../...........
26,Player.HUNTERS,PieceType.DOG,0,5,0,4,,,,B..B..B..BB/.B..BB...../..B......../D..D....B../.........../D....C.BD../...........,B..B..B..BB/.B..BB...../..B......../D..D....B../D........../.....C.BD../...........
27,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,B..B..B..BB/.B..BB...../..B......../D..D....B../D........../.....C.BD../...........,B..B..B..BB/.B..BB...../.........../D.BD....B../D........../.....C.BD../...........
