move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,4,1,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/....DB...../.........../.........../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBB.BBBBB/....DB...../.........../.........../.........../...D.CDD.../...........,BBBBB.B.BBB/....DB.B.../.........../.........../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,3,5,5,3,,,,BBBBB.B.BBB/....DB.B.../.........../.........../.........../...D.CDD.../...........,BBBBB.B.BBB/....DB.B.../.........../.....D...../.........../.....CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBB.B.BBB/....DB.B.../.........../.....D...../.........../.....CDD.../...........,BB.BB.B.BBB/..B.DB.B.../.........../.....D...../.........../.....CDD.../...........
6,Player.HUNTERS,PieceType.DOG,6,5,8,3,,,,BB.BB.B.BBB/..B.DB.B.../.........../.....D...../.........../.....CDD.../...........,BB.BB.B.BBB/..B.DB.B.../.........../.....D..D../.........../.....C.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BB.BB.B.BBB/..B.DB.B.../.........../.....D..D../.........../.....C.D.../...........,BB.BB.B..BB/..B.DB.BB../.........../.....D..D../.........../.....C.D.../...........
8,Player.HUNTERS,PieceType.DOG,4,1,3,2,,,,BB.BB.B..BB/..B.DB.BB../.........../.....D..D../.........../.....C.D.../...........,BB.BB.B..BB/..B..B.BB../...D......./.....D..D../.........../.....C.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BB.BB.B..BB/..B..B.BB../...D......./.....D..D../.........../.....C.D.../...........,BB.BB.B..B./..B..B.BB.B/...D......./.....D..D../.........../.....C.D.../...........
10,Player.HUNTERS,PieceType.DOG,5,3,5,4,,,,BB.BB.B..B./..B..B.BB.B/...D......./.....D..D../.........../.....C.D.../...........,BB.BB.B..B./..B..B.BB.B/...D......./........D../.....D...../.....C.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BB.BB.B..B./..B..B.BB.B/...D......./........D../.....D...../.....C.D.../...........,BB.BB.B..B./..B..B.BB../...D......B/........D../.....D...../.....C.D.../...........
12,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,BB.BB.B..B./..B..B.BB../...D......B/........D../.....D...../.....C.D.../...........,BB.BB.B..B./..B..B.BB../...D......B/........D../.....D...../......CD.../...........
