move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,6,2,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../......D..../.........../.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBB.BBBBBB/....B....../......D..../.........../.........../....DCDD.../...........,BB.B.BBBBBB/..B.B....../......D..../.........../.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,2,3,5,,,,BB.B.BBBBBB/..B.B....../......D..../.........../.........../....DCDD.../...........,BB.B.BBBBBB/..B.B....../.........../.........../.........../...DDCDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.B.BBBBBB/..B.B....../.........../.........../.........../...DDCDD.../...........,BB.B..BBBBB/..B.BB...../.........../.........../.........../...DDCDD.../...........
6,Player.HUNTERS,PieceType.DOG,4,5,6,3,,,,BB.B..BBBBB/..B.BB...../.........../.........../.........../...DDCDD.../...........,BB.B..BBBBB/..B.BB...../.........../......D..../.........../...D.CDD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BB.B..BBBBB/..B.BB...../.........../......D..../.........../...D.CDD.../...........,BB....BBBBB/..BBBB...../.........../......D..../.........../...D.CDD.../...........
8,Player.HUNTERS,PieceType.DOG,7,5,7,1,,,,BB....BBBBB/..BBBB...../.........../......D..../.........../...D.CDD.../...........,BB....BBBBB/..BBBB.D.../.........../......D..../.........../...D.CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BB....BBBBB/..BBBB.D.../.........../......D..../.........../...D.CD..../...........,BB.....BBBB/..BBBBBD.../.........../......D..../.........../...D.CD..../...........
10,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,BB.....BBBB/..BBBBBD.../.........../......D..../.........../...D.CD..../...........,BB.....BBBB/..BBBBBD.../.........../......D..../......D..../...D.C...../...........
