move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,4,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../........D../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BB.BBBBBBBB/..B......../.........../.........../........D../...DDCD..../...........,.B.BBBBBBBB/B.B......../.........../.........../........D../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,8,4,7,3,,,,.B.BBBBBBBB/B.B......../.........../.........../........D../...DDCD..../...........,.B.BBBBBBBB/B.B......../.........../.......D.../.........../...DDCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.B.BBBBBBBB/B.B......../.........../.......D.../.........../...DDCD..../...........,.B.BBBBBB.B/B.B......B./.........../.......D.../.........../...DDCD..../...........
6,Player.HUNTERS,PieceType.DOG,6,5,8,5,,,,.B.BBBBBB.B/B.B......B./.........../.......D.../.........../...DDCD..../...........,.B.BBBBBB.B/B.B......B./.........../.......D.../.........../...DDC..D../...........
7,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.B.BBBBBB.B/B.B......B./.........../.......D.../.........../...DDC..D../...........,.B.BBBBBB.B/..B......B./B........../.......D.../.........../...DDC..D../...........
8,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,.B.BBBBBB.B/..B......B./B........../.......D.../.........../...DDC..D../...........,.B.BBBBBB.B/..B......B./B........../.......D.../.....C...../...DD...D../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,.B.BBBBBB.B/..B......B./B........../.......D.../.....C...../...DD...D../...........,.B.BBBBBB.B/.........B./B.B......../.......D.../.....C...../...DD...D../...........
10,Player.HUNTERS,PieceType.DOG,4,5,0,1,,,,.B.BBBBBB.B/.........B./B.B......../.......D.../.....C...../...DD...D../...........,.B.BBBBBB.B/D........B./B.B......../.......D.../.....C...../...D....D../...........
11,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.B.BBBBBB.B/D........B./B.B......../.......D.../.....C...../...D....D../...........,.B.B.BBBB.B/D...B....B./B.B......../.......D.../.....C...../...D....D../...........
12,Player.HUNTERS,PieceType.DOG,8,5,9,4,,,,.B.B.BBBB.B/D...B....B./B.B......../.......D.../.....C...../...D....D../...........,.B.B.BBBB.B/D...B....B./B.B......../.......D.../.....C...D./...D......./...........
13,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.B.B.BBBB.B/D...B....B./B.B......../.......D.../.....C...D./...D......./...........,.B.B..BBB.B/D...BB...B./B.B......../.......D.../.....C...D./...D......./...........
14,Player.HUNTERS,PieceType.DOG,3,5,7,5,,,,.B.B..BBB.B/D...BB...B./B.B......../.......D.../.....C...D./...D......./...........,.B.B..BBB.B/D...BB...B./B.B......../.......D.../.....C...D./.......D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.B.B..BBB.B/D...BB...B./B.B......../.......D.../.....C...D./.......D.../...........,.B.B..B.B.B/D...BB.B.B./B.B......../.......D.../.....C...D./.......D.../...........
16,Player.HUNTERS,PieceType.CHIEF,5,4,6,4,,,,.B.B..B.B.B/D...BB.B.B./B.B......../.......D.../.....C...D./.......D.../...........,.B.B..B.B.B/D...BB.B.B./B.B......../.......D.../......C..D./.......D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.B.B..B.B.B/D...BB.B.B./B.B......../.......D.../......C..D./.......D.../...........,.B.B....B.B/D...BBBB.B./B.B......../.......D.../......C..D./.......D.../...........
18,Player.HUNTERS,PieceType.DOG,7,3,4,3,,,,.B.B....B.B/D...BBBB.B./B.B......../.......D.../......C..D./.......D.../...........,.B.B....B.B/D...BBBB.B./B.B......../....D....../......C..D./.......D.../...........
19,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.B.B....B.B/D...BBBB.B./B.B......../....D....../......C..D./.......D.../...........,.B.B....B.B/D....BBB.B./B.B.B....../....D....../......C..D./.......D.../...........
20,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,.B.B....B.B/D....BBB.B./B.B.B....../....D....../......C..D./.......D.../...........,.B.B....B.B/D....BBB.B./B.B.B....../....D....../......CD.D./.........../...........
21,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.B.B....B.B/D....BBB.B./B.B.B....../....D....../......CD.D./.........../...........,.B.B....B.B/D....BBB.../B.B.B....B./....D....../......CD.D./.........../...........
22,Player.HUNTERS,PieceType.CHIEF,6,4,7,5,,,,.B.B....B.B/D....BBB.../B.B.B....B./....D....../......CD.D./.........../...........,.B.B....B.B/D....BBB.../B.B.B....B./....D....../.......D.D./.......C.../...........
