move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,3,1,,,,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/...D.....B./.........../.........../.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBBB.B/...D.....B./.........../.........../.........../....DCDD.../...........,BBBBBB.BB.B/...D..B..B./.........../.........../.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,7,2,,,,BBBBBB.BB.B/...D..B..B./.........../.........../.........../....DCDD.../...........,BBBBBB.BB.B/...D..B..B./.......D.../.........../.........../....DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBB.BB.B/...D..B..B./.......D.../.........../.........../....DCD..../...........,.BBBBB.BB.B/B..D..B..B./.......D.../.........../.........../....DCD..../...........
6,Player.HUNTERS,PieceType.DOG,7,2,8,2,,,,.BBBBB.BB.B/B..D..B..B./.......D.../.........../.........../....DCD..../...........,.BBBBB.BB.B/B..D..B..B./........D../.........../.........../....DCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.BBBBB.BB.B/B..D..B..B./........D../.........../.........../....DCD..../...........,.BBBBB.BB../B..D..B..BB/........D../.........../.........../....DCD..../...........
8,Player.HUNTERS,PieceType.DOG,6,5,7,5,,,,.BBBBB.BB../B..D..B..BB/........D../.........../.........../....DCD..../...........,.BBBBB.BB../B..D..B..BB/........D../.........../.........../....DC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.BBBBB.BB../B..D..B..BB/........D../.........../.........../....DC.D.../...........,.BBBB..BB../B..D.BB..BB/........D../.........../.........../....DC.D.../...........
10,Player.HUNTERS,PieceType.DOG,3,1,1,1,,,,.BBBB..BB../B..D.BB..BB/........D../.........../.........../....DC.D.../...........,.BBBB..BB../BD...BB..BB/........D../.........../.........../....DC.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,.BBBB..BB../BD...BB..BB/........D../.........../.........../....DC.D.../...........,.BB.B..BB../BD.B.BB..BB/........D../.........../.........../....DC.D.../...........
12,Player.HUNTERS,PieceType.DOG,8,2,8,4,,,,.BB.B..BB../BD.B.BB..BB/........D../.........../.........../....DC.D.../...........,.BB.B..BB../BD.B.BB..BB/.........../.........../........D../....DC.D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.BB.B..BB../BD.B.BB..BB/.........../.........../........D../....DC.D.../...........,.BB.B..BB../BD.B.BB...B/.........B./.........../........D../....DC.D.../...........
14,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,.BB.B..BB../BD.B.BB...B/.........B./.........../........D../....DC.D.../...........,.BB.B..BB../BD.B.BB...B/.......D.B./.........../........D../.....C.D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,.BB.B..BB../BD.B.BB...B/.......D.B./.........../........D../.....C.D.../...........,.BB.B..BB../BD.B..B...B/.....B.D.B./.........../........D../.....C.D.../...........
16,Player.HUNTERS,PieceType.DOG,7,5,9,5,,,,.BB.B..BB../BD.B..B...B/.....B.D.B./.........../........D../.....C.D.../...........,.BB.B..BB../BD.B..B...B/.....B.D.B./.........../........D../.....C...D./...........
17,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.BB.B..BB../BD.B..B...B/.....B.D.B./.........../........D../.....C...D./...........,.BB.B...B../BD.B..BB..B/.....B.D.B./.........../........D../.....C...D./...........
18,Player.HUNTERS,PieceType.DOG,1,1,0,2,,,,.BB.B...B../BD.B..BB..B/.....B.D.B./.........../........D../.....C...D./...........,.BB.B...B../B..B..BB..B/D....B.D.B./.........../........D../.....C...D./...........
19,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,.BB.B...B../B..B..BB..B/D....B.D.B./.........../........D../.....C...D./...........,.BB.B...B../B..B..BB..B/D......D.B./.....B...../........D../.....C...D./...........
20,Player.HUNTERS,PieceType.DOG,9,5,10,5,,,,.BB.B...B../B..B..BB..B/D......D.B./.....B...../........D../.....C...D./...........,.BB.B...B../B..B..BB..B/D......D.B./.....B...../........D../.....C....D/...........
21,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.BB.B...B../B..B..BB..B/D......D.B./.....B...../........D../.....C....D/...........,.BB.....B../B..BB.BB..B/D......D.B./.....B...../........D../.....C....D/...........
