move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,8,5,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCD.D../...........
3,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCD.D../...........,BB.BBBBBBB./..B.......B/.........../.........../.........../...DDCD.D../...........
4,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,BB.BBBBBBB./..B.......B/.........../.........../.........../...DDCD.D../...........,BB.BBBBBBB./..B.......B/.........../.........../.......D.../...DDC..D../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB.BBBBBBB./..B.......B/.........../.........../.......D.../...DDC..D../...........,BB.B.BBBBB./..B.B.....B/.........../.........../.......D.../...DDC..D../...........
6,Player.HUNTERS,PieceType.DOG,4,5,0,1,,,,BB.B.BBBBB./..B.B.....B/.........../.........../.......D.../...DDC..D../...........,BB.B.BBBBB./D.B.B.....B/.........../.........../.......D.../...D.C..D../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BB.B.BBBBB./D.B.B.....B/.........../.........../.......D.../...D.C..D../...........,BB.B.BBBBB./D.B.B....../..........B/.........../.......D.../...D.C..D../...........
8,Player.HUNTERS,PieceType.DOG,7,4,7,2,,,,BB.B.BBBBB./D.B.B....../..........B/.........../.......D.../...D.C..D../...........,BB.B.BBBBB./D.B.B....../.......D..B/.........../.........../...D.C..D../...........
9,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BB.B.BBBBB./D.B.B....../.......D..B/.........../.........../...D.C..D../...........,BB.B.B.BBB./D.B.B.B..../.......D..B/.........../.........../...D.C..D../...........
10,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,BB.B.B.BBB./D.B.B.B..../.......D..B/.........../.........../...D.C..D../...........,BB.B.B.BBB./D.B.B.B..../.......D..B/.........../....C....../...D....D../...........
