move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../.........../.......D.../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBB.B/.........B./.........../.........../.......D.../...DDCD..../...........,BBBB.BBBB.B/....B....B./.........../.........../.......D.../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,8,5,,,,BBBB.BBBB.B/....B....B./.........../.........../.......D.../...DDCD..../...........,BBBB.BBBB.B/....B....B./.........../.........../.......D.../...DDC..D../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.BBBB.B/....B....B./.........../.........../.......D.../...DDC..D../...........,BBBB.BBBB.B/.........B./....B....../.........../.......D.../...DDC..D../...........
6,Player.HUNTERS,PieceType.DOG,7,4,8,3,,,,BBBB.BBBB.B/.........B./....B....../.........../.......D.../...DDC..D../...........,BBBB.BBBB.B/.........B./....B....../........D../.........../...DDC..D../...........
7,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBB.BBBB.B/.........B./....B....../........D../.........../...DDC..D../...........,BB.B.BBBB.B/..B......B./....B....../........D../.........../...DDC..D../...........
8,Player.HUNTERS,PieceType.DOG,3,5,0,5,,,,BB.B.BBBB.B/..B......B./....B....../........D../.........../...DDC..D../...........,BB.B.BBBB.B/..B......B./....B....../........D../.........../D...DC..D../...........
9,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.B.BBBB.B/..B......B./....B....../........D../.........../D...DC..D../...........,BB.B..BBB.B/..B..B...B./....B....../........D../.........../D...DC..D../...........
10,Player.HUNTERS,PieceType.DOG,8,3,9,3,,,,BB.B..BBB.B/..B..B...B./....B....../........D../.........../D...DC..D../...........,BB.B..BBB.B/..B..B...B./....B....../.........D./.........../D...DC..D../...........
11,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BB.B..BBB.B/..B..B...B./....B....../.........D./.........../D...DC..D../...........,BB....BBB.B/..BB.B...B./....B....../.........D./.........../D...DC..D../...........
12,Player.HUNTERS,PieceType.DOG,0,5,1,5,,,,BB....BBB.B/..BB.B...B./....B....../.........D./.........../D...DC..D../...........,BB....BBB.B/..BB.B...B./....B....../.........D./.........../.D..DC..D../...........
13,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BB....BBB.B/..BB.B...B./....B....../.........D./.........../.D..DC..D../...........,BB....BB..B/..BB.B..BB./....B....../.........D./.........../.D..DC..D../...........
14,Player.HUNTERS,PieceType.DOG,1,5,1,2,,,,BB....BB..B/..BB.B..BB./....B....../.........D./.........../.D..DC..D../...........,BB....BB..B/..BB.B..BB./.D..B....../.........D./.........../....DC..D../...........
