move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,2,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.......D.../.........../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBB.BBBBBB/....B....../.......D.../.........../.........../...DDCD..../...........,B.BB.BBBBBB/.B..B....../.......D.../.........../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,3,5,3,4,,,,B.BB.BBBBBB/.B..B....../.......D.../.........../.........../...DDCD..../...........,B.BB.BBBBBB/.B..B....../.......D.../.........../...D......./....DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B.BB.BBBBBB/.B..B....../.......D.../.........../...D......./....DCD..../...........,B.BB.BBBB.B/.B..B....B./.......D.../.........../...D......./....DCD..../...........
6,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,B.BB.BBBB.B/.B..B....B./.......D.../.........../...D......./....DCD..../...........,B.BB.BBBB.B/.B..B....B./.......D.../.........../...D..D..../....DC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,B.BB.BBBB.B/.B..B....B./.......D.../.........../...D..D..../....DC...../...........,B.BB.BBBB.B/.B.......B./....B..D.../.........../...D..D..../....DC...../...........
8,Player.HUNTERS,PieceType.DOG,3,4,4,3,,,,B.BB.BBBB.B/.B.......B./....B..D.../.........../...D..D..../....DC...../...........,B.BB.BBBB.B/.B.......B./....B..D.../....D....../......D..../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,B.BB.BBBB.B/.B.......B./....B..D.../....D....../......D..../....DC...../...........,B.BB.BBBB.B/.B........./....B..D.B./....D....../......D..../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,6,4,10,4,,,,B.BB.BBBB.B/.B........./....B..D.B./....D....../......D..../....DC...../...........,B.BB.BBBB.B/.B........./....B..D.B./....D....../..........D/....DC...../...........
