move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,6,2,,,,BBB.BBBBBBB/...B......./.........../.........../.........../...DDCDD.../...........,BBB.BBBBBBB/...B......./......D..../.........../.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBB.BBBBBBB/...B......./......D..../.........../.........../....DCDD.../...........,B.B.BBBBBBB/.B.B......./......D..../.........../.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,8,4,,,,B.B.BBBBBBB/.B.B......./......D..../.........../.........../....DCDD.../...........,B.B.BBBBBBB/.B.B......./......D..../.........../........D../....DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,B.B.BBBBBBB/.B.B......./......D..../.........../........D../....DCD..../...........,B...BBBBBBB/.BBB......./......D..../.........../........D../....DCD..../...........
6,Player.HUNTERS,PieceType.DOG,6,2,6,3,,,,B...BBBBBBB/.BBB......./......D..../.........../........D../....DCD..../...........,B...BBBBBBB/.BBB......./.........../......D..../........D../....DCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B...BBBBBBB/.BBB......./.........../......D..../........D../....DCD..../...........,....BBBBBBB/BBBB......./.........../......D..../........D../....DCD..../...........
8,Player.HUNTERS,PieceType.DOG,6,5,3,2,,,,....BBBBBBB/BBBB......./.........../......D..../........D../....DCD..../...........,....BBBBBBB/BBBB......./...D......./......D..../........D../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,....BBBBBBB/BBBB......./...D......./......D..../........D../....DC...../...........,....BBBBB.B/BBBB.....B./...D......./......D..../........D../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,6,3,7,4,,,,....BBBBB.B/BBBB.....B./...D......./......D..../........D../....DC...../...........,....BBBBB.B/BBBB.....B./...D......./.........../.......DD../....DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,....BBBBB.B/BBBB.....B./...D......./.........../.......DD../....DC...../...........,....BBBBB.B/BB.B.....B./..BD......./.........../.......DD../....DC...../...........
12,Player.HUNTERS,PieceType.DOG,3,2,2,3,,,,....BBBBB.B/BB.B.....B./..BD......./.........../.......DD../....DC...../...........,....BBBBB.B/BB.B.....B./..B......../..D......../.......DD../....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,....BBBBB.B/BB.B.....B./..B......../..D......../.......DD../....DC...../...........,....BB.BB.B/BB.B..B..B./..B......../..D......../.......DD../....DC...../...........
14,Player.HUNTERS,PieceType.DOG,8,4,7,3,,,,....BB.BB.B/BB.B..B..B./..B......../..D......../.......DD../....DC...../...........,....BB.BB.B/BB.B..B..B./..B......../..D....D.../.......D.../....DC...../...........
15,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,....BB.BB.B/BB.B..B..B./..B......../..D....D.../.......D.../....DC...../...........,....BB.BB../BB.B..B..BB/..B......../..D....D.../.......D.../....DC...../...........
16,Player.HUNTERS,PieceType.DOG,2,3,3,4,,,,....BB.BB../BB.B..B..BB/..B......../..D....D.../.......D.../....DC...../...........,....BB.BB../BB.B..B..BB/..B......../.......D.../...D...D.../....DC...../...........
17,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,....BB.BB../BB.B..B..BB/..B......../.......D.../...D...D.../....DC...../...........,....BB.B.../BB.B..B.BBB/..B......../.......D.../...D...D.../....DC...../...........
18,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,....BB.B.../BB.B..B.BBB/..B......../.......D.../...D...D.../....DC...../...........,....BB.B.../BB.B..B.BBB/..B......../.......D.../...D.C.D.../....D....../...........
19,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,....BB.B.../BB.B..B.BBB/..B......../.......D.../...D.C.D.../....D....../...........,....BB.B.../B..B..B.BBB/.BB......../.......D.../...D.C.D.../....D....../...........
20,Player.HUNTERS,PieceType.DOG,3,4,5,2,,,,....BB.B.../B..B..B.BBB/.BB......../.......D.../...D.C.D.../....D....../...........,....BB.B.../B..B..B.BBB/.BB..D...../.......D.../.....C.D.../....D....../...........
21,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,....BB.B.../B..B..B.BBB/.BB..D...../.......D.../.....C.D.../....D....../...........,....BB.B.../B..B..B.BB./.BB..D....B/.......D.../.....C.D.../....D....../...........
22,Player.HUNTERS,PieceType.DOG,4,5,4,2,,,,....BB.B.../B..B..B.BB./.BB..D....B/.......D.../.....C.D.../....D....../...........,....BB.B.../B..B..B.BB./.BB.DD....B/.......D.../.....C.D.../.........../...........
23,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,....BB.B.../B..B..B.BB./.BB.DD....B/.......D.../.....C.D.../.........../...........,....BB.B.../B..B....BB./.BB.DDB...B/.......D.../.....C.D.../.........../...........
24,Player.HUNTERS,PieceType.DOG,7,3,7,1,,,,....BB.B.../B..B....BB./.BB.DDB...B/.......D.../.....C.D.../.........../...........,....BB.B.../B..B...DBB./.BB.DDB...B/.........../.....C.D.../.........../...........
25,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,....BB.B.../B..B...DBB./.BB.DDB...B/.........../.....C.D.../.........../...........,....BB.B.../B..B...DBB./..B.DDB...B/.B........./.....C.D.../.........../...........
26,Player.HUNTERS,PieceType.DOG,7,4,8,3,,,,....BB.B.../B..B...DBB./..B.DDB...B/.B........./.....C.D.../.........../...........,....BB.B.../B..B...DBB./..B.DDB...B/.B......D../.....C...../.........../...........
