move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,3,,,,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.......D.../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.BBBBBBBBB/.B........./.........../.......D.../.........../...DDCD..../...........,B.BBBBBBBBB/.........../.B........./.......D.../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,B.BBBBBBBBB/.........../.B........./.......D.../.........../...DDCD..../...........,B.BBBBBBBBB/.........../.B........./.......D.../......D..../...DDC...../...........
5,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.BBBBBBBBB/.........../.B........./.......D.../......D..../...DDC...../...........,..BBBBBBBBB/B........../.B........./.......D.../......D..../...DDC...../...........
6,Player.HUNTERS,PieceType.DOG,4,5,5,4,,,,..BBBBBBBBB/B........../.B........./.......D.../......D..../...DDC...../...........,..BBBBBBBBB/B........../.B........./.......D.../.....DD..../...D.C...../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,..BBBBBBBBB/B........../.B........./.......D.../.....DD..../...D.C...../...........,..BBBBBBBB./B.........B/.B........./.......D.../.....DD..../...D.C...../...........
8,Player.HUNTERS,PieceType.DOG,5,4,8,1,,,,..BBBBBBBB./B.........B/.B........./.......D.../.....DD..../...D.C...../...........,..BBBBBBBB./B.......D.B/.B........./.......D.../......D..../...D.C...../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,..BBBBBBBB./B.......D.B/.B........./.......D.../......D..../...D.C...../...........,..BB.BBBBB./B...B...D.B/.B........./.......D.../......D..../...D.C...../...........
10,Player.HUNTERS,PieceType.DOG,8,1,9,2,,,,..BB.BBBBB./B...B...D.B/.B........./.......D.../......D..../...D.C...../...........,..BB.BBBBB./B...B.....B/.B.......D./.......D.../......D..../...D.C...../...........
