move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.......D.../.........../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBB.BBB/.......B.../.......D.../.........../.........../...D.CDD.../...........,BBBB.BB.BBB/....B..B.../.......D.../.........../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,BBBB.BB.BBB/....B..B.../.......D.../.........../.........../...D.CDD.../...........,BBBB.BB.BBB/....B..B.../.......D.../.........D./.........../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBB.BB.BBB/....B..B.../.......D.../.........D./.........../...D.CD..../...........,BBBB.B..BBB/....B.BB.../.......D.../.........D./.........../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,9,3,5,3,,,,BBBB.B..BBB/....B.BB.../.......D.../.........D./.........../...D.CD..../...........,BBBB.B..BBB/....B.BB.../.......D.../.....D...../.........../...D.CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBB.B..BBB/....B.BB.../.......D.../.....D...../.........../...D.CD..../...........,BBBB....BBB/....BBBB.../.......D.../.....D...../.........../...D.CD..../...........
8,Player.HUNTERS,PieceType.DOG,5,3,7,5,,,,BBBB....BBB/....BBBB.../.......D.../.....D...../.........../...D.CD..../...........,BBBB....BBB/....BBBB.../.......D.../.........../.........../...D.CDD.../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB....BBB/....BBBB.../.......D.../.........../.........../...D.CDD.../...........,BBBB....BB./....BBBB..B/.......D.../.........../.........../...D.CDD.../...........
10,Player.HUNTERS,PieceType.DOG,6,5,4,3,,,,BBBB....BB./....BBBB..B/.......D.../.........../.........../...D.CDD.../...........,BBBB....BB./....BBBB..B/.......D.../....D....../.........../...D.C.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBB....BB./....BBBB..B/.......D.../....D....../.........../...D.C.D.../...........,BBBB.....B./....BBBBB.B/.......D.../....D....../.........../...D.C.D.../...........
12,Player.HUNTERS,PieceType.DOG,4,3,5,2,,,,BBBB.....B./....BBBBB.B/.......D.../....D....../.........../...D.C.D.../...........,BBBB.....B./....BBBBB.B/.....D.D.../.........../.........../...D.C.D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB.....B./....BBBBB.B/.....D.D.../.........../.........../...D.C.D.../...........,BBBB.....B./.....BBBB.B/....BD.D.../.........../.........../...D.C.D.../...........
