move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.......D.../.........../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBB.BBB/.......B.../.......D.../.........../.........../...D.CDD.../...........,BBBBBB..BBB/......BB.../.......D.../.........../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,2,7,3,,,,BBBBBB..BBB/......BB.../.......D.../.........../.........../...D.CDD.../...........,BBBBBB..BBB/......BB.../.........../.......D.../.........../...D.CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBB..BBB/......BB.../.........../.......D.../.........../...D.CDD.../...........,BBBBBB..BB./......BB..B/.........../.......D.../.........../...D.CDD.../...........
6,Player.HUNTERS,PieceType.DOG,7,3,6,2,,,,BBBBBB..BB./......BB..B/.........../.......D.../.........../...D.CDD.../...........,BBBBBB..BB./......BB..B/......D..../.........../.........../...D.CDD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBB..BB./......BB..B/......D..../.........../.........../...D.CDD.../...........,BBBB.B..BB./....B.BB..B/......D..../.........../.........../...D.CDD.../...........
8,Player.HUNTERS,PieceType.DOG,6,2,6,3,,,,BBBB.B..BB./....B.BB..B/......D..../.........../.........../...D.CDD.../...........,BBBB.B..BB./....B.BB..B/.........../......D..../.........../...D.CDD.../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBB.B..BB./....B.BB..B/.........../......D..../.........../...D.CDD.../...........,BBBB.B..B../....B.BB.BB/.........../......D..../.........../...D.CDD.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,9,5,,,,BBBB.B..B../....B.BB.BB/.........../......D..../.........../...D.CDD.../...........,BBBB.B..B../....B.BB.BB/.........../......D..../.........../...D.CD..D./...........
11,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBB.B..B../....B.BB.BB/.........../......D..../.........../...D.CD..D./...........,BBB..B..B../...BB.BB.BB/.........../......D..../.........../...D.CD..D./...........
12,Player.HUNTERS,PieceType.DOG,9,5,6,2,,,,BBB..B..B../...BB.BB.BB/.........../......D..../.........../...D.CD..D./...........,BBB..B..B../...BB.BB.BB/......D..../......D..../.........../...D.CD..../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,BBB..B..B../...BB.BB.BB/......D..../......D..../.........../...D.CD..../...........,BBB..B..B../...BB.B..BB/......DB.../......D..../.........../...D.CD..../...........
