move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,3,2,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../...D......./.........../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BB.BBBBBBBB/..B......../...D......./.........../.........../...DDC.D.../...........,BB.BBBBBBB./..B.......B/...D......./.........../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,7,3,,,,BB.BBBBBBB./..B.......B/...D......./.........../.........../...DDC.D.../...........,BB.BBBBBBB./..B.......B/...D......./.......D.../.........../...DDC...../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB.BBBBBBB./..B.......B/...D......./.......D.../.........../...DDC...../...........,BB.BBBBBBB./..........B/..BD......./.......D.../.........../...DDC...../...........
6,Player.HUNTERS,PieceType.DOG,7,3,7,2,,,,BB.BBBBBBB./..........B/..BD......./.......D.../.........../...DDC...../...........,BB.BBBBBBB./..........B/..BD...D.../.........../.........../...DDC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BB.BBBBBBB./..........B/..BD...D.../.........../.........../...DDC...../...........,BB.BBBBBBB./.........../..BD...D..B/.........../.........../...DDC...../...........
8,Player.HUNTERS,PieceType.DOG,7,2,7,3,,,,BB.BBBBBBB./.........../..BD...D..B/.........../.........../...DDC...../...........,BB.BBBBBBB./.........../..BD......B/.......D.../.........../...DDC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,BB.BBBBBBB./.........../..BD......B/.......D.../.........../...DDC...../...........,BB.BBBBBBB./.........../..BD......./.......D..B/.........../...DDC...../...........
10,Player.HUNTERS,PieceType.DOG,3,2,1,4,,,,BB.BBBBBBB./.........../..BD......./.......D..B/.........../...DDC...../...........,BB.BBBBBBB./.........../..B......../.......D..B/.D........./...DDC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BB.BBBBBBB./.........../..B......../.......D..B/.D........./...DDC...../...........,BB.BBB.BBB./......B..../..B......../.......D..B/.D........./...DDC...../...........
12,Player.HUNTERS,PieceType.DOG,1,4,2,3,,,,BB.BBB.BBB./......B..../..B......../.......D..B/.D........./...DDC...../...........,BB.BBB.BBB./......B..../..B......../..D....D..B/.........../...DDC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,BB.BBB.BBB./......B..../..B......../..D....D..B/.........../...DDC...../...........,BB.BBB.BBB./......B..../..B......../..D....D.../..........B/...DDC...../...........
14,Player.HUNTERS,PieceType.DOG,3,5,3,3,,,,BB.BBB.BBB./......B..../..B......../..D....D.../..........B/...DDC...../...........,BB.BBB.BBB./......B..../..B......../..DD...D.../..........B/....DC...../...........
15,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BB.BBB.BBB./......B..../..B......../..DD...D.../..........B/....DC...../...........,BB.BBB.BBB./.........../..B...B..../..DD...D.../..........B/....DC...../...........
16,Player.HUNTERS,PieceType.DOG,4,5,3,4,,,,BB.BBB.BBB./.........../..B...B..../..DD...D.../..........B/....DC...../...........,BB.BBB.BBB./.........../..B...B..../..DD...D.../...D......B/.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BBB.BBB./.........../..B...B..../..DD...D.../...D......B/.....C...../...........,B..BBB.BBB./.B........./..B...B..../..DD...D.../...D......B/.....C...../...........
18,Player.HUNTERS,PieceType.DOG,2,3,4,1,,,,B..BBB.BBB./.B........./..B...B..../..DD...D.../...D......B/.....C...../...........,B..BBB.BBB./.B..D....../..B...B..../...D...D.../...D......B/.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,6,2,6,3,,,,B..BBB.BBB./.B..D....../..B...B..../...D...D.../...D......B/.....C...../...........,B..BBB.BBB./.B..D....../..B......../...D..BD.../...D......B/.....C...../...........
20,Player.HUNTERS,PieceType.DOG,3,3,3,2,,,,B..BBB.BBB./.B..D....../..B......../...D..BD.../...D......B/.....C...../...........,B..BBB.BBB./.B..D....../..BD......./......BD.../...D......B/.....C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,B..BBB.BBB./.B..D....../..BD......./......BD.../...D......B/.....C...../...........,B..BB..BBB./.B..DB...../..BD......./......BD.../...D......B/.....C...../...........
22,Player.HUNTERS,PieceType.DOG,4,1,3,1,,,,B..BB..BBB./.B..DB...../..BD......./......BD.../...D......B/.....C...../...........,B..BB..BBB./.B.D.B...../..BD......./......BD.../...D......B/.....C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B..BB..BBB./.B.D.B...../..BD......./......BD.../...D......B/.....C...../...........,B..BB..BB../.B.D.B...B./..BD......./......BD.../...D......B/.....C...../...........
24,Player.HUNTERS,PieceType.DOG,3,1,4,2,,,,B..BB..BB../.B.D.B...B./..BD......./......BD.../...D......B/.....C...../...........,B..BB..BB../.B...B...B./..BDD....../......BD.../...D......B/.....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B..BB..BB../.B...B...B./..BDD....../......BD.../...D......B/.....C...../...........,B..BB..B.../.B...B..BB./..BDD....../......BD.../...D......B/.....C...../...........
26,Player.HUNTERS,PieceType.DOG,3,4,2,5,,,,B..BB..B.../.B...B..BB./..BDD....../......BD.../...D......B/.....C...../...........,B..BB..B.../.B...B..BB./..BDD....../......BD.../..........B/..D..C...../...........
27,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..BB..B.../.B...B..BB./..BDD....../......BD.../..........B/..D..C...../...........,B...B..B.../.B.B.B..BB./..BDD....../......BD.../..........B/..D..C...../...........
28,Player.HUNTERS,PieceType.DOG,3,2,3,3,,,,B...B..B.../.B.B.B..BB./..BDD....../......BD.../..........B/..D..C...../...........,B...B..B.../.B.B.B..BB./..B.D....../...D..BD.../..........B/..D..C...../...........
