move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,8,3,,,,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../........D../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBB.B/.........B./.........../........D../.........../...DDC.D.../...........,BBBBB.BBB.B/.....B...B./.........../........D../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,8,3,2,3,,,,BBBBB.BBB.B/.....B...B./.........../........D../.........../...DDC.D.../...........,BBBBB.BBB.B/.....B...B./.........../..D......../.........../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBB.BBB.B/.....B...B./.........../..D......../.........../...DDC.D.../...........,BBB.B.BBB.B/...B.B...B./.........../..D......../.........../...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,2,3,1,2,,,,BBB.B.BBB.B/...B.B...B./.........../..D......../.........../...DDC.D.../...........,BBB.B.BBB.B/...B.B...B./.D........./.........../.........../...DDC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBB.B.BBB.B/...B.B...B./.D........./.........../.........../...DDC.D.../...........,BBB.B.BBB../...B.B...BB/.D........./.........../.........../...DDC.D.../...........
8,Player.HUNTERS,PieceType.DOG,3,5,2,4,,,,BBB.B.BBB../...B.B...BB/.D........./.........../.........../...DDC.D.../...........,BBB.B.BBB../...B.B...BB/.D........./.........../..D......../....DC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBB.B.BBB../...B.B...BB/.D........./.........../..D......../....DC.D.../...........,BBB...BBB../...BBB...BB/.D........./.........../..D......../....DC.D.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,8,4,,,,BBB...BBB../...BBB...BB/.D........./.........../..D......../....DC.D.../...........,BBB...BBB../...BBB...BB/.D........./.........../..D.....D../....DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBB...BBB../...BBB...BB/.D........./.........../..D.....D../....DC...../...........,BB....BBB../..BBBB...BB/.D........./.........../..D.....D../....DC...../...........
12,Player.HUNTERS,PieceType.DOG,1,2,7,2,,,,BB....BBB../..BBBB...BB/.D........./.........../..D.....D../....DC...../...........,BB....BBB../..BBBB...BB/.......D.../.........../..D.....D../....DC...../...........
