move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........D./.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BBBBBB.BBBB/......B..../.........../.........D./.........../...DDCD..../...........,BBBBBB.BBBB/.........../......B..../.........D./.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,9,3,7,5,,,,BBBBBB.BBBB/.........../......B..../.........D./.........../...DDCD..../...........,BBBBBB.BBBB/.........../......B..../.........../.........../...DDCDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBB.BBBB/.........../......B..../.........../.........../...DDCDD.../...........,BB.BBB.BBBB/..B......../......B..../.........../.........../...DDCDD.../...........
6,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,BB.BBB.BBBB/..B......../......B..../.........../.........../...DDCDD.../...........,BB.BBB.BBBB/..B......../......B..../.........../....C....../...DD.DD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BB.BBB.BBBB/..B......../......B..../.........../....C....../...DD.DD.../...........,BB..BB.BBBB/..BB......./......B..../.........../....C....../...DD.DD.../...........
8,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,BB..BB.BBBB/..BB......./......B..../.........../....C....../...DD.DD.../...........,BB..BB.BBBB/..BB......./......B..../.........../....C..D.../...DD.D..../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB..BB.BBBB/..BB......./......B..../.........../....C..D.../...DD.D..../...........,BB..BB.BBBB/...B......./..B...B..../.........../....C..D.../...DD.D..../...........
10,Player.HUNTERS,PieceType.DOG,7,4,5,2,,,,BB..BB.BBBB/...B......./..B...B..../.........../....C..D.../...DD.D..../...........,BB..BB.BBBB/...B......./..B..DB..../.........../....C....../...DD.D..../...........
11,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BB..BB.BBBB/...B......./..B..DB..../.........../....C....../...DD.D..../...........,BB..BB..BBB/...B...B.../..B..DB..../.........../....C....../...DD.D..../...........
12,Player.HUNTERS,PieceType.DOG,5,2,5,1,,,,BB..BB..BBB/...B...B.../..B..DB..../.........../....C....../...DD.D..../...........,BB..BB..BBB/...B.D.B.../..B...B..../.........../....C....../...DD.D..../...........
13,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB..BB..BBB/...B.D.B.../..B...B..../.........../....C....../...DD.D..../...........,B...BB..BBB/.B.B.D.B.../..B...B..../.........../....C....../...DD.D..../...........
14,Player.HUNTERS,PieceType.DOG,3,5,3,2,,,,B...BB..BBB/.B.B.D.B.../..B...B..../.........../....C....../...DD.D..../...........,B...BB..BBB/.B.B.D.B.../..BD..B..../.........../....C....../....D.D..../...........
15,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B...BB..BBB/.B.B.D.B.../..BD..B..../.........../....C....../....D.D..../...........,B...BB..B.B/.B.B.D.B.B./..BD..B..../.........../....C....../....D.D..../...........
16,Player.HUNTERS,PieceType.CHIEF,4,4,3,5,,,,B...BB..B.B/.B.B.D.B.B./..BD..B..../.........../....C....../....D.D..../...........,B...BB..B.B/.B.B.D.B.B./..BD..B..../.........../.........../...CD.D..../...........
17,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B...BB..B.B/.B.B.D.B.B./..BD..B..../.........../.........../...CD.D..../...........,B...BB..B../.B.B.D.B.BB/..BD..B..../.........../.........../...CD.D..../...........
18,Player.HUNTERS,PieceType.DOG,3,2,3,4,,,,B...BB..B../.B.B.D.B.BB/..BD..B..../.........../.........../...CD.D..../...........,B...BB..B../.B.B.D.B.BB/..B...B..../.........../...D......./...CD.D..../...........
19,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,B...BB..B../.B.B.D.B.BB/..B...B..../.........../...D......./...CD.D..../...........,B...BB..B../.B...D.B.BB/..BB..B..../.........../...D......./...CD.D..../...........
20,Player.HUNTERS,PieceType.DOG,4,5,5,5,,,,B...BB..B../.B...D.B.BB/..BB..B..../.........../...D......./...CD.D..../...........,B...BB..B../.B...D.B.BB/..BB..B..../.........../...D......./...C.DD..../...........
21,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,B...BB..B../.B...D.B.BB/..BB..B..../.........../...D......./...C.DD..../...........,B...BB..B../.B...D...BB/..BB..BB.../.........../...D......./...C.DD..../...........
