move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,1,3,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.D........./.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBB.BBB/.......B.../.........../.D........./.........../....DCDD.../...........,BBBBB.B.BBB/.....B.B.../.........../.D........./.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,4,5,4,1,,,,BBBBB.B.BBB/.....B.B.../.........../.D........./.........../....DCDD.../...........,BBBBB.B.BBB/....DB.B.../.........../.D........./.........../.....CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBB.B.BBB/....DB.B.../.........../.D........./.........../.....CDD.../...........,.BBBB.B.BBB/B...DB.B.../.........../.D........./.........../.....CDD.../...........
6,Player.HUNTERS,PieceType.DOG,4,1,8,5,,,,.BBBB.B.BBB/B...DB.B.../.........../.D........./.........../.....CDD.../...........,.BBBB.B.BBB/B....B.B.../.........../.D........./.........../.....CDDD../...........
7,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,.BBBB.B.BBB/B....B.B.../.........../.D........./.........../.....CDDD../...........,.BBBB.B..BB/B....B.BB../.........../.D........./.........../.....CDDD../...........
8,Player.HUNTERS,PieceType.DOG,1,3,1,2,,,,.BBBB.B..BB/B....B.BB../.........../.D........./.........../.....CDDD../...........,.BBBB.B..BB/B....B.BB../.D........./.........../.........../.....CDDD../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BBBB.B..BB/B....B.BB../.D........./.........../.........../.....CDDD../...........,.B.BB.B..BB/B.B..B.BB../.D........./.........../.........../.....CDDD../...........
10,Player.HUNTERS,PieceType.DOG,8,5,8,4,,,,.B.BB.B..BB/B.B..B.BB../.D........./.........../.........../.....CDDD../...........,.B.BB.B..BB/B.B..B.BB../.D........./.........../........D../.....CDD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.B.BB.B..BB/B.B..B.BB../.D........./.........../........D../.....CDD.../...........,.B.BB.B...B/B.B..B.BBB./.D........./.........../........D../.....CDD.../...........
12,Player.HUNTERS,PieceType.DOG,1,2,1,5,,,,.B.BB.B...B/B.B..B.BBB./.D........./.........../........D../.....CDD.../...........,.B.BB.B...B/B.B..B.BBB./.........../.........../........D../.D...CDD.../...........
13,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,.B.BB.B...B/B.B..B.BBB./.........../.........../........D../.D...CDD.../...........,.B.BB.B...B/B.B....BBB./.....B...../.........../........D../.D...CDD.../...........
14,Player.HUNTERS,PieceType.DOG,6,5,6,2,,,,.B.BB.B...B/B.B....BBB./.....B...../.........../........D../.D...CDD.../...........,.B.BB.B...B/B.B....BBB./.....BD..../.........../........D../.D...C.D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,.B.BB.B...B/B.B....BBB./.....BD..../.........../........D../.D...C.D.../...........,.B.BB.B...B/B.B....BBB./......D..../.....B...../........D../.D...C.D.../...........
16,Player.HUNTERS,PieceType.DOG,6,2,6,1,,,,.B.BB.B...B/B.B....BBB./......D..../.....B...../........D../.D...C.D.../...........,.B.BB.B...B/B.B...DBBB./.........../.....B...../........D../.D...C.D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.B.BB.B...B/B.B...DBBB./.........../.....B...../........D../.D...C.D.../...........,...BB.B...B/BBB...DBBB./.........../.....B...../........D../.D...C.D.../...........
18,Player.HUNTERS,PieceType.DOG,8,4,7,3,,,,...BB.B...B/BBB...DBBB./.........../.....B...../........D../.D...C.D.../...........,...BB.B...B/BBB...DBBB./.........../.....B.D.../.........../.D...C.D.../...........
19,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,...BB.B...B/BBB...DBBB./.........../.....B.D.../.........../.D...C.D.../...........,...BB.B...B/BBB...DBB../.........B./.....B.D.../.........../.D...C.D.../...........
20,Player.HUNTERS,PieceType.DOG,6,1,5,1,,,,...BB.B...B/BBB...DBB../.........B./.....B.D.../.........../.D...C.D.../...........,...BB.B...B/BBB..D.BB../.........B./.....B.D.../.........../.D...C.D.../...........
21,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,...BB.B...B/BBB..D.BB../.........B./.....B.D.../.........../.D...C.D.../...........,...BB.B..../BBB..D.BB.B/.........B./.....B.D.../.........../.D...C.D.../...........
22,Player.HUNTERS,PieceType.CHIEF,5,5,4,5,,,,...BB.B..../BBB..D.BB.B/.........B./.....B.D.../.........../.D...C.D.../...........,...BB.B..../BBB..D.BB.B/.........B./.....B.D.../.........../.D..C..D.../...........
23,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,...BB.B..../BBB..D.BB.B/.........B./.....B.D.../.........../.D..C..D.../...........,...BB.B..../BB...D.BB.B/..B......B./.....B.D.../.........../.D..C..D.../...........
24,Player.HUNTERS,PieceType.DOG,5,1,3,3,,,,...BB.B..../BB...D.BB.B/..B......B./.....B.D.../.........../.D..C..D.../...........,...BB.B..../BB.....BB.B/..B......B./...D.B.D.../.........../.D..C..D.../...........
25,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,...BB.B..../BB.....BB.B/..B......B./...D.B.D.../.........../.D..C..D.../...........,...BB.B..../BB.....BB.B/..B......../...D.B.D.B./.........../.D..C..D.../...........
26,Player.HUNTERS,PieceType.DOG,3,3,1,3,,,,...BB.B..../BB.....BB.B/..B......../...D.B.D.B./.........../.D..C..D.../...........,...BB.B..../BB.....BB.B/..B......../.D...B.D.B./.........../.D..C..D.../...........
27,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,...BB.B..../BB.....BB.B/..B......../.D...B.D.B./.........../.D..C..D.../...........,...B..B..../BB..B..BB.B/..B......../.D...B.D.B./.........../.D..C..D.../...........
28,Player.HUNTERS,PieceType.DOG,7,3,9,1,,,,...B..B..../BB..B..BB.B/..B......../.D...B.D.B./.........../.D..C..D.../...........,...B..B..../BB..B..BBDB/..B......../.D...B...B./.........../.D..C..D.../...........
29,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,...B..B..../BB..B..BBDB/..B......../.D...B...B./.........../.D..C..D.../...........,...B..B..../.B..B..BBDB/B.B......../.D...B...B./.........../.D..C..D.../...........
30,Player.HUNTERS,PieceType.CHIEF,4,5,5,5,,,,...B..B..../.B..B..BBDB/B.B......../.D...B...B./.........../.D..C..D.../...........,...B..B..../.B..B..BBDB/B.B......../.D...B...B./.........../.D...C.D.../...........
31,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,...B..B..../.B..B..BBDB/B.B......../.D...B...B./.........../.D...C.D.../...........,...B..B..../.B..B..BBDB/B.B......../.D...B...../.........B./.D...C.D.../...........
32,Player.HUNTERS,PieceType.DOG,1,5,2,4,,,,...B..B..../.B..B..BBDB/B.B......../.D...B...../.........B./.D...C.D.../...........,...B..B..../.B..B..BBDB/B.B......../.D...B...../..D......B./.....C.D.../...........
33,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,...B..B..../.B..B..BBDB/B.B......../.D...B...../..D......B./.....C.D.../...........,...B..B..../.B..B..BBDB/B........../.DB..B...../..D......B./.....C.D.../...........
34,Player.HUNTERS,PieceType.DOG,2,4,3,4,,,,...B..B..../.B..B..BBDB/B........../.DB..B...../..D......B./.....C.D.../...........,...B..B..../.B..B..BBDB/B........../.DB..B...../...D.....B./.....C.D.../...........
35,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,...B..B..../.B..B..BBDB/B........../.DB..B...../...D.....B./.....C.D.../...........,...B..B..../.B..B..BBDB/.........../BDB..B...../...D.....B./.....C.D.../...........
36,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,...B..B..../.B..B..BBDB/.........../BDB..B...../...D.....B./.....C.D.../...........,...B..B..../.B..B..BBDB/.........../BDB..B...../...D.....B./......CD.../...........
37,Player.BUFFALO,PieceType.BUFFALO,2,3,2,4,,,,...B..B..../.B..B..BBDB/.........../BDB..B...../...D.....B./......CD.../...........,...B..B..../.B..B..BBDB/.........../BD...B...../..BD.....B./......CD.../...........
