move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,5,3,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.....D...../.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBB.BBBBB/.....B...../.........../.....D...../.........../....DCDD.../...........,BBBBB.BB.BB/.....B..B../.........../.....D...../.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,4,5,1,5,,,,BBBBB.BB.BB/.....B..B../.........../.....D...../.........../....DCDD.../...........,BBBBB.BB.BB/.....B..B../.........../.....D...../.........../.D...CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBB.BB.BB/.....B..B../.........../.....D...../.........../.D...CDD.../...........,BBBB..BB.BB/....BB..B../.........../.....D...../.........../.D...CDD.../...........
6,Player.HUNTERS,PieceType.DOG,6,5,6,3,,,,BBBB..BB.BB/....BB..B../.........../.....D...../.........../.D...CDD.../...........,BBBB..BB.BB/....BB..B../.........../.....DD..../.........../.D...C.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBB..BB.BB/....BB..B../.........../.....DD..../.........../.D...C.D.../...........,BBBB..B..BB/....BB.BB../.........../.....DD..../.........../.D...C.D.../...........
8,Player.HUNTERS,PieceType.DOG,1,5,0,5,,,,BBBB..B..BB/....BB.BB../.........../.....DD..../.........../.D...C.D.../...........,BBBB..B..BB/....BB.BB../.........../.....DD..../.........../D....C.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB..B..BB/....BB.BB../.........../.....DD..../.........../D....C.D.../...........,BBBB..B..B./....BB.BB.B/.........../.....DD..../.........../D....C.D.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,10,2,,,,BBBB..B..B./....BB.BB.B/.........../.....DD..../.........../D....C.D.../...........,BBBB..B..B./....BB.BB.B/..........D/.....DD..../.........../D....C...../...........
11,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBB..B..B./....BB.BB.B/..........D/.....DD..../.........../D....C...../...........,.BBB..B..B./B...BB.BB.B/..........D/.....DD..../.........../D....C...../...........
12,Player.HUNTERS,PieceType.DOG,10,2,3,2,,,,.BBB..B..B./B...BB.BB.B/..........D/.....DD..../.........../D....C...../...........,.BBB..B..B./B...BB.BB.B/...D......./.....DD..../.........../D....C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,.BBB..B..B./B...BB.BB.B/...D......./.....DD..../.........../D....C...../...........,.BBB..B..B./B...B..BB.B/...D.B...../.....DD..../.........../D....C...../...........
14,Player.HUNTERS,PieceType.DOG,0,5,2,3,,,,.BBB..B..B./B...B..BB.B/...D.B...../.....DD..../.........../D....C...../...........,.BBB..B..B./B...B..BB.B/...D.B...../..D..DD..../.........../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.BBB..B..B./B...B..BB.B/...D.B...../..D..DD..../.........../.....C...../...........,.BBB..B..B./B......BB.B/...DBB...../..D..DD..../.........../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,6,3,9,3,,,,.BBB..B..B./B......BB.B/...DBB...../..D..DD..../.........../.....C...../...........,.BBB..B..B./B......BB.B/...DBB...../..D..D...D./.........../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BBB..B..B./B......BB.B/...DBB...../..D..D...D./.........../.....C...../...........,.B.B..B..B./B.B....BB.B/...DBB...../..D..D...D./.........../.....C...../...........
18,Player.HUNTERS,PieceType.DOG,5,3,6,4,,,,.B.B..B..B./B.B....BB.B/...DBB...../..D..D...D./.........../.....C...../...........,.B.B..B..B./B.B....BB.B/...DBB...../..D......D./......D..../.....C...../...........
