move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,3,1,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..BD......./.........../.........../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB.BBBBBBBB/..BD......./.........../.........../.........../...DDCD..../...........,BB.B.BBBBBB/..BDB....../.........../.........../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,4,5,1,2,,,,BB.B.BBBBBB/..BDB....../.........../.........../.........../...DDCD..../...........,BB.B.BBBBBB/..BDB....../.D........./.........../.........../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BB.B.BBBBBB/..BDB....../.D........./.........../.........../...D.CD..../...........,BB.B.BB.BBB/..BDB..B.../.D........./.........../.........../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,3,1,6,4,,,,BB.B.BB.BBB/..BDB..B.../.D........./.........../.........../...D.CD..../...........,BB.B.BB.BBB/..B.B..B.../.D........./.........../......D..../...D.CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB.B.BB.BBB/..B.B..B.../.D........./.........../......D..../...D.CD..../...........,BB.B.BB.BBB/....B..B.../.DB......../.........../......D..../...D.CD..../...........
8,Player.HUNTERS,PieceType.DOG,6,4,3,4,,,,BB.B.BB.BBB/....B..B.../.DB......../.........../......D..../...D.CD..../...........,BB.B.BB.BBB/....B..B.../.DB......../.........../...D......./...D.CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BB.B.BB.BBB/....B..B.../.DB......../.........../...D......./...D.CD..../...........,.B.B.BB.BBB/B...B..B.../.DB......../.........../...D......./...D.CD..../...........
10,Player.HUNTERS,PieceType.DOG,3,4,0,4,,,,.B.B.BB.BBB/B...B..B.../.DB......../.........../...D......./...D.CD..../...........,.B.B.BB.BBB/B...B..B.../.DB......../.........../D........../...D.CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.B.B.BB.BBB/B...B..B.../.DB......../.........../D........../...D.CD..../...........,.B.B.BB.BBB/B......B.../.DB.B....../.........../D........../...D.CD..../...........
12,Player.HUNTERS,PieceType.DOG,6,5,3,2,,,,.B.B.BB.BBB/B......B.../.DB.B....../.........../D........../...D.CD..../...........,.B.B.BB.BBB/B......B.../.DBDB....../.........../D........../...D.C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.B.B.BB.BBB/B......B.../.DBDB....../.........../D........../...D.C...../...........,.B.B.BB.BB./B......B..B/.DBDB....../.........../D........../...D.C...../...........
14,Player.HUNTERS,PieceType.DOG,3,5,3,3,,,,.B.B.BB.BB./B......B..B/.DBDB....../.........../D........../...D.C...../...........,.B.B.BB.BB./B......B..B/.DBDB....../...D......./D........../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.B.B.BB.BB./B......B..B/.DBDB....../...D......./D........../.....C...../...........,.B.B.BB.B../B......B.BB/.DBDB....../...D......./D........../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,0,4,9,4,,,,.B.B.BB.B../B......B.BB/.DBDB....../...D......./D........../.....C...../...........,.B.B.BB.B../B......B.BB/.DBDB....../...D......./.........D./.....C...../...........
