move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........D./.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BB.BBBBBBBB/..B......../.........../.........D./.........../...DDCD..../...........,BB.BBBBB.BB/..B.....B../.........../.........D./.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,9,3,10,3,,,,BB.BBBBB.BB/..B.....B../.........../.........D./.........../...DDCD..../...........,BB.BBBBB.BB/..B.....B../.........../..........D/.........../...DDCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB.BBBBB.BB/..B.....B../.........../..........D/.........../...DDCD..../...........,BB.B.BBB.BB/..B.B...B../.........../..........D/.........../...DDCD..../...........
6,Player.HUNTERS,PieceType.DOG,10,3,6,3,,,,BB.B.BBB.BB/..B.B...B../.........../..........D/.........../...DDCD..../...........,BB.B.BBB.BB/..B.B...B../.........../......D..../.........../...DDCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BB.B.BBB.BB/..B.B...B../.........../......D..../.........../...DDCD..../...........,BB.B.BBB.BB/..B.B....../........B../......D..../.........../...DDCD..../...........
8,Player.HUNTERS,PieceType.DOG,6,5,7,5,,,,BB.B.BBB.BB/..B.B....../........B../......D..../.........../...DDCD..../...........,BB.B.BBB.BB/..B.B....../........B../......D..../.........../...DDC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BB.B.BBB.BB/..B.B....../........B../......D..../.........../...DDC.D.../...........,BB.B.BBB.BB/..B......../....B...B../......D..../.........../...DDC.D.../...........
10,Player.HUNTERS,PieceType.DOG,4,5,5,4,,,,BB.B.BBB.BB/..B......../....B...B../......D..../.........../...DDC.D.../...........,BB.B.BBB.BB/..B......../....B...B../......D..../.....D...../...D.C.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB.B.BBB.BB/..B......../....B...B../......D..../.....D...../...D.C.D.../...........,BB.B..BB.BB/..B..B...../....B...B../......D..../.....D...../...D.C.D.../...........
12,Player.HUNTERS,PieceType.DOG,3,5,6,2,,,,BB.B..BB.BB/..B..B...../....B...B../......D..../.....D...../...D.C.D.../...........,BB.B..BB.BB/..B..B...../....B.D.B../......D..../.....D...../.....C.D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BB.B..BB.BB/..B..B...../....B.D.B../......D..../.....D...../.....C.D.../...........,BB.B..B..BB/..B..B.B.../....B.D.B../......D..../.....D...../.....C.D.../...........
14,Player.HUNTERS,PieceType.DOG,5,4,7,4,,,,BB.B..B..BB/..B..B.B.../....B.D.B../......D..../.....D...../.....C.D.../...........,BB.B..B..BB/..B..B.B.../....B.D.B../......D..../.......D.../.....C.D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BB.B..B..BB/..B..B.B.../....B.D.B../......D..../.......D.../.....C.D.../...........,BB....B..BB/..BB.B.B.../....B.D.B../......D..../.......D.../.....C.D.../...........
