move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,8,3,,,,BB.BBBBBBBB/..B......../.........../.........../.........../...DDCDD.../...........,BB.BBBBBBBB/..B......../.........../........D../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BBBBBBBB/..B......../.........../........D../.........../...DDC.D.../...........,B..BBBBBBBB/.BB......../.........../........D../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,4,5,1,2,,,,B..BBBBBBBB/.BB......../.........../........D../.........../...DDC.D.../...........,B..BBBBBBBB/.BB......../.D........./........D../.........../...D.C.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B..BBBBBBBB/.BB......../.D........./........D../.........../...D.C.D.../...........,B..BBB.BBBB/.BB...B..../.D........./........D../.........../...D.C.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,B..BBB.BBBB/.BB...B..../.D........./........D../.........../...D.C.D.../...........,B..BBB.BBBB/.BB...B..../.D........./........D../.......D.../...D.C...../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B..BBB.BBBB/.BB...B..../.D........./........D../.......D.../...D.C...../...........,B..BBB.BB.B/.BB...B..B./.D........./........D../.......D.../...D.C...../...........
8,Player.HUNTERS,PieceType.DOG,8,3,2,3,,,,B..BBB.BB.B/.BB...B..B./.D........./........D../.......D.../...D.C...../...........,B..BBB.BB.B/.BB...B..B./.D........./..D......../.......D.../...D.C...../...........
9,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B..BBB.BB.B/.BB...B..B./.D........./..D......../.......D.../...D.C...../...........,B..BBB..B.B/.BB...BB.B./.D........./..D......../.......D.../...D.C...../...........
10,Player.HUNTERS,PieceType.DOG,7,4,10,4,,,,B..BBB..B.B/.BB...BB.B./.D........./..D......../.......D.../...D.C...../...........,B..BBB..B.B/.BB...BB.B./.D........./..D......../..........D/...D.C...../...........
