move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../..D......../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B.BBBBBBBBB/.B........./.........../..D......../.........../...D.CDD.../...........,B.BBBBBB.BB/.B......B../.........../..D......../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,2,3,10,3,,,,B.BBBBBB.BB/.B......B../.........../..D......../.........../...D.CDD.../...........,B.BBBBBB.BB/.B......B../.........../..........D/.........../...D.CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B.BBBBBB.BB/.B......B../.........../..........D/.........../...D.CDD.../...........,B.BBBBBB.B./.B......B.B/.........../..........D/.........../...D.CDD.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,4,2,,,,B.BBBBBB.B./.B......B.B/.........../..........D/.........../...D.CDD.../...........,B.BBBBBB.B./.B......B.B/....D....../..........D/.........../...D.CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B.BBBBBB.B./.B......B.B/....D....../..........D/.........../...D.CD..../...........,B.BBBBBB.../.B......BBB/....D....../..........D/.........../...D.CD..../...........
8,Player.HUNTERS,PieceType.DOG,6,5,6,1,,,,B.BBBBBB.../.B......BBB/....D....../..........D/.........../...D.CD..../...........,B.BBBBBB.../.B....D.BBB/....D....../..........D/.........../...D.C...../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,B.BBBBBB.../.B....D.BBB/....D....../..........D/.........../...D.C...../...........,B..BBBBB.../.BB...D.BBB/....D....../..........D/.........../...D.C...../...........
10,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,B..BBBBB.../.BB...D.BBB/....D....../..........D/.........../...D.C...../...........,B..BBBBB.../.BB...D.BBB/....D....../..........D/....C....../...D......./...........
11,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B..BBBBB.../.BB...D.BBB/....D....../..........D/....C....../...D......./...........,B..BBBB..../.BB...DBBBB/....D....../..........D/....C....../...D......./...........
12,Player.HUNTERS,PieceType.DOG,10,3,9,2,,,,B..BBBB..../.BB...DBBBB/....D....../..........D/....C....../...D......./...........,B..BBBB..../.BB...DBBBB/....D....D./.........../....C....../...D......./...........
13,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,B..BBBB..../.BB...DBBBB/....D....D./.........../....C....../...D......./...........,B..BBBB..../.B....DBBBB/..B.D....D./.........../....C....../...D......./...........
14,Player.HUNTERS,PieceType.CHIEF,4,4,5,5,,,,B..BBBB..../.B....DBBBB/..B.D....D./.........../....C....../...D......./...........,B..BBBB..../.B....DBBBB/..B.D....D./.........../.........../...D.C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,B..BBBB..../.B....DBBBB/..B.D....D./.........../.........../...D.C...../...........,B..BBBB..../.B....DB.BB/..B.D...BD./.........../.........../...D.C...../...........
16,Player.HUNTERS,PieceType.DOG,9,2,9,5,,,,B..BBBB..../.B....DB.BB/..B.D...BD./.........../.........../...D.C...../...........,B..BBBB..../.B....DB.BB/..B.D...B../.........../.........../...D.C...D./...........
17,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B..BBBB..../.B....DB.BB/..B.D...B../.........../.........../...D.C...D./...........,...BBBB..../BB....DB.BB/..B.D...B../.........../.........../...D.C...D./...........
18,Player.HUNTERS,PieceType.DOG,6,1,9,4,,,,...BBBB..../BB....DB.BB/..B.D...B../.........../.........../...D.C...D./...........,...BBBB..../BB.....B.BB/..B.D...B../.........../.........D./...D.C...D./...........
19,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,...BBBB..../BB.....B.BB/..B.D...B../.........../.........D./...D.C...D./...........,....BBB..../BB.B...B.BB/..B.D...B../.........../.........D./...D.C...D./...........
20,Player.HUNTERS,PieceType.DOG,9,5,8,4,,,,....BBB..../BB.B...B.BB/..B.D...B../.........../.........D./...D.C...D./...........,....BBB..../BB.B...B.BB/..B.D...B../.........../........DD./...D.C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,....BBB..../BB.B...B.BB/..B.D...B../.........../........DD./...D.C...../...........,....B.B..../BB.B.B.B.BB/..B.D...B../.........../........DD./...D.C...../...........
22,Player.HUNTERS,PieceType.DOG,4,2,7,2,,,,....B.B..../BB.B.B.B.BB/..B.D...B../.........../........DD./...D.C...../...........,....B.B..../BB.B.B.B.BB/..B....DB../.........../........DD./...D.C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,....B.B..../BB.B.B.B.BB/..B....DB../.........../........DD./...D.C...../...........,....B.B..../BB...B.B.BB/..BB...DB../.........../........DD./...D.C...../...........
24,Player.HUNTERS,PieceType.DOG,9,4,10,4,,,,....B.B..../BB...B.B.BB/..BB...DB../.........../........DD./...D.C...../...........,....B.B..../BB...B.B.BB/..BB...DB../.........../........D.D/...D.C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,....B.B..../BB...B.B.BB/..BB...DB../.........../........D.D/...D.C...../...........,....B.B..../BB...B.B..B/..BB...DBB./.........../........D.D/...D.C...../...........
26,Player.HUNTERS,PieceType.DOG,3,5,0,2,,,,....B.B..../BB...B.B..B/..BB...DBB./.........../........D.D/...D.C...../...........,....B.B..../BB...B.B..B/D.BB...DBB./.........../........D.D/.....C...../...........
27,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,....B.B..../BB...B.B..B/D.BB...DBB./.........../........D.D/.....C...../...........,....B.B..../BB...B.B..B/D.BB...DB../.........B./........D.D/.....C...../...........
28,Player.HUNTERS,PieceType.DOG,10,4,10,3,,,,....B.B..../BB...B.B..B/D.BB...DB../.........B./........D.D/.....C...../...........,....B.B..../BB...B.B..B/D.BB...DB../.........BD/........D../.....C...../...........
29,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,....B.B..../BB...B.B..B/D.BB...DB../.........BD/........D../.....C...../...........,......B..../BB..BB.B..B/D.BB...DB../.........BD/........D../.....C...../...........
30,Player.HUNTERS,PieceType.CHIEF,5,5,4,5,,,,......B..../BB..BB.B..B/D.BB...DB../.........BD/........D../.....C...../...........,......B..../BB..BB.B..B/D.BB...DB../.........BD/........D../....C....../...........
31,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,......B..../BB..BB.B..B/D.BB...DB../.........BD/........D../....C....../...........,......B..../BB..BB.B..B/D.BB...DB../..........D/........DB./....C....../...........
32,Player.HUNTERS,PieceType.DOG,8,4,5,4,,,,......B..../BB..BB.B..B/D.BB...DB../..........D/........DB./....C....../...........,......B..../BB..BB.B..B/D.BB...DB../..........D/.....D...B./....C....../...........
33,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,......B..../BB..BB.B..B/D.BB...DB../..........D/.....D...B./....C....../...........,......B..../BB..BB.B.../D.BB...DB.B/..........D/.....D...B./....C....../...........
34,Player.HUNTERS,PieceType.DOG,10,3,9,3,,,,......B..../BB..BB.B.../D.BB...DB.B/..........D/.....D...B./....C....../...........,......B..../BB..BB.B.../D.BB...DB.B/.........D./.....D...B./....C....../...........
35,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,......B..../BB..BB.B.../D.BB...DB.B/.........D./.....D...B./....C....../...........,......B..../BB..BB.B.../D.BB...D..B/........BD./.....D...B./....C....../...........
36,Player.HUNTERS,PieceType.DOG,0,2,0,3,,,,......B..../BB..BB.B.../D.BB...D..B/........BD./.....D...B./....C....../...........,......B..../BB..BB.B.../..BB...D..B/D.......BD./.....D...B./....C....../...........
37,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,......B..../BB..BB.B.../..BB...D..B/D.......BD./.....D...B./....C....../...........,......B..../BB..BB.B.../..B....D..B/D..B....BD./.....D...B./....C....../...........
38,Player.HUNTERS,PieceType.DOG,5,4,6,5,,,,......B..../BB..BB.B.../..B....D..B/D..B....BD./.....D...B./....C....../...........,......B..../BB..BB.B.../..B....D..B/D..B....BD./.........B./....C.D..../...........
39,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,......B..../BB..BB.B.../..B....D..B/D..B....BD./.........B./....C.D..../...........,......B..../.B..BB.B.../B.B....D..B/D..B....BD./.........B./....C.D..../...........
40,Player.HUNTERS,PieceType.DOG,6,5,3,2,,,,......B..../.B..BB.B.../B.B....D..B/D..B....BD./.........B./....C.D..../...........,......B..../.B..BB.B.../B.BD...D..B/D..B....BD./.........B./....C....../...........
41,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,......B..../.B..BB.B.../B.BD...D..B/D..B....BD./.........B./....C....../...........,.........../.B..BBBB.../B.BD...D..B/D..B....BD./.........B./....C....../...........
42,Player.HUNTERS,PieceType.DOG,7,2,5,2,,,,.........../.B..BBBB.../B.BD...D..B/D..B....BD./.........B./....C....../...........,.........../.B..BBBB.../B.BD.D....B/D..B....BD./.........B./....C....../...........
43,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,.........../.B..BBBB.../B.BD.D....B/D..B....BD./.........B./....C....../...........,.........../....BBBB.../BBBD.D....B/D..B....BD./.........B./....C....../...........
44,Player.HUNTERS,PieceType.DOG,3,2,5,4,,,,.........../....BBBB.../BBBD.D....B/D..B....BD./.........B./....C....../...........,.........../....BBBB.../BBB..D....B/D..B....BD./.....D...B./....C....../...........
45,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,.........../....BBBB.../BBB..D....B/D..B....BD./.....D...B./....C....../...........,.........../....BBBB.../B.B..D....B/DB.B....BD./.....D...B./....C....../...........
46,Player.HUNTERS,PieceType.DOG,5,2,8,2,,,,.........../....BBBB.../B.B..D....B/DB.B....BD./.....D...B./....C....../...........,.........../....BBBB.../B.B.....D.B/DB.B....BD./.....D...B./....C....../...........
47,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,.........../....BBBB.../B.B.....D.B/DB.B....BD./.....D...B./....C....../...........,.........../....BBBB.../B.B.....D../DB.B....BDB/.....D...B./....C....../...........
48,Player.HUNTERS,PieceType.DOG,8,2,6,2,,,,.........../....BBBB.../B.B.....D../DB.B....BDB/.....D...B./....C....../...........,.........../....BBBB.../B.B...D..../DB.B....BDB/.....D...B./....C....../...........
49,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.........../....BBBB.../B.B...D..../DB.B....BDB/.....D...B./....C....../...........,.........../.....BBB.../B.B.B.D..../DB.B....BDB/.....D...B./....C....../...........
50,Player.HUNTERS,PieceType.DOG,6,2,6,5,,,,.........../.....BBB.../B.B.B.D..../DB.B....BDB/.....D...B./....C....../...........,.........../.....BBB.../B.B.B....../DB.B....BDB/.....D...B./....C.D..../...........
51,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,.........../.....BBB.../B.B.B....../DB.B....BDB/.....D...B./....C.D..../...........,.........../.....B.B.../B.B.B.B..../DB.B....BDB/.....D...B./....C.D..../...........
52,Player.HUNTERS,PieceType.DOG,5,4,5,2,,,,.........../.....B.B.../B.B.B.B..../DB.B....BDB/.....D...B./....C.D..../...........,.........../.....B.B.../B.B.BDB..../DB.B....BDB/.........B./....C.D..../...........
53,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,.........../.....B.B.../B.B.BDB..../DB.B....BDB/.........B./....C.D..../...........,.........../.....B.B.../B.B.BDB..../DB.B....BD./.........BB/....C.D..../...........
54,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,.........../.....B.B.../B.B.BDB..../DB.B....BD./.........BB/....C.D..../...........,.........../.....B.B.../B.B.BDB..../DB.B....BD./......D..BB/....C....../...........
