move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,BBBBBBBBBB./..........B/.........../.........../.........../...DDCDD.../...........,BBBBBBBBBB./..........B/.........../.........../......C..../...DD.DD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBBBBB./..........B/.........../.........../......C..../...DD.DD.../...........,B.BBBBBBBB./.B........B/.........../.........../......C..../...DD.DD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,5,5,,,,B.BBBBBBBB./.B........B/.........../.........../......C..../...DD.DD.../...........,B.BBBBBBBB./.B........B/.........../.........../......C..../...DDD.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B.BBBBBBBB./.B........B/.........../.........../......C..../...DDD.D.../...........,B.BBBBB.BB./.B.....B..B/.........../.........../......C..../...DDD.D.../...........
6,Player.HUNTERS,PieceType.DOG,4,5,6,3,,,,B.BBBBB.BB./.B.....B..B/.........../.........../......C..../...DDD.D.../...........,B.BBBBB.BB./.B.....B..B/.........../......D..../......C..../...D.D.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B.BBBBB.BB./.B.....B..B/.........../......D..../......C..../...D.D.D.../...........,B.B.BBB.BB./.B.B...B..B/.........../......D..../......C..../...D.D.D.../...........
8,Player.HUNTERS,PieceType.DOG,7,5,7,3,,,,B.B.BBB.BB./.B.B...B..B/.........../......D..../......C..../...D.D.D.../...........,B.B.BBB.BB./.B.B...B..B/.........../......DD.../......C..../...D.D...../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,B.B.BBB.BB./.B.B...B..B/.........../......DD.../......C..../...D.D...../...........,B.B.BBB.BB./.B.B...B.../..........B/......DD.../......C..../...D.D...../...........
10,Player.HUNTERS,PieceType.DOG,6,3,3,3,,,,B.B.BBB.BB./.B.B...B.../..........B/......DD.../......C..../...D.D...../...........,B.B.BBB.BB./.B.B...B.../..........B/...D...D.../......C..../...D.D...../...........
11,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.B.BBB.BB./.B.B...B.../..........B/...D...D.../......C..../...D.D...../...........,B.B.BBB.BB./...B...B.../.B........B/...D...D.../......C..../...D.D...../...........
12,Player.HUNTERS,PieceType.DOG,7,3,7,2,,,,B.B.BBB.BB./...B...B.../.B........B/...D...D.../......C..../...D.D...../...........,B.B.BBB.BB./...B...B.../.B.....D..B/...D......./......C..../...D.D...../...........
13,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B.B.BBB.BB./...B...B.../.B.....D..B/...D......./......C..../...D.D...../...........,B.B..BB.BB./...BB..B.../.B.....D..B/...D......./......C..../...D.D...../...........
