move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,4,3,,,,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../....D....../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B.BBBBBBBBB/.B........./.........../....D....../.........../...D.CDD.../...........,B.BBBB.BBBB/.B....B..../.........../....D....../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,3,5,3,2,,,,B.BBBB.BBBB/.B....B..../.........../....D....../.........../...D.CDD.../...........,B.BBBB.BBBB/.B....B..../...D......./....D....../.........../.....CDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,B.BBBB.BBBB/.B....B..../...D......./....D....../.........../.....CDD.../...........,B.BBB..BBBB/.B...BB..../...D......./....D....../.........../.....CDD.../...........
6,Player.HUNTERS,PieceType.DOG,4,3,8,3,,,,B.BBB..BBBB/.B...BB..../...D......./....D....../.........../.....CDD.../...........,B.BBB..BBBB/.B...BB..../...D......./........D../.........../.....CDD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B.BBB..BBBB/.B...BB..../...D......./........D../.........../.....CDD.../...........,B.BB...BBBB/.B..BBB..../...D......./........D../.........../.....CDD.../...........
8,Player.HUNTERS,PieceType.DOG,7,5,6,4,,,,B.BB...BBBB/.B..BBB..../...D......./........D../.........../.....CDD.../...........,B.BB...BBBB/.B..BBB..../...D......./........D../......D..../.....CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B.BB...BBBB/.B..BBB..../...D......./........D../......D..../.....CD..../...........,B.BB...BB.B/.B..BBB..B./...D......./........D../......D..../.....CD..../...........
10,Player.HUNTERS,PieceType.DOG,6,4,4,2,,,,B.BB...BB.B/.B..BBB..B./...D......./........D../......D..../.....CD..../...........,B.BB...BB.B/.B..BBB..B./...DD....../........D../.........../.....CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B.BB...BB.B/.B..BBB..B./...DD....../........D../.........../.....CD..../...........,B.BB...B..B/.B..BBB.BB./...DD....../........D../.........../.....CD..../...........
12,Player.HUNTERS,PieceType.DOG,6,5,10,5,,,,B.BB...B..B/.B..BBB.BB./...DD....../........D../.........../.....CD..../...........,B.BB...B..B/.B..BBB.BB./...DD....../........D../.........../.....C....D/...........
13,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.BB...B..B/.B..BBB.BB./...DD....../........D../.........../.....C....D/...........,..BB...B..B/BB..BBB.BB./...DD....../........D../.........../.....C....D/...........
14,Player.HUNTERS,PieceType.DOG,10,5,10,2,,,,..BB...B..B/BB..BBB.BB./...DD....../........D../.........../.....C....D/...........,..BB...B..B/BB..BBB.BB./...DD.....D/........D../.........../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,..BB...B..B/BB..BBB.BB./...DD.....D/........D../.........../.....C...../...........,..BB...B..B/BB..BB..BB./...DD.B...D/........D../.........../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,8,3,6,5,,,,..BB...B..B/BB..BB..BB./...DD.B...D/........D../.........../.....C...../...........,..BB...B..B/BB..BB..BB./...DD.B...D/.........../.........../.....CD..../...........
17,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,..BB...B..B/BB..BB..BB./...DD.B...D/.........../.........../.....CD..../...........,..BB......B/BB..BB.BBB./...DD.B...D/.........../.........../.....CD..../...........
18,Player.HUNTERS,PieceType.CHIEF,5,5,4,5,,,,..BB......B/BB..BB.BBB./...DD.B...D/.........../.........../.....CD..../...........,..BB......B/BB..BB.BBB./...DD.B...D/.........../.........../....C.D..../...........
19,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,..BB......B/BB..BB.BBB./...DD.B...D/.........../.........../....C.D..../...........,..BB......B/.B..BB.BBB./B..DD.B...D/.........../.........../....C.D..../...........
20,Player.HUNTERS,PieceType.DOG,6,5,4,3,,,,..BB......B/.B..BB.BBB./B..DD.B...D/.........../.........../....C.D..../...........,..BB......B/.B..BB.BBB./B..DD.B...D/....D....../.........../....C....../...........
21,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,..BB......B/.B..BB.BBB./B..DD.B...D/....D....../.........../....C....../...........,..BB......B/.B..BB.BBB./...DD.B...D/B...D....../.........../....C....../...........
22,Player.HUNTERS,PieceType.DOG,3,2,3,3,,,,..BB......B/.B..BB.BBB./...DD.B...D/B...D....../.........../....C....../...........,..BB......B/.B..BB.BBB./....D.B...D/B..DD....../.........../....C....../...........
23,Player.BUFFALO,PieceType.BUFFALO,6,2,6,3,,,,..BB......B/.B..BB.BBB./....D.B...D/B..DD....../.........../....C....../...........,..BB......B/.B..BB.BBB./....D.....D/B..DD.B..../.........../....C....../...........
24,Player.HUNTERS,PieceType.DOG,4,3,2,5,,,,..BB......B/.B..BB.BBB./....D.....D/B..DD.B..../.........../....C....../...........,..BB......B/.B..BB.BBB./....D.....D/B..D..B..../.........../..D.C....../...........
25,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,..BB......B/.B..BB.BBB./....D.....D/B..D..B..../.........../..D.C....../...........,..BB......B/.B..B..BBB./....DB....D/B..D..B..../.........../..D.C....../...........
26,Player.HUNTERS,PieceType.DOG,4,2,5,3,,,,..BB......B/.B..B..BBB./....DB....D/B..D..B..../.........../..D.C....../...........,..BB......B/.B..B..BBB./.....B....D/B..D.DB..../.........../..D.C....../...........
27,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,..BB......B/.B..B..BBB./.....B....D/B..D.DB..../.........../..D.C....../...........,..BB......B/.B..B..B.B./.....B..B.D/B..D.DB..../.........../..D.C....../...........
28,Player.HUNTERS,PieceType.DOG,10,2,10,4,,,,..BB......B/.B..B..B.B./.....B..B.D/B..D.DB..../.........../..D.C....../...........,..BB......B/.B..B..B.B./.....B..B../B..D.DB..../..........D/..D.C....../...........
29,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,..BB......B/.B..B..B.B./.....B..B../B..D.DB..../..........D/..D.C....../...........,..BB......B/.B..B....B./.....B.BB../B..D.DB..../..........D/..D.C....../...........
30,Player.HUNTERS,PieceType.DOG,3,3,2,2,,,,..BB......B/.B..B....B./.....B.BB../B..D.DB..../..........D/..D.C....../...........,..BB......B/.B..B....B./..D..B.BB../B....DB..../..........D/..D.C....../...........
31,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,..BB......B/.B..B....B./..D..B.BB../B....DB..../..........D/..D.C....../...........,..BB......B/.B.......B./..D.BB.BB../B....DB..../..........D/..D.C....../...........
32,Player.HUNTERS,PieceType.DOG,2,2,1,3,,,,..BB......B/.B.......B./..D.BB.BB../B....DB..../..........D/..D.C....../...........,..BB......B/.B.......B./....BB.BB../BD...DB..../..........D/..D.C....../...........
33,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,..BB......B/.B.......B./....BB.BB../BD...DB..../..........D/..D.C....../...........,..BB......B/.B.......B./.....B.BB../BD..BDB..../..........D/..D.C....../...........
34,Player.HUNTERS,PieceType.DOG,1,3,2,2,,,,..BB......B/.B.......B./.....B.BB../BD..BDB..../..........D/..D.C....../...........,..BB......B/.B.......B./..D..B.BB../B...BDB..../..........D/..D.C....../...........
35,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,..BB......B/.B.......B./..D..B.BB../B...BDB..../..........D/..D.C....../...........,..BB......B/.B.......B./..D..B.B.../B...BDB.B../..........D/..D.C....../...........
36,Player.HUNTERS,PieceType.DOG,5,3,3,1,,,,..BB......B/.B.......B./..D..B.B.../B...BDB.B../..........D/..D.C....../...........,..BB......B/.B.D.....B./..D..B.B.../B...B.B.B../..........D/..D.C....../...........
37,Player.BUFFALO,PieceType.BUFFALO,0,3,0,4,,,,..BB......B/.B.D.....B./..D..B.B.../B...B.B.B../..........D/..D.C....../...........,..BB......B/.B.D.....B./..D..B.B.../....B.B.B../B.........D/..D.C....../...........
38,Player.HUNTERS,PieceType.DOG,3,1,7,5,,,,..BB......B/.B.D.....B./..D..B.B.../....B.B.B../B.........D/..D.C....../...........,..BB......B/.B.......B./..D..B.B.../....B.B.B../B.........D/..D.C..D.../...........
39,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,..BB......B/.B.......B./..D..B.B.../....B.B.B../B.........D/..D.C..D.../...........,..BB......B/.B........./..D..B.B.B./....B.B.B../B.........D/..D.C..D.../...........
40,Player.HUNTERS,PieceType.DOG,7,5,6,4,,,,..BB......B/.B........./..D..B.B.B./....B.B.B../B.........D/..D.C..D.../...........,..BB......B/.B........./..D..B.B.B./....B.B.B../B.....D...D/..D.C....../...........
41,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,..BB......B/.B........./..D..B.B.B./....B.B.B../B.....D...D/..D.C....../...........,..BB......B/.B........./..D..B...B./....B.BBB../B.....D...D/..D.C....../...........
42,Player.HUNTERS,PieceType.DOG,10,4,7,1,,,,..BB......B/.B........./..D..B...B./....B.BBB../B.....D...D/..D.C....../...........,..BB......B/.B.....D.../..D..B...B./....B.BBB../B.....D..../..D.C....../...........
43,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,..BB......B/.B.....D.../..D..B...B./....B.BBB../B.....D..../..D.C....../...........,..BB......./.B.....D..B/..D..B...B./....B.BBB../B.....D..../..D.C....../...........
44,Player.HUNTERS,PieceType.DOG,2,2,1,2,,,,..BB......./.B.....D..B/..D..B...B./....B.BBB../B.....D..../..D.C....../...........,..BB......./.B.....D..B/.D...B...B./....B.BBB../B.....D..../..D.C....../...........
45,Player.BUFFALO,PieceType.BUFFALO,4,3,4,4,,,,..BB......./.B.....D..B/.D...B...B./....B.BBB../B.....D..../..D.C....../...........,..BB......./.B.....D..B/.D...B...B./......BBB../B...B.D..../..D.C....../...........
46,Player.HUNTERS,PieceType.DOG,1,2,1,3,,,,..BB......./.B.....D..B/.D...B...B./......BBB../B...B.D..../..D.C....../...........,..BB......./.B.....D..B/.....B...B./.D....BBB../B...B.D..../..D.C....../...........
47,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,..BB......./.B.....D..B/.....B...B./.D....BBB../B...B.D..../..D.C....../...........,..B......../.B.B...D..B/.....B...B./.D....BBB../B...B.D..../..D.C....../...........
48,Player.HUNTERS,PieceType.DOG,1,3,2,2,,,,..B......../.B.B...D..B/.....B...B./.D....BBB../B...B.D..../..D.C....../...........,..B......../.B.B...D..B/..D..B...B./......BBB../B...B.D..../..D.C....../...........
49,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,..B......../.B.B...D..B/..D..B...B./......BBB../B...B.D..../..D.C....../...........,..B......../.B.B...D..B/..D..B...../......BBBB./B...B.D..../..D.C....../...........
50,Player.HUNTERS,PieceType.DOG,2,2,0,2,,,,..B......../.B.B...D..B/..D..B...../......BBBB./B...B.D..../..D.C....../...........,..B......../.B.B...D..B/D....B...../......BBBB./B...B.D..../..D.C....../...........
51,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,..B......../.B.B...D..B/D....B...../......BBBB./B...B.D..../..D.C....../...........,..B......../.B.....D..B/D..B.B...../......BBBB./B...B.D..../..D.C....../...........
52,Player.HUNTERS,PieceType.DOG,0,2,3,5,,,,..B......../.B.....D..B/D..B.B...../......BBBB./B...B.D..../..D.C....../...........,..B......../.B.....D..B/...B.B...../......BBBB./B...B.D..../..DDC....../...........
53,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,..B......../.B.....D..B/...B.B...../......BBBB./B...B.D..../..DDC....../...........,..B......../.B.....D..B/.....B...../...B..BBBB./B...B.D..../..DDC....../...........
54,Player.HUNTERS,PieceType.CHIEF,4,5,5,4,,,,..B......../.B.....D..B/.....B...../...B..BBBB./B...B.D..../..DDC....../...........,..B......../.B.....D..B/.....B...../...B..BBBB./B...BCD..../..DD......./...........
55,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..B......../.B.....D..B/.....B...../...B..BBBB./B...BCD..../..DD......./...........,.........../.BB....D..B/.....B...../...B..BBBB./B...BCD..../..DD......./...........
56,Player.HUNTERS,PieceType.DOG,7,1,9,1,,,,.........../.BB....D..B/.....B...../...B..BBBB./B...BCD..../..DD......./...........,.........../.BB......DB/.....B...../...B..BBBB./B...BCD..../..DD......./...........
57,Player.BUFFALO,PieceType.BUFFALO,8,3,8,4,,,,.........../.BB......DB/.....B...../...B..BBBB./B...BCD..../..DD......./...........,.........../.BB......DB/.....B...../...B..BB.B./B...BCD.B../..DD......./...........
58,Player.HUNTERS,PieceType.DOG,2,5,1,4,,,,.........../.BB......DB/.....B...../...B..BB.B./B...BCD.B../..DD......./...........,.........../.BB......DB/.....B...../...B..BB.B./BD..BCD.B../...D......./...........
59,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,.........../.BB......DB/.....B...../...B..BB.B./BD..BCD.B../...D......./...........,.........../.BB......DB/.....B...../...B..BB.../BD..BCD.BB./...D......./...........
60,Player.HUNTERS,PieceType.DOG,1,4,1,2,,,,.........../.BB......DB/.....B...../...B..BB.../BD..BCD.BB./...D......./...........,.........../.BB......DB/.D...B...../...B..BB.../B...BCD.BB./...D......./...........
61,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,.........../.BB......DB/.D...B...../...B..BB.../B...BCD.BB./...D......./...........,.........../.B.......DB/.DB..B...../...B..BB.../B...BCD.BB./...D......./...........
62,Player.HUNTERS,PieceType.DOG,1,2,4,5,,,,.........../.B.......DB/.DB..B...../...B..BB.../B...BCD.BB./...D......./...........,.........../.B.......DB/..B..B...../...B..BB.../B...BCD.BB./...DD....../...........
63,Player.BUFFALO,PieceType.BUFFALO,9,4,9,5,,,,.........../.B.......DB/..B..B...../...B..BB.../B...BCD.BB./...DD....../...........,.........../.B.......DB/..B..B...../...B..BB.../B...BCD.B../...DD....B./...........
64,Player.HUNTERS,PieceType.DOG,3,5,1,5,,,,.........../.B.......DB/..B..B...../...B..BB.../B...BCD.B../...DD....B./...........,.........../.B.......DB/..B..B...../...B..BB.../B...BCD.B../.D..D....B./...........
65,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,.........../.B.......DB/..B..B...../...B..BB.../B...BCD.B../.D..D....B./...........,.........../.B.......DB/..B......../...B.BBB.../B...BCD.B../.D..D....B./...........
66,Player.HUNTERS,PieceType.CHIEF,5,4,4,4,"Piece(type=<PieceType.BUFFALO: 'B'>, player=<Player.BUFFALO: 0>)",,,.........../.B.......DB/..B......../...B.BBB.../B...BCD.B../.D..D....B./...........,.........../.B.......DB/..B......../...B.BBB.../B...C.D.B../.D..D....B./...........
67,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,.........../.B.......DB/..B......../...B.BBB.../B...C.D.B../.D..D....B./...........,.........../.........DB/.BB......../...B.BBB.../B...C.D.B../.D..D....B./...........
68,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,.........../.........DB/.BB......../...B.BBB.../B...C.D.B../.D..D....B./...........,.........../.........DB/.BB......../..DB.BBB.../B...C.D.B../.D.......B./...........
69,Player.BUFFALO,PieceType.BUFFALO,7,3,7,4,,,,.........../.........DB/.BB......../..DB.BBB.../B...C.D.B../.D.......B./...........,.........../.........DB/.BB......../..DB.BB..../B...C.DBB../.D.......B./...........
