move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.........../.......D.../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBBB.BB/........B../.........../.........../.......D.../...DDCD..../...........,BBBBBBBB..B/........BB./.........../.........../.......D.../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,3,2,,,,BBBBBBBB..B/........BB./.........../.........../.......D.../...DDCD..../...........,BBBBBBBB..B/........BB./...D......./.........../.......D.../...DDC...../...........
5,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBBBBBB..B/........BB./...D......./.........../.......D.../...DDC...../...........,BBB.BBBB..B/...B....BB./...D......./.........../.......D.../...DDC...../...........
6,Player.HUNTERS,PieceType.DOG,3,2,5,4,,,,BBB.BBBB..B/...B....BB./...D......./.........../.......D.../...DDC...../...........,BBB.BBBB..B/...B....BB./.........../.........../.....D.D.../...DDC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBB.BBBB..B/...B....BB./.........../.........../.....D.D.../...DDC...../...........,BBB.BB.B..B/...B..B.BB./.........../.........../.....D.D.../...DDC...../...........
8,Player.HUNTERS,PieceType.DOG,3,5,0,5,,,,BBB.BB.B..B/...B..B.BB./.........../.........../.....D.D.../...DDC...../...........,BBB.BB.B..B/...B..B.BB./.........../.........../.....D.D.../D...DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBB.BB.B..B/...B..B.BB./.........../.........../.....D.D.../D...DC...../...........,BB..BB.B..B/..BB..B.BB./.........../.........../.....D.D.../D...DC...../...........
10,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,BB..BB.B..B/..BB..B.BB./.........../.........../.....D.D.../D...DC...../...........,BB..BB.B..B/..BB..B.BB./.........../.........../.....D...../D...DC..D../...........
11,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,BB..BB.B..B/..BB..B.BB./.........../.........../.....D...../D...DC..D../...........,BB..BB.B..B/..B...B.BB./...B......./.........../.....D...../D...DC..D../...........
12,Player.HUNTERS,PieceType.DOG,4,5,2,5,,,,BB..BB.B..B/..B...B.BB./...B......./.........../.....D...../D...DC..D../...........,BB..BB.B..B/..B...B.BB./...B......./.........../.....D...../D.D..C..D../...........
13,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BB..BB.B..B/..B...B.BB./...B......./.........../.....D...../D.D..C..D../...........,BB..BB.B.../..B...B.BBB/...B......./.........../.....D...../D.D..C..D../...........
14,Player.HUNTERS,PieceType.DOG,5,4,4,5,,,,BB..BB.B.../..B...B.BBB/...B......./.........../.....D...../D.D..C..D../...........,BB..BB.B.../..B...B.BBB/...B......./.........../.........../D.D.DC..D../...........
15,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BB..BB.B.../..B...B.BBB/...B......./.........../.........../D.D.DC..D../...........,BB...B.B.../..B.B.B.BBB/...B......./.........../.........../D.D.DC..D../...........
16,Player.HUNTERS,PieceType.DOG,8,5,9,4,,,,BB...B.B.../..B.B.B.BBB/...B......./.........../.........../D.D.DC..D../...........,BB...B.B.../..B.B.B.BBB/...B......./.........../.........D./D.D.DC...../...........
17,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BB...B.B.../..B.B.B.BBB/...B......./.........../.........D./D.D.DC...../...........,BB...B...../..B.B.BBBBB/...B......./.........../.........D./D.D.DC...../...........
18,Player.HUNTERS,PieceType.DOG,2,5,4,3,,,,BB...B...../..B.B.BBBBB/...B......./.........../.........D./D.D.DC...../...........,BB...B...../..B.B.BBBBB/...B......./....D....../.........D./D...DC...../...........
19,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,BB...B...../..B.B.BBBBB/...B......./....D....../.........D./D...DC...../...........,BB...B...../..B.B.BBB.B/...B.....B./....D....../.........D./D...DC...../...........
20,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,BB...B...../..B.B.BBB.B/...B.....B./....D....../.........D./D...DC...../...........,BB...B...../..B.B.BBB.B/...B...D.B./....D....../.........D./D....C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BB...B...../..B.B.BBB.B/...B...D.B./....D....../.........D./D....C...../...........,BB...B...../..B...BBB.B/...BB..D.B./....D....../.........D./D....C...../...........
22,Player.HUNTERS,PieceType.DOG,7,2,6,3,,,,BB...B...../..B...BBB.B/...BB..D.B./....D....../.........D./D....C...../...........,BB...B...../..B...BBB.B/...BB....B./....D.D..../.........D./D....C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,BB...B...../..B...BBB.B/...BB....B./....D.D..../.........D./D....C...../...........,BB...B...../..B...BBB.B/...BB....../....D.D..B./.........D./D....C...../...........
24,Player.HUNTERS,PieceType.DOG,9,4,3,4,,,,BB...B...../..B...BBB.B/...BB....../....D.D..B./.........D./D....C...../...........,BB...B...../..B...BBB.B/...BB....../....D.D..B./...D......./D....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BB...B...../..B...BBB.B/...BB....../....D.D..B./...D......./D....C...../...........,BB........./..B..BBBB.B/...BB....../....D.D..B./...D......./D....C...../...........
26,Player.HUNTERS,PieceType.DOG,6,3,5,3,,,,BB........./..B..BBBB.B/...BB....../....D.D..B./...D......./D....C...../...........,BB........./..B..BBBB.B/...BB....../....DD...B./...D......./D....C...../...........
27,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,BB........./..B..BBBB.B/...BB....../....DD...B./...D......./D....C...../...........,BB........./..B...BBB.B/...BBB...../....DD...B./...D......./D....C...../...........
28,Player.HUNTERS,PieceType.DOG,5,3,6,4,,,,BB........./..B...BBB.B/...BBB...../....DD...B./...D......./D....C...../...........,BB........./..B...BBB.B/...BBB...../....D....B./...D..D..../D....C...../...........
29,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,BB........./..B...BBB.B/...BBB...../....D....B./...D..D..../D....C...../...........,BB........./..B...BBB.B/...BBB...../....D....../...D..D..B./D....C...../...........
30,Player.HUNTERS,PieceType.DOG,3,4,0,4,,,,BB........./..B...BBB.B/...BBB...../....D....../...D..D..B./D....C...../...........,BB........./..B...BBB.B/...BBB...../....D....../D.....D..B./D....C...../...........
31,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,BB........./..B...BBB.B/...BBB...../....D....../D.....D..B./D....C...../...........,BB........./..B...BBB../...BBB....B/....D....../D.....D..B./D....C...../...........
32,Player.HUNTERS,PieceType.DOG,0,5,1,5,,,,BB........./..B...BBB../...BBB....B/....D....../D.....D..B./D....C...../...........,BB........./..B...BBB../...BBB....B/....D....../D.....D..B./.D...C...../...........
33,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,BB........./..B...BBB../...BBB....B/....D....../D.....D..B./.D...C...../...........,BB........./......BBB../..BBBB....B/....D....../D.....D..B./.D...C...../...........
34,Player.HUNTERS,PieceType.DOG,1,5,3,3,,,,BB........./......BBB../..BBBB....B/....D....../D.....D..B./.D...C...../...........,BB........./......BBB../..BBBB....B/...DD....../D.....D..B./.....C...../...........
35,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BB........./......BBB../..BBBB....B/...DD....../D.....D..B./.....C...../...........,BB........./.......BB../..BBBBB...B/...DD....../D.....D..B./.....C...../...........
36,Player.HUNTERS,PieceType.DOG,4,3,7,3,,,,BB........./.......BB../..BBBBB...B/...DD....../D.....D..B./.....C...../...........,BB........./.......BB../..BBBBB...B/...D...D.../D.....D..B./.....C...../...........
