move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,6,3,,,,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../......D..../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBB.BB/........B../.........../......D..../.........../...DDC.D.../...........,.BBBBBBB.BB/B.......B../.........../......D..../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,3,5,7,1,,,,.BBBBBBB.BB/B.......B../.........../......D..../.........../...DDC.D.../...........,.BBBBBBB.BB/B......DB../.........../......D..../.........../....DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,.BBBBBBB.BB/B......DB../.........../......D..../.........../....DC.D.../...........,.BB.BBBB.BB/B..B...DB../.........../......D..../.........../....DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,1,8,2,,,,.BB.BBBB.BB/B..B...DB../.........../......D..../.........../....DC.D.../...........,.BB.BBBB.BB/B..B....B../........D../......D..../.........../....DC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BB.BBBB.BB/B..B....B../........D../......D..../.........../....DC.D.../...........,.B..BBBB.BB/B.BB....B../........D../......D..../.........../....DC.D.../...........
8,Player.HUNTERS,PieceType.DOG,4,5,4,4,,,,.B..BBBB.BB/B.BB....B../........D../......D..../.........../....DC.D.../...........,.B..BBBB.BB/B.BB....B../........D../......D..../....D....../.....C.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.B..BBBB.BB/B.BB....B../........D../......D..../....D....../.....C.D.../...........,.B..B.BB.BB/B.BB.B..B../........D../......D..../....D....../.....C.D.../...........
10,Player.HUNTERS,PieceType.DOG,6,3,3,3,,,,.B..B.BB.BB/B.BB.B..B../........D../......D..../....D....../.....C.D.../...........,.B..B.BB.BB/B.BB.B..B../........D../...D......./....D....../.....C.D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.B..B.BB.BB/B.BB.B..B../........D../...D......./....D....../.....C.D.../...........,.B..B..B.BB/B.BB.BB.B../........D../...D......./....D....../.....C.D.../...........
12,Player.HUNTERS,PieceType.DOG,3,3,3,2,,,,.B..B..B.BB/B.BB.BB.B../........D../...D......./....D....../.....C.D.../...........,.B..B..B.BB/B.BB.BB.B../...D....D../.........../....D....../.....C.D.../...........
13,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.B..B..B.BB/B.BB.BB.B../...D....D../.........../....D....../.....C.D.../...........,.B.....B.BB/B.BBBBB.B../...D....D../.........../....D....../.....C.D.../...........
14,Player.HUNTERS,PieceType.DOG,8,2,7,3,,,,.B.....B.BB/B.BBBBB.B../...D....D../.........../....D....../.....C.D.../...........,.B.....B.BB/B.BBBBB.B../...D......./.......D.../....D....../.....C.D.../...........
15,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.B.....B.BB/B.BBBBB.B../...D......./.......D.../....D....../.....C.D.../...........,.B.....B.BB/B.BB.BB.B../...DB....../.......D.../....D....../.....C.D.../...........
16,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,.B.....B.BB/B.BB.BB.B../...DB....../.......D.../....D....../.....C.D.../...........,.B.....B.BB/B.BB.BB.B../...DB....../.......D.../....D.C..../.......D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.B.....B.BB/B.BB.BB.B../...DB....../.......D.../....D.C..../.......D.../...........,.......B.BB/BBBB.BB.B../...DB....../.......D.../....D.C..../.......D.../...........
18,Player.HUNTERS,PieceType.DOG,7,3,4,3,,,,.......B.BB/BBBB.BB.B../...DB....../.......D.../....D.C..../.......D.../...........,.......B.BB/BBBB.BB.B../...DB....../....D....../....D.C..../.......D.../...........
19,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.......B.BB/BBBB.BB.B../...DB....../....D....../....D.C..../.......D.../...........,.......B.B./BBBB.BB.B.B/...DB....../....D....../....D.C..../.......D.../...........
20,Player.HUNTERS,PieceType.DOG,7,5,3,5,,,,.......B.B./BBBB.BB.B.B/...DB....../....D....../....D.C..../.......D.../...........,.......B.B./BBBB.BB.B.B/...DB....../....D....../....D.C..../...D......./...........
21,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.......B.B./BBBB.BB.B.B/...DB....../....D....../....D.C..../...D......./...........,.......B.B./.BBB.BB.B.B/B..DB....../....D....../....D.C..../...D......./...........
22,Player.HUNTERS,PieceType.DOG,3,2,1,4,,,,.......B.B./.BBB.BB.B.B/B..DB....../....D....../....D.C..../...D......./...........,.......B.B./.BBB.BB.B.B/B...B....../....D....../.D..D.C..../...D......./...........
23,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,.......B.B./.BBB.BB.B.B/B...B....../....D....../.D..D.C..../...D......./...........,.......B.B./.BB..BB.B.B/B..BB....../....D....../.D..D.C..../...D......./...........
