move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,2,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.......D.../.........../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBB.BBBBB/.....B...../.......D.../.........../.........../...DDCD..../...........,BBBBB.BBB.B/.....B...B./.......D.../.........../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,6,5,7,5,,,,BBBBB.BBB.B/.....B...B./.......D.../.........../.........../...DDCD..../...........,BBBBB.BBB.B/.....B...B./.......D.../.........../.........../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBB.BBB.B/.....B...B./.......D.../.........../.........../...DDC.D.../...........,BB.BB.BBB.B/..B..B...B./.......D.../.........../.........../...DDC.D.../...........
6,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,BB.BB.BBB.B/..B..B...B./.......D.../.........../.........../...DDC.D.../...........,BB.BB.BBB.B/..B..B...B./.......D.../.........../.........../...DD.CD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BB.BBB.B/..B..B...B./.......D.../.........../.........../...DD.CD.../...........,B..BB.BBB.B/.BB..B...B./.......D.../.........../.........../...DD.CD.../...........
8,Player.HUNTERS,PieceType.DOG,7,2,9,2,,,,B..BB.BBB.B/.BB..B...B./.......D.../.........../.........../...DD.CD.../...........,B..BB.BBB.B/.BB..B...B./.........D./.........../.........../...DD.CD.../...........
9,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B..BB.BBB.B/.BB..B...B./.........D./.........../.........../...DD.CD.../...........,B..BB.B.B.B/.BB..B.B.B./.........D./.........../.........../...DD.CD.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,10,2,,,,B..BB.B.B.B/.BB..B.B.B./.........D./.........../.........../...DD.CD.../...........,B..BB.B.B.B/.BB..B.B.B./.........DD/.........../.........../...DD.C..../...........
11,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B..BB.B.B.B/.BB..B.B.B./.........DD/.........../.........../...DD.C..../...........,B..BB.B.B.B/..B..B.B.B./.B.......DD/.........../.........../...DD.C..../...........
12,Player.HUNTERS,PieceType.DOG,3,5,2,5,,,,B..BB.B.B.B/..B..B.B.B./.B.......DD/.........../.........../...DD.C..../...........,B..BB.B.B.B/..B..B.B.B./.B.......DD/.........../.........../..D.D.C..../...........
13,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,B..BB.B.B.B/..B..B.B.B./.B.......DD/.........../.........../..D.D.C..../...........,B..BB.B.B.B/..B....B.B./.B...B...DD/.........../.........../..D.D.C..../...........
14,Player.HUNTERS,PieceType.CHIEF,6,5,7,4,,,,B..BB.B.B.B/..B....B.B./.B...B...DD/.........../.........../..D.D.C..../...........,B..BB.B.B.B/..B....B.B./.B...B...DD/.........../.......C.../..D.D....../...........
15,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,B..BB.B.B.B/..B....B.B./.B...B...DD/.........../.......C.../..D.D....../...........,B..BB.B.B.B/..B....B.B./.B.......DD/.....B...../.......C.../..D.D....../...........
16,Player.HUNTERS,PieceType.DOG,10,2,7,5,,,,B..BB.B.B.B/..B....B.B./.B.......DD/.....B...../.......C.../..D.D....../...........,B..BB.B.B.B/..B....B.B./.B.......D./.....B...../.......C.../..D.D..D.../...........
17,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B..BB.B.B.B/..B....B.B./.B.......D./.....B...../.......C.../..D.D..D.../...........,B..BB...B.B/..B...BB.B./.B.......D./.....B...../.......C.../..D.D..D.../...........
18,Player.HUNTERS,PieceType.DOG,9,2,8,1,,,,B..BB...B.B/..B...BB.B./.B.......D./.....B...../.......C.../..D.D..D.../...........,B..BB...B.B/..B...BBDB./.B........./.....B...../.......C.../..D.D..D.../...........
19,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,B..BB...B.B/..B...BBDB./.B........./.....B...../.......C.../..D.D..D.../...........,B..BB...B.B/..B....BDB./.B....B..../.....B...../.......C.../..D.D..D.../...........
20,Player.HUNTERS,PieceType.DOG,8,1,10,3,,,,B..BB...B.B/..B....BDB./.B....B..../.....B...../.......C.../..D.D..D.../...........,B..BB...B.B/..B....B.B./.B....B..../.....B....D/.......C.../..D.D..D.../...........
21,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,B..BB...B.B/..B....B.B./.B....B..../.....B....D/.......C.../..D.D..D.../...........,B..BB...B.B/..B....B.B./......B..../.B...B....D/.......C.../..D.D..D.../...........
22,Player.HUNTERS,PieceType.DOG,7,5,6,4,,,,B..BB...B.B/..B....B.B./......B..../.B...B....D/.......C.../..D.D..D.../...........,B..BB...B.B/..B....B.B./......B..../.B...B....D/......DC.../..D.D....../...........
23,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,B..BB...B.B/..B....B.B./......B..../.B...B....D/......DC.../..D.D....../...........,B..BB...B.B/..B....B.../......B..B./.B...B....D/......DC.../..D.D....../...........
24,Player.HUNTERS,PieceType.DOG,2,5,1,5,,,,B..BB...B.B/..B....B.../......B..B./.B...B....D/......DC.../..D.D....../...........,B..BB...B.B/..B....B.../......B..B./.B...B....D/......DC.../.D..D....../...........
25,Player.BUFFALO,PieceType.BUFFALO,5,3,5,4,,,,B..BB...B.B/..B....B.../......B..B./.B...B....D/......DC.../.D..D....../...........,B..BB...B.B/..B....B.../......B..B./.B........D/.....BDC.../.D..D....../...........
26,Player.HUNTERS,PieceType.DOG,6,4,9,1,,,,B..BB...B.B/..B....B.../......B..B./.B........D/.....BDC.../.D..D....../...........,B..BB...B.B/..B....B.D./......B..B./.B........D/.....B.C.../.D..D....../...........
27,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B..BB...B.B/..B....B.D./......B..B./.B........D/.....B.C.../.D..D....../...........,B..B....B.B/..B.B..B.D./......B..B./.B........D/.....B.C.../.D..D....../...........
28,Player.HUNTERS,PieceType.DOG,1,5,5,1,,,,B..B....B.B/..B.B..B.D./......B..B./.B........D/.....B.C.../.D..D....../...........,B..B....B.B/..B.BD.B.D./......B..B./.B........D/.....B.C.../....D....../...........
29,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B..B....B.B/..B.BD.B.D./......B..B./.B........D/.....B.C.../....D....../...........,B..B....B../..B.BD.B.DB/......B..B./.B........D/.....B.C.../....D....../...........
30,Player.HUNTERS,PieceType.CHIEF,7,4,8,4,,,,B..B....B../..B.BD.B.DB/......B..B./.B........D/.....B.C.../....D....../...........,B..B....B../..B.BD.B.DB/......B..B./.B........D/.....B..C../....D....../...........
31,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B..B....B../..B.BD.B.DB/......B..B./.B........D/.....B..C../....D....../...........,B..B......./..B.BD.BBDB/......B..B./.B........D/.....B..C../....D....../...........
32,Player.HUNTERS,PieceType.DOG,4,5,4,3,,,,B..B......./..B.BD.BBDB/......B..B./.B........D/.....B..C../....D....../...........,B..B......./..B.BD.BBDB/......B..B./.B..D.....D/.....B..C../.........../...........
33,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..B......./..B.BD.BBDB/......B..B./.B..D.....D/.....B..C../.........../...........,B........../..BBBD.BBDB/......B..B./.B..D.....D/.....B..C../.........../...........
34,Player.HUNTERS,PieceType.DOG,5,1,4,2,,,,B........../..BBBD.BBDB/......B..B./.B..D.....D/.....B..C../.........../...........,B........../..BBB..BBDB/....D.B..B./.B..D.....D/.....B..C../.........../...........
35,Player.BUFFALO,PieceType.BUFFALO,1,3,1,4,,,,B........../..BBB..BBDB/....D.B..B./.B..D.....D/.....B..C../.........../...........,B........../..BBB..BBDB/....D.B..B./....D.....D/.B...B..C../.........../...........
36,Player.HUNTERS,PieceType.DOG,10,3,7,3,,,,B........../..BBB..BBDB/....D.B..B./....D.....D/.B...B..C../.........../...........,B........../..BBB..BBDB/....D.B..B./....D..D.../.B...B..C../.........../...........
37,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B........../..BBB..BBDB/....D.B..B./....D..D.../.B...B..C../.........../...........,.........../B.BBB..BBDB/....D.B..B./....D..D.../.B...B..C../.........../...........
38,Player.HUNTERS,PieceType.DOG,4,3,3,4,,,,.........../B.BBB..BBDB/....D.B..B./....D..D.../.B...B..C../.........../...........,.........../B.BBB..BBDB/....D.B..B./.......D.../.B.D.B..C../.........../...........
39,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,.........../B.BBB..BBDB/....D.B..B./.......D.../.B.D.B..C../.........../...........,.........../B.BBB...BDB/....D.BB.B./.......D.../.B.D.B..C../.........../...........
40,Player.HUNTERS,PieceType.DOG,3,4,6,1,,,,.........../B.BBB...BDB/....D.BB.B./.......D.../.B.D.B..C../.........../...........,.........../B.BBB.D.BDB/....D.BB.B./.......D.../.B...B..C../.........../...........
