move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.......D.../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBB.BBBBBB/....B....../.........../.........../.......D.../...DDCD..../...........,B.BB.BBBBBB/.B..B....../.........../.........../.......D.../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,3,5,0,2,,,,B.BB.BBBBBB/.B..B....../.........../.........../.......D.../...DDCD..../...........,B.BB.BBBBBB/.B..B....../D........../.........../.......D.../....DCD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,B.BB.BBBBBB/.B..B....../D........../.........../.......D.../....DCD..../...........,B.BB.BBBBBB/.B........./D...B....../.........../.......D.../....DCD..../...........
6,Player.HUNTERS,PieceType.DOG,7,4,3,4,,,,B.BB.BBBBBB/.B........./D...B....../.........../.......D.../....DCD..../...........,B.BB.BBBBBB/.B........./D...B....../.........../...D......./....DCD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B.BB.BBBBBB/.B........./D...B....../.........../...D......./....DCD..../...........,B.BB.BB.BBB/.B.....B.../D...B....../.........../...D......./....DCD..../...........
8,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,B.BB.BB.BBB/.B.....B.../D...B....../.........../...D......./....DCD..../...........,B.BB.BB.BBB/.B.....B.../D...B....../.........../...D..D..../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,B.BB.BB.BBB/.B.....B.../D...B....../.........../...D..D..../....DC...../...........,B..B.BB.BBB/.BB....B.../D...B....../.........../...D..D..../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,6,4,9,1,,,,B..B.BB.BBB/.BB....B.../D...B....../.........../...D..D..../....DC...../...........,B..B.BB.BBB/.BB....B.D./D...B....../.........../...D......./....DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..B.BB.BBB/.BB....B.D./D...B....../.........../...D......./....DC...../...........,B....BB.BBB/.BBB...B.D./D...B....../.........../...D......./....DC...../...........
12,Player.HUNTERS,PieceType.DOG,3,4,10,4,,,,B....BB.BBB/.BBB...B.D./D...B....../.........../...D......./....DC...../...........,B....BB.BBB/.BBB...B.D./D...B....../.........../..........D/....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,B....BB.BBB/.BBB...B.D./D...B....../.........../..........D/....DC...../...........,B....BB.BBB/.BB....B.D./D..BB....../.........../..........D/....DC...../...........
14,Player.HUNTERS,PieceType.DOG,0,2,1,2,,,,B....BB.BBB/.BB....B.D./D..BB....../.........../..........D/....DC...../...........,B....BB.BBB/.BB....B.D./.D.BB....../.........../..........D/....DC...../...........
15,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B....BB.BBB/.BB....B.D./.D.BB....../.........../..........D/....DC...../...........,.....BB.BBB/BBB....B.D./.D.BB....../.........../..........D/....DC...../...........
16,Player.HUNTERS,PieceType.DOG,10,4,9,5,,,,.....BB.BBB/BBB....B.D./.D.BB....../.........../..........D/....DC...../...........,.....BB.BBB/BBB....B.D./.D.BB....../.........../.........../....DC...D./...........
17,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,.....BB.BBB/BBB....B.D./.D.BB....../.........../.........../....DC...D./...........,.....BB.BBB/BBB....B.D./.D..B....../...B......./.........../....DC...D./...........
18,Player.HUNTERS,PieceType.DOG,4,5,3,5,,,,.....BB.BBB/BBB....B.D./.D..B....../...B......./.........../....DC...D./...........,.....BB.BBB/BBB....B.D./.D..B....../...B......./.........../...D.C...D./...........
19,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.....BB.BBB/BBB....B.D./.D..B....../...B......./.........../...D.C...D./...........,.....BB.BBB/.BB....B.D./BD..B....../...B......./.........../...D.C...D./...........
20,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,.....BB.BBB/.BB....B.D./BD..B....../...B......./.........../...D.C...D./...........,.....BB.BBB/.BB....B.D./BD..B....../...B......./......C..../...D.....D./...........
