move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,9,2,,,,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........D./.........../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.BBBBBBBBBB/B........../.........D./.........../.........../...DDC.D.../...........,.BBB.BBBBBB/B...B....../.........D./.........../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,9,2,9,4,,,,.BBB.BBBBBB/B...B....../.........D./.........../.........../...DDC.D.../...........,.BBB.BBBBBB/B...B....../.........../.........../.........D./...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BBB.BBBBBB/B...B....../.........../.........../.........D./...DDC.D.../...........,.B.B.BBBBBB/B.B.B....../.........../.........../.........D./...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,7,1,,,,.B.B.BBBBBB/B.B.B....../.........../.........../.........D./...DDC.D.../...........,.B.B.BBBBBB/B.B.B..D.../.........../.........../.........D./...DDC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.B.B.BBBBBB/B.B.B..D.../.........../.........../.........D./...DDC...../...........,.B.B.BBBB.B/B.B.B..D.B./.........../.........../.........D./...DDC...../...........
8,Player.HUNTERS,PieceType.DOG,9,4,4,4,,,,.B.B.BBBB.B/B.B.B..D.B./.........../.........../.........D./...DDC...../...........,.B.B.BBBB.B/B.B.B..D.B./.........../.........../....D....../...DDC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.B.B.BBBB.B/B.B.B..D.B./.........../.........../....D....../...DDC...../...........,.B.B.BBBB.B/..B.B..D.B./B........../.........../....D....../...DDC...../...........
10,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,.B.B.BBBB.B/..B.B..D.B./B........../.........../....D....../...DDC...../...........,.B.B.BBBB.B/..B.B..D.B./B........../.........../....DC...../...DD....../...........
11,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.B.B.BBBB.B/..B.B..D.B./B........../.........../....DC...../...DD....../...........,.B.B.BBBB.B/..B.B..D.../B........B./.........../....DC...../...DD....../...........
12,Player.HUNTERS,PieceType.DOG,4,4,4,2,,,,.B.B.BBBB.B/..B.B..D.../B........B./.........../....DC...../...DD....../...........,.B.B.BBBB.B/..B.B..D.../B...D....B./.........../.....C...../...DD....../...........
13,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,.B.B.BBBB.B/..B.B..D.../B...D....B./.........../.....C...../...DD....../...........,.B.B.BBBB.B/..B.B..D.../....D....B./B........../.....C...../...DD....../...........
14,Player.HUNTERS,PieceType.DOG,3,5,2,4,,,,.B.B.BBBB.B/..B.B..D.../....D....B./B........../.....C...../...DD....../...........,.B.B.BBBB.B/..B.B..D.../....D....B./B........../..D..C...../....D....../...........
15,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.B.B.BBBB.B/..B.B..D.../....D....B./B........../..D..C...../....D....../...........,...B.BBBB.B/.BB.B..D.../....D....B./B........../..D..C...../....D....../...........
16,Player.HUNTERS,PieceType.DOG,2,4,0,4,,,,...B.BBBB.B/.BB.B..D.../....D....B./B........../..D..C...../....D....../...........,...B.BBBB.B/.BB.B..D.../....D....B./B........../D....C...../....D....../...........
17,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,...B.BBBB.B/.BB.B..D.../....D....B./B........../D....C...../....D....../...........,...B.BBBB.B/.BB.B..D.../....D....../B........B./D....C...../....D....../...........
18,Player.HUNTERS,PieceType.CHIEF,5,4,5,3,,,,...B.BBBB.B/.BB.B..D.../....D....../B........B./D....C...../....D....../...........,...B.BBBB.B/.BB.B..D.../....D....../B....C...B./D........../....D....../...........
19,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,...B.BBBB.B/.BB.B..D.../....D....../B....C...B./D........../....D....../...........,...B.BBBB.B/..B.B..D.../.B..D....../B....C...B./D........../....D....../...........
20,Player.HUNTERS,PieceType.DOG,4,2,1,5,,,,...B.BBBB.B/..B.B..D.../.B..D....../B....C...B./D........../....D....../...........,...B.BBBB.B/..B.B..D.../.B........./B....C...B./D........../.D..D....../...........
21,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,...B.BBBB.B/..B.B..D.../.B........./B....C...B./D........../.D..D....../...........,...B.BBBB../..B.B..D..B/.B........./B....C...B./D........../.D..D....../...........
22,Player.HUNTERS,PieceType.DOG,4,5,10,5,,,,...B.BBBB../..B.B..D..B/.B........./B....C...B./D........../.D..D....../...........,...B.BBBB../..B.B..D..B/.B........./B....C...B./D........../.D........D/...........
23,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,...B.BBBB../..B.B..D..B/.B........./B....C...B./D........../.D........D/...........,...B..BBB../..B.BB.D..B/.B........./B....C...B./D........../.D........D/...........
24,Player.HUNTERS,PieceType.DOG,7,1,7,5,,,,...B..BBB../..B.BB.D..B/.B........./B....C...B./D........../.D........D/...........,...B..BBB../..B.BB....B/.B........./B....C...B./D........../.D.....D..D/...........
25,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,...B..BBB../..B.BB....B/.B........./B....C...B./D........../.D.....D..D/...........,...B..BBB../..B.B.....B/.B...B...../B....C...B./D........../.D.....D..D/...........
26,Player.HUNTERS,PieceType.DOG,7,5,3,5,,,,...B..BBB../..B.B.....B/.B...B...../B....C...B./D........../.D.....D..D/...........,...B..BBB../..B.B.....B/.B...B...../B....C...B./D........../.D.D......D/...........
27,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,...B..BBB../..B.B.....B/.B...B...../B....C...B./D........../.D.D......D/...........,...B...BB../..B.B.B...B/.B...B...../B....C...B./D........../.D.D......D/...........
28,Player.HUNTERS,PieceType.DOG,0,4,5,4,,,,...B...BB../..B.B.B...B/.B...B...../B....C...B./D........../.D.D......D/...........,...B...BB../..B.B.B...B/.B...B...../B....C...B./.....D...../.D.D......D/...........
29,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,...B...BB../..B.B.B...B/.B...B...../B....C...B./.....D...../.D.D......D/...........,.......BB../..BBB.B...B/.B...B...../B....C...B./.....D...../.D.D......D/...........
30,Player.HUNTERS,PieceType.DOG,5,4,7,4,,,,.......BB../..BBB.B...B/.B...B...../B....C...B./.....D...../.D.D......D/...........,.......BB../..BBB.B...B/.B...B...../B....C...B./.......D.../.D.D......D/...........
31,Player.BUFFALO,PieceType.BUFFALO,0,3,0,4,,,,.......BB../..BBB.B...B/.B...B...../B....C...B./.......D.../.D.D......D/...........,.......BB../..BBB.B...B/.B...B...../.....C...B./B......D.../.D.D......D/...........
