move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,8,3,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../........D../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,BBBBB.BBBBB/.....B...../.........../........D../.........../...DDC.D.../...........,BBBBB.BBBBB/.........../.....B...../........D../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,8,3,6,3,,,,BBBBB.BBBBB/.........../.....B...../........D../.........../...DDC.D.../...........,BBBBB.BBBBB/.........../.....B...../......D..../.........../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBB.BBBBB/.........../.....B...../......D..../.........../...DDC.D.../...........,BBBBB.BB.BB/........B../.....B...../......D..../.........../...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,BBBBB.BB.BB/........B../.....B...../......D..../.........../...DDC.D.../...........,BBBBB.BB.BB/........B../.....B...../......D..D./.........../...DDC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBB.BB.BB/........B../.....B...../......D..D./.........../...DDC...../...........,BBBBB.BB.B./........B.B/.....B...../......D..D./.........../...DDC...../...........
8,Player.HUNTERS,PieceType.DOG,9,3,10,2,,,,BBBBB.BB.B./........B.B/.....B...../......D..D./.........../...DDC...../...........,BBBBB.BB.B./........B.B/.....B....D/......D..../.........../...DDC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBB.BB.B./........B.B/.....B....D/......D..../.........../...DDC...../...........,.BBBB.BB.B./B.......B.B/.....B....D/......D..../.........../...DDC...../...........
10,Player.HUNTERS,PieceType.DOG,3,5,1,3,,,,.BBBB.BB.B./B.......B.B/.....B....D/......D..../.........../...DDC...../...........,.BBBB.BB.B./B.......B.B/.....B....D/.D....D..../.........../....DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.BBBB.BB.B./B.......B.B/.....B....D/.D....D..../.........../....DC...../...........,.BBBB..B.B./B.....B.B.B/.....B....D/.D....D..../.........../....DC...../...........
12,Player.HUNTERS,PieceType.DOG,6,3,7,4,,,,.BBBB..B.B./B.....B.B.B/.....B....D/.D....D..../.........../....DC...../...........,.BBBB..B.B./B.....B.B.B/.....B....D/.D........./.......D.../....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.BBBB..B.B./B.....B.B.B/.....B....D/.D........./.......D.../....DC...../...........,.BBB...B.B./B...B.B.B.B/.....B....D/.D........./.......D.../....DC...../...........
14,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,.BBB...B.B./B...B.B.B.B/.....B....D/.D........./.......D.../....DC...../...........,.BBB...B.B./B...B.B.B.B/.....B....D/.D........./.........../....DC..D../...........
15,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.BBB...B.B./B...B.B.B.B/.....B....D/.D........./.........../....DC..D../...........,.BBB.....B./B...B.BBB.B/.....B....D/.D........./.........../....DC..D../...........
16,Player.HUNTERS,PieceType.DOG,8,5,9,4,,,,.BBB.....B./B...B.BBB.B/.....B....D/.D........./.........../....DC..D../...........,.BBB.....B./B...B.BBB.B/.....B....D/.D........./.........D./....DC...../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,.BBB.....B./B...B.BBB.B/.....B....D/.D........./.........D./....DC...../...........,..BB.....B./BB..B.BBB.B/.....B....D/.D........./.........D./....DC...../...........
18,Player.HUNTERS,PieceType.DOG,4,5,7,2,,,,..BB.....B./BB..B.BBB.B/.....B....D/.D........./.........D./....DC...../...........,..BB.....B./BB..B.BBB.B/.....B.D..D/.D........./.........D./.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,..BB.....B./BB..B.BBB.B/.....B.D..D/.D........./.........D./.....C...../...........,..BB......./BB..B.BBBBB/.....B.D..D/.D........./.........D./.....C...../...........
20,Player.HUNTERS,PieceType.DOG,9,4,10,5,,,,..BB......./BB..B.BBBBB/.....B.D..D/.D........./.........D./.....C...../...........,..BB......./BB..B.BBBBB/.....B.D..D/.D........./.........../.....C....D/...........
21,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,..BB......./BB..B.BBBBB/.....B.D..D/.D........./.........../.....C....D/...........,..BB......./BB..B.BBBBB/.......D..D/.D...B...../.........../.....C....D/...........
22,Player.HUNTERS,PieceType.DOG,10,5,6,5,,,,..BB......./BB..B.BBBBB/.......D..D/.D...B...../.........../.....C....D/...........,..BB......./BB..B.BBBBB/.......D..D/.D...B...../.........../.....CD..../...........
23,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,..BB......./BB..B.BBBBB/.......D..D/.D...B...../.........../.....CD..../...........,..B......../BB.BB.BBBBB/.......D..D/.D...B...../.........../.....CD..../...........
24,Player.HUNTERS,PieceType.DOG,6,5,7,4,,,,..B......../BB.BB.BBBBB/.......D..D/.D...B...../.........../.....CD..../...........,..B......../BB.BB.BBBBB/.......D..D/.D...B...../.......D.../.....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,..B......../BB.BB.BBBBB/.......D..D/.D...B...../.......D.../.....C...../...........,..B......../BB.B..BBBBB/....B..D..D/.D...B...../.......D.../.....C...../...........
26,Player.HUNTERS,PieceType.CHIEF,5,5,5,4,,,,..B......../BB.B..BBBBB/....B..D..D/.D...B...../.......D.../.....C...../...........,..B......../BB.B..BBBBB/....B..D..D/.D...B...../.....C.D.../.........../...........
27,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,..B......../BB.B..BBBBB/....B..D..D/.D...B...../.....C.D.../.........../...........,..B......../B..B..BBBBB/.B..B..D..D/.D...B...../.....C.D.../.........../...........
28,Player.HUNTERS,PieceType.CHIEF,5,4,4,3,,,,..B......../B..B..BBBBB/.B..B..D..D/.D...B...../.....C.D.../.........../...........,..B......../B..B..BBBBB/.B..B..D..D/.D..CB...../.......D.../.........../...........
29,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,..B......../B..B..BBBBB/.B..B..D..D/.D..CB...../.......D.../.........../...........,..B......../B..B..BBB.B/.B..B..D.BD/.D..CB...../.......D.../.........../...........
30,Player.HUNTERS,PieceType.DOG,10,2,9,3,,,,..B......../B..B..BBB.B/.B..B..D.BD/.D..CB...../.......D.../.........../...........,..B......../B..B..BBB.B/.B..B..D.B./.D..CB...D./.......D.../.........../...........
31,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,..B......../B..B..BBB.B/.B..B..D.B./.D..CB...D./.......D.../.........../...........,..B......../B..B...BB.B/.B..B.BD.B./.D..CB...D./.......D.../.........../...........
32,Player.HUNTERS,PieceType.DOG,7,4,6,4,,,,..B......../B..B...BB.B/.B..B.BD.B./.D..CB...D./.......D.../.........../...........,..B......../B..B...BB.B/.B..B.BD.B./.D..CB...D./......D..../.........../...........
33,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..B......../B..B...BB.B/.B..B.BD.B./.D..CB...D./......D..../.........../...........,.........../B.BB...BB.B/.B..B.BD.B./.D..CB...D./......D..../.........../...........
34,Player.HUNTERS,PieceType.DOG,9,3,8,4,,,,.........../B.BB...BB.B/.B..B.BD.B./.D..CB...D./......D..../.........../...........,.........../B.BB...BB.B/.B..B.BD.B./.D..CB...../......D.D../.........../...........
35,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,.........../B.BB...BB.B/.B..B.BD.B./.D..CB...../......D.D../.........../...........,.........../B.BB...BB../.B..B.BD.BB/.D..CB...../......D.D../.........../...........
36,Player.HUNTERS,PieceType.DOG,1,3,3,5,,,,.........../B.BB...BB../.B..B.BD.BB/.D..CB...../......D.D../.........../...........,.........../B.BB...BB../.B..B.BD.BB/....CB...../......D.D../...D......./...........
37,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,.........../B.BB...BB../.B..B.BD.BB/....CB...../......D.D../...D......./...........,.........../B.BB...BB../.B..B.BD..B/....CB...B./......D.D../...D......./...........
38,Player.HUNTERS,PieceType.DOG,8,4,8,3,,,,.........../B.BB...BB../.B..B.BD..B/....CB...B./......D.D../...D......./...........,.........../B.BB...BB../.B..B.BD..B/....CB..DB./......D..../...D......./...........
39,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,.........../B.BB...BB../.B..B.BD..B/....CB..DB./......D..../...D......./...........,.........../B.BB...BB../.B..B.BD..B/....CB..D../......D..B./...D......./...........
40,Player.HUNTERS,PieceType.DOG,3,5,4,4,,,,.........../B.BB...BB../.B..B.BD..B/....CB..D../......D..B./...D......./...........,.........../B.BB...BB../.B..B.BD..B/....CB..D../....D.D..B./.........../...........
