move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,4,,,,B.BBBBBBBBB/.B........./.........../.........../.........../...DDCDD.../...........,B.BBBBBBBBB/.B........./.........../.........../.......D.../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B.BBBBBBBBB/.B........./.........../.........../.......D.../...DDCD..../...........,B.BBBBBBBB./.B........B/.........../.........../.......D.../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,B.BBBBBBBB./.B........B/.........../.........../.......D.../...DDCD..../...........,B.BBBBBBBB./.B........B/.........../..D......../.......D.../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,B.BBBBBBBB./.B........B/.........../..D......../.......D.../...D.CD..../...........,B.BBB.BBBB./.B...B....B/.........../..D......../.......D.../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,2,3,5,3,,,,B.BBB.BBBB./.B...B....B/.........../..D......../.......D.../...D.CD..../...........,B.BBB.BBBB./.B...B....B/.........../.....D...../.......D.../...D.CD..../...........
7,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B.BBB.BBBB./.B...B....B/.........../.....D...../.......D.../...D.CD..../...........,B.BBB..BBB./.B...BB...B/.........../.....D...../.......D.../...D.CD..../...........
8,Player.HUNTERS,PieceType.DOG,5,3,10,3,,,,B.BBB..BBB./.B...BB...B/.........../.....D...../.......D.../...D.CD..../...........,B.BBB..BBB./.B...BB...B/.........../..........D/.......D.../...D.CD..../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,B.BBB..BBB./.B...BB...B/.........../..........D/.......D.../...D.CD..../...........,B.BBB..BB../.B...BB..BB/.........../..........D/.......D.../...D.CD..../...........
10,Player.HUNTERS,PieceType.DOG,3,5,3,4,,,,B.BBB..BB../.B...BB..BB/.........../..........D/.......D.../...D.CD..../...........,B.BBB..BB../.B...BB..BB/.........../..........D/...D...D.../.....CD..../...........
11,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B.BBB..BB../.B...BB..BB/.........../..........D/...D...D.../.....CD..../...........,B.B.B..BB../.B.B.BB..BB/.........../..........D/...D...D.../.....CD..../...........
12,Player.HUNTERS,PieceType.DOG,3,4,1,2,,,,B.B.B..BB../.B.B.BB..BB/.........../..........D/...D...D.../.....CD..../...........,B.B.B..BB../.B.B.BB..BB/.D........./..........D/.......D.../.....CD..../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B.B.B..BB../.B.B.BB..BB/.D........./..........D/.......D.../.....CD..../...........,B.B.B...B../.B.B.BBB.BB/.D........./..........D/.......D.../.....CD..../...........
14,Player.HUNTERS,PieceType.DOG,7,4,6,3,,,,B.B.B...B../.B.B.BBB.BB/.D........./..........D/.......D.../.....CD..../...........,B.B.B...B../.B.B.BBB.BB/.D........./......D...D/.........../.....CD..../...........
15,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,B.B.B...B../.B.B.BBB.BB/.D........./......D...D/.........../.....CD..../...........,B.B.B...B../.B.B..BB.BB/.D...B...../......D...D/.........../.....CD..../...........
16,Player.HUNTERS,PieceType.DOG,1,2,0,1,,,,B.B.B...B../.B.B..BB.BB/.D...B...../......D...D/.........../.....CD..../...........,B.B.B...B../DB.B..BB.BB/.....B...../......D...D/.........../.....CD..../...........
17,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,B.B.B...B../DB.B..BB.BB/.....B...../......D...D/.........../.....CD..../...........,B.B.B...B../DB.B..BB..B/.....B...B./......D...D/.........../.....CD..../...........
18,Player.HUNTERS,PieceType.DOG,6,5,5,4,,,,B.B.B...B../DB.B..BB..B/.....B...B./......D...D/.........../.....CD..../...........,B.B.B...B../DB.B..BB..B/.....B...B./......D...D/.....D...../.....C...../...........
19,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,B.B.B...B../DB.B..BB..B/.....B...B./......D...D/.....D...../.....C...../...........,B.B.B...B../DB.B..B...B/.....B.B.B./......D...D/.....D...../.....C...../...........
20,Player.HUNTERS,PieceType.DOG,0,1,1,2,,,,B.B.B...B../DB.B..B...B/.....B.B.B./......D...D/.....D...../.....C...../...........,B.B.B...B../.B.B..B...B/.D...B.B.B./......D...D/.....D...../.....C...../...........
21,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B.B.B...B../.B.B..B...B/.D...B.B.B./......D...D/.....D...../.....C...../...........,B.B.B....../.B.B..B.B.B/.D...B.B.B./......D...D/.....D...../.....C...../...........
22,Player.HUNTERS,PieceType.DOG,1,2,2,1,,,,B.B.B....../.B.B..B.B.B/.D...B.B.B./......D...D/.....D...../.....C...../...........,B.B.B....../.BDB..B.B.B/.....B.B.B./......D...D/.....D...../.....C...../...........
23,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,B.B.B....../.BDB..B.B.B/.....B.B.B./......D...D/.....D...../.....C...../...........,B.B.B....../.BDB..B...B/.....B.BBB./......D...D/.....D...../.....C...../...........
24,Player.HUNTERS,PieceType.DOG,6,3,6,4,,,,B.B.B....../.BDB..B...B/.....B.BBB./......D...D/.....D...../.....C...../...........,B.B.B....../.BDB..B...B/.....B.BBB./..........D/.....DD..../.....C...../...........
25,Player.BUFFALO,PieceType.BUFFALO,8,2,8,3,,,,B.B.B....../.BDB..B...B/.....B.BBB./..........D/.....DD..../.....C...../...........,B.B.B....../.BDB..B...B/.....B.B.B./........B.D/.....DD..../.....C...../...........
