move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,6,3,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../......D..../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBB.BBBBB/.....B...../.........../......D..../.........../...D.CDD.../...........,BBBBB..BBBB/.....BB..../.........../......D..../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,BBBBB..BBBB/.....BB..../.........../......D..../.........../...D.CDD.../...........,BBBBB..BBBB/.....BB..../.........../......D..../......D..../...D.C.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBB..BBBB/.....BB..../.........../......D..../......D..../...D.C.D.../...........,B.BBB..BBBB/.B...BB..../.........../......D..../......D..../...D.C.D.../...........
6,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,B.BBB..BBBB/.B...BB..../.........../......D..../......D..../...D.C.D.../...........,B.BBB..BBBB/.B...BB..../.........../......D..../......D..../...D..CD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.BBB..BBBB/.B...BB..../.........../......D..../......D..../...D..CD.../...........,..BBB..BBBB/BB...BB..../.........../......D..../......D..../...D..CD.../...........
8,Player.HUNTERS,PieceType.DOG,7,5,7,2,,,,..BBB..BBBB/BB...BB..../.........../......D..../......D..../...D..CD.../...........,..BBB..BBBB/BB...BB..../.......D.../......D..../......D..../...D..C..../...........
9,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,..BBB..BBBB/BB...BB..../.......D.../......D..../......D..../...D..C..../...........,..BBB...BBB/BB...BBB.../.......D.../......D..../......D..../...D..C..../...........
10,Player.HUNTERS,PieceType.DOG,3,5,5,5,,,,..BBB...BBB/BB...BBB.../.......D.../......D..../......D..../...D..C..../...........,..BBB...BBB/BB...BBB.../.......D.../......D..../......D..../.....DC..../...........
11,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,..BBB...BBB/BB...BBB.../.......D.../......D..../......D..../.....DC..../...........,..BBB...BBB/.B...BBB.../B......D.../......D..../......D..../.....DC..../...........
12,Player.HUNTERS,PieceType.DOG,6,4,3,1,,,,..BBB...BBB/.B...BBB.../B......D.../......D..../......D..../.....DC..../...........,..BBB...BBB/.B.D.BBB.../B......D.../......D..../.........../.....DC..../...........
13,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,..BBB...BBB/.B.D.BBB.../B......D.../......D..../.........../.....DC..../...........,..BBB...BBB/.B.D..BB.../B....B.D.../......D..../.........../.....DC..../...........
14,Player.HUNTERS,PieceType.DOG,7,2,8,2,,,,..BBB...BBB/.B.D..BB.../B....B.D.../......D..../.........../.....DC..../...........,..BBB...BBB/.B.D..BB.../B....B..D../......D..../.........../.....DC..../...........
15,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,..BBB...BBB/.B.D..BB.../B....B..D../......D..../.........../.....DC..../...........,..BBB...B.B/.B.D..BB.B./B....B..D../......D..../.........../.....DC..../...........
16,Player.HUNTERS,PieceType.DOG,6,3,6,4,,,,..BBB...B.B/.B.D..BB.B./B....B..D../......D..../.........../.....DC..../...........,..BBB...B.B/.B.D..BB.B./B....B..D../.........../......D..../.....DC..../...........
17,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,..BBB...B.B/.B.D..BB.B./B....B..D../.........../......D..../.....DC..../...........,..BBB...B.B/.B.D..BB.B./.....B..D../B........../......D..../.....DC..../...........
18,Player.HUNTERS,PieceType.DOG,8,2,8,5,,,,..BBB...B.B/.B.D..BB.B./.....B..D../B........../......D..../.....DC..../...........,..BBB...B.B/.B.D..BB.B./.....B...../B........../......D..../.....DC.D../...........
19,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,..BBB...B.B/.B.D..BB.B./.....B...../B........../......D..../.....DC.D../...........,..BBB...B.B/.B.D..B..B./.....B.B.../B........../......D..../.....DC.D../...........
20,Player.HUNTERS,PieceType.DOG,6,4,7,4,,,,..BBB...B.B/.B.D..B..B./.....B.B.../B........../......D..../.....DC.D../...........,..BBB...B.B/.B.D..B..B./.....B.B.../B........../.......D.../.....DC.D../...........
21,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,..BBB...B.B/.B.D..B..B./.....B.B.../B........../.......D.../.....DC.D../...........,..BBB...B.B/.B.D..B..B./.......B.../B....B...../.......D.../.....DC.D../...........
22,Player.HUNTERS,PieceType.DOG,8,5,7,5,,,,..BBB...B.B/.B.D..B..B./.......B.../B....B...../.......D.../.....DC.D../...........,..BBB...B.B/.B.D..B..B./.......B.../B....B...../.......D.../.....DCD.../...........
23,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..BBB...B.B/.B.D..B..B./.......B.../B....B...../.......D.../.....DCD.../...........,...BB...B.B/.BBD..B..B./.......B.../B....B...../.......D.../.....DCD.../...........
24,Player.HUNTERS,PieceType.DOG,7,4,4,1,,,,...BB...B.B/.BBD..B..B./.......B.../B....B...../.......D.../.....DCD.../...........,...BB...B.B/.BBDD.B..B./.......B.../B....B...../.........../.....DCD.../...........
25,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,...BB...B.B/.BBDD.B..B./.......B.../B....B...../.........../.....DCD.../...........,...BB...B.B/.BBDD.B..B./.........../B....B.B.../.........../.....DCD.../...........
26,Player.HUNTERS,PieceType.DOG,7,5,8,5,,,,...BB...B.B/.BBDD.B..B./.........../B....B.B.../.........../.....DCD.../...........,...BB...B.B/.BBDD.B..B./.........../B....B.B.../.........../.....DC.D../...........
27,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,...BB...B.B/.BBDD.B..B./.........../B....B.B.../.........../.....DC.D../...........,...BB...B.B/.B.DD.B..B./..B......../B....B.B.../.........../.....DC.D../...........
28,Player.HUNTERS,PieceType.DOG,8,5,8,2,,,,...BB...B.B/.B.DD.B..B./..B......../B....B.B.../.........../.....DC.D../...........,...BB...B.B/.B.DD.B..B./..B.....D../B....B.B.../.........../.....DC..../...........
29,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,...BB...B.B/.B.DD.B..B./..B.....D../B....B.B.../.........../.....DC..../...........,...BB...B../.B.DD.B..BB/..B.....D../B....B.B.../.........../.....DC..../...........
30,Player.HUNTERS,PieceType.DOG,8,2,8,3,,,,...BB...B../.B.DD.B..BB/..B.....D../B....B.B.../.........../.....DC..../...........,...BB...B../.B.DD.B..BB/..B......../B....B.BD../.........../.....DC..../...........
31,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,...BB...B../.B.DD.B..BB/..B......../B....B.BD../.........../.....DC..../...........,...BB...B../.B.DD.B..B./..B.......B/B....B.BD../.........../.....DC..../...........
32,Player.HUNTERS,PieceType.DOG,8,3,9,3,,,,...BB...B../.B.DD.B..B./..B.......B/B....B.BD../.........../.....DC..../...........,...BB...B../.B.DD.B..B./..B.......B/B....B.B.D./.........../.....DC..../...........
33,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,...BB...B../.B.DD.B..B./..B.......B/B....B.B.D./.........../.....DC..../...........,...BB...B../.B.DD.B..../..B......BB/B....B.B.D./.........../.....DC..../...........
34,Player.HUNTERS,PieceType.DOG,9,3,8,4,,,,...BB...B../.B.DD.B..../..B......BB/B....B.B.D./.........../.....DC..../...........,...BB...B../.B.DD.B..../..B......BB/B....B.B.../........D../.....DC..../...........
35,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,...BB...B../.B.DD.B..../..B......BB/B....B.B.../........D../.....DC..../...........,...BB...B../.B.DD.B..../..B......B./B....B.B..B/........D../.....DC..../...........
36,Player.HUNTERS,PieceType.DOG,8,4,9,4,,,,...BB...B../.B.DD.B..../..B......B./B....B.B..B/........D../.....DC..../...........,...BB...B../.B.DD.B..../..B......B./B....B.B..B/.........D./.....DC..../...........
37,Player.BUFFALO,PieceType.BUFFALO,5,3,5,4,,,,...BB...B../.B.DD.B..../..B......B./B....B.B..B/.........D./.....DC..../...........,...BB...B../.B.DD.B..../..B......B./B......B..B/.....B...D./.....DC..../...........
38,Player.HUNTERS,PieceType.DOG,5,5,2,5,,,,...BB...B../.B.DD.B..../..B......B./B......B..B/.....B...D./.....DC..../...........,...BB...B../.B.DD.B..../..B......B./B......B..B/.....B...D./..D...C..../...........
39,Player.BUFFALO,PieceType.BUFFALO,10,3,10,4,,,,...BB...B../.B.DD.B..../..B......B./B......B..B/.....B...D./..D...C..../...........,...BB...B../.B.DD.B..../..B......B./B......B.../.....B...DB/..D...C..../...........
40,Player.HUNTERS,PieceType.DOG,2,5,3,5,,,,...BB...B../.B.DD.B..../..B......B./B......B.../.....B...DB/..D...C..../...........,...BB...B../.B.DD.B..../..B......B./B......B.../.....B...DB/...D..C..../...........
41,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,...BB...B../.B.DD.B..../..B......B./B......B.../.....B...DB/...D..C..../...........,...BB...B../.B.DD.B..../.........B./B.B....B.../.....B...DB/...D..C..../...........
42,Player.HUNTERS,PieceType.DOG,9,4,10,3,,,,...BB...B../.B.DD.B..../.........B./B.B....B.../.....B...DB/...D..C..../...........,...BB...B../.B.DD.B..../.........B./B.B....B..D/.....B....B/...D..C..../...........
43,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,...BB...B../.B.DD.B..../.........B./B.B....B..D/.....B....B/...D..C..../...........,...BB...B../.B.DD....../......B..B./B.B....B..D/.....B....B/...D..C..../...........
44,Player.HUNTERS,PieceType.DOG,3,5,4,4,,,,...BB...B../.B.DD....../......B..B./B.B....B..D/.....B....B/...D..C..../...........,...BB...B../.B.DD....../......B..B./B.B....B..D/....DB....B/......C..../...........
45,Player.BUFFALO,PieceType.BUFFALO,2,3,2,4,,,,...BB...B../.B.DD....../......B..B./B.B....B..D/....DB....B/......C..../...........,...BB...B../.B.DD....../......B..B./B......B..D/..B.DB....B/......C..../...........
46,Player.HUNTERS,PieceType.DOG,4,1,8,5,,,,...BB...B../.B.DD....../......B..B./B......B..D/..B.DB....B/......C..../...........,...BB...B../.B.D......./......B..B./B......B..D/..B.DB....B/......C.D../...........
47,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,...BB...B../.B.D......./......B..B./B......B..D/..B.DB....B/......C.D../...........,...BB....../.B.D....B../......B..B./B......B..D/..B.DB....B/......C.D../...........
48,Player.HUNTERS,PieceType.CHIEF,6,5,6,4,,,,...BB....../.B.D....B../......B..B./B......B..D/..B.DB....B/......C.D../...........,...BB....../.B.D....B../......B..B./B......B..D/..B.DBC...B/........D../...........
49,Player.BUFFALO,PieceType.BUFFALO,2,4,2,5,,,,...BB....../.B.D....B../......B..B./B......B..D/..B.DBC...B/........D../...........,...BB....../.B.D....B../......B..B./B......B..D/....DBC...B/..B.....D../...........
50,Player.HUNTERS,PieceType.DOG,8,5,6,5,,,,...BB....../.B.D....B../......B..B./B......B..D/....DBC...B/..B.....D../...........,...BB....../.B.D....B../......B..B./B......B..D/....DBC...B/..B...D..../...........
51,Player.BUFFALO,PieceType.BUFFALO,0,3,0,4,,,,...BB....../.B.D....B../......B..B./B......B..D/....DBC...B/..B...D..../...........,...BB....../.B.D....B../......B..B./.......B..D/B...DBC...B/..B...D..../...........
52,Player.HUNTERS,PieceType.DOG,6,5,4,5,,,,...BB....../.B.D....B../......B..B./.......B..D/B...DBC...B/..B...D..../...........,...BB....../.B.D....B../......B..B./.......B..D/B...DBC...B/..B.D....../...........
53,Player.BUFFALO,PieceType.BUFFALO,7,3,7,4,,,,...BB....../.B.D....B../......B..B./.......B..D/B...DBC...B/..B.D....../...........,...BB....../.B.D....B../......B..B./..........D/B...DBCB..B/..B.D....../...........
