move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,3,1,,,,BBBBBBBB.BB/........B../.........../.........../.........../...DDCDD.../...........,BBBBBBBB.BB/...D....B../.........../.........../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBBB.BB/...D....B../.........../.........../.........../...DDCD..../...........,BBBBBBBB..B/...D....BB./.........../.........../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,BBBBBBBB..B/...D....BB./.........../.........../.........../...DDCD..../...........,BBBBBBBB..B/...D....BB./.........../..D......../.........../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBB..B/...D....BB./.........../..D......../.........../...D.CD..../...........,.BBBBBBB..B/B..D....BB./.........../..D......../.........../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,6,5,10,1,,,,.BBBBBBB..B/B..D....BB./.........../..D......../.........../...D.CD..../...........,.BBBBBBB..B/B..D....BBD/.........../..D......../.........../...D.C...../...........
7,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.BBBBBBB..B/B..D....BBD/.........../..D......../.........../...D.C...../...........,.BBB.BBB..B/B..DB...BBD/.........../..D......../.........../...D.C...../...........
8,Player.HUNTERS,PieceType.DOG,2,3,4,5,,,,.BBB.BBB..B/B..DB...BBD/.........../..D......../.........../...D.C...../...........,.BBB.BBB..B/B..DB...BBD/.........../.........../.........../...DDC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.BBB.BBB..B/B..DB...BBD/.........../.........../.........../...DDC...../...........,.BBB.BB...B/B..DB..BBBD/.........../.........../.........../...DDC...../...........
10,Player.HUNTERS,PieceType.DOG,3,5,0,5,,,,.BBB.BB...B/B..DB..BBBD/.........../.........../.........../...DDC...../...........,.BBB.BB...B/B..DB..BBBD/.........../.........../.........../D...DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,.BBB.BB...B/B..DB..BBBD/.........../.........../.........../D...DC...../...........,.BBB..B...B/B..DBB.BBBD/.........../.........../.........../D...DC...../...........
12,Player.HUNTERS,PieceType.DOG,0,5,2,3,,,,.BBB..B...B/B..DBB.BBBD/.........../.........../.........../D...DC...../...........,.BBB..B...B/B..DBB.BBBD/.........../..D......../.........../....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,.BBB..B...B/B..DBB.BBBD/.........../..D......../.........../....DC...../...........,.BBB..B...B/B..DB..BBBD/.....B...../..D......../.........../....DC...../...........
14,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,.BBB..B...B/B..DB..BBBD/.....B...../..D......../.........../....DC...../...........,.BBB..B...B/B..DB..BBBD/.....B...../..D......../....C....../....D....../...........
15,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.BBB..B...B/B..DB..BBBD/.....B...../..D......../....C....../....D....../...........,.BBB..B...B/B..D...BBBD/....BB...../..D......../....C....../....D....../...........
16,Player.HUNTERS,PieceType.DOG,4,5,10,5,,,,.BBB..B...B/B..D...BBBD/....BB...../..D......../....C....../....D....../...........,.BBB..B...B/B..D...BBBD/....BB...../..D......../....C....../..........D/...........
17,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,.BBB..B...B/B..D...BBBD/....BB...../..D......../....C....../..........D/...........,.BBB..B...B/B..D...BB.D/....BB...B./..D......../....C....../..........D/...........
18,Player.HUNTERS,PieceType.DOG,10,5,10,3,,,,.BBB..B...B/B..D...BB.D/....BB...B./..D......../....C....../..........D/...........,.BBB..B...B/B..D...BB.D/....BB...B./..D.......D/....C....../.........../...........
19,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.BBB..B...B/B..D...BB.D/....BB...B./..D.......D/....C....../.........../...........,.BBB......B/B..D..BBB.D/....BB...B./..D.......D/....C....../.........../...........
20,Player.HUNTERS,PieceType.CHIEF,4,4,4,5,,,,.BBB......B/B..D..BBB.D/....BB...B./..D.......D/....C....../.........../...........,.BBB......B/B..D..BBB.D/....BB...B./..D.......D/.........../....C....../...........
21,Player.BUFFALO,PieceType.BUFFALO,5,2,5,3,,,,.BBB......B/B..D..BBB.D/....BB...B./..D.......D/.........../....C....../...........,.BBB......B/B..D..BBB.D/....B....B./..D..B....D/.........../....C....../...........
22,Player.HUNTERS,PieceType.DOG,3,1,3,2,,,,.BBB......B/B..D..BBB.D/....B....B./..D..B....D/.........../....C....../...........,.BBB......B/B.....BBB.D/...DB....B./..D..B....D/.........../....C....../...........
23,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BBB......B/B.....BBB.D/...DB....B./..D..B....D/.........../....C....../...........,.B.B......B/B.B...BBB.D/...DB....B./..D..B....D/.........../....C....../...........
24,Player.HUNTERS,PieceType.DOG,3,2,2,2,,,,.B.B......B/B.B...BBB.D/...DB....B./..D..B....D/.........../....C....../...........,.B.B......B/B.B...BBB.D/..D.B....B./..D..B....D/.........../....C....../...........
25,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,.B.B......B/B.B...BBB.D/..D.B....B./..D..B....D/.........../....C....../...........,.B........B/B.BB..BBB.D/..D.B....B./..D..B....D/.........../....C....../...........
26,Player.HUNTERS,PieceType.DOG,2,2,1,2,,,,.B........B/B.BB..BBB.D/..D.B....B./..D..B....D/.........../....C....../...........,.B........B/B.BB..BBB.D/.D..B....B./..D..B....D/.........../....C....../...........
27,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,.B........B/B.BB..BBB.D/.D..B....B./..D..B....D/.........../....C....../...........,.B........B/B.BB..BBB.D/.D.......B./..D.BB....D/.........../....C....../...........
28,Player.HUNTERS,PieceType.DOG,2,3,3,4,,,,.B........B/B.BB..BBB.D/.D.......B./..D.BB....D/.........../....C....../...........,.B........B/B.BB..BBB.D/.D.......B./....BB....D/...D......./....C....../...........
29,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,.B........B/B.BB..BBB.D/.D.......B./....BB....D/...D......./....C....../...........,.B........B/B.BB..B.B.D/.D.....B.B./....BB....D/...D......./....C....../...........
30,Player.HUNTERS,PieceType.DOG,3,4,6,4,,,,.B........B/B.BB..B.B.D/.D.....B.B./....BB....D/...D......./....C....../...........,.B........B/B.BB..B.B.D/.D.....B.B./....BB....D/......D..../....C....../...........
31,Player.BUFFALO,PieceType.BUFFALO,5,3,5,4,,,,.B........B/B.BB..B.B.D/.D.....B.B./....BB....D/......D..../....C....../...........,.B........B/B.BB..B.B.D/.D.....B.B./....B.....D/.....BD..../....C....../...........
32,Player.HUNTERS,PieceType.DOG,6,4,9,1,,,,.B........B/B.BB..B.B.D/.D.....B.B./....B.....D/.....BD..../....C....../...........,.B........B/B.BB..B.BDD/.D.....B.B./....B.....D/.....B...../....C....../...........
33,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,.B........B/B.BB..B.BDD/.D.....B.B./....B.....D/.....B...../....C....../...........,.B........B/B.BB....BDD/.D....BB.B./....B.....D/.....B...../....C....../...........
