move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,2,4,,,,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../..D......../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBB.BBBB/......B..../.........../.........../..D......../....DCDD.../...........,BB.BBB.BBBB/..B...B..../.........../.........../..D......../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,2,4,2,2,,,,BB.BBB.BBBB/..B...B..../.........../.........../..D......../....DCDD.../...........,BB.BBB.BBBB/..B...B..../..D......../.........../.........../....DCDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BB.BBB.BBBB/..B...B..../..D......../.........../.........../....DCDD.../...........,BB..BB.BBBB/..BB..B..../..D......../.........../.........../....DCDD.../...........
6,Player.HUNTERS,PieceType.DOG,6,5,5,4,,,,BB..BB.BBBB/..BB..B..../..D......../.........../.........../....DCDD.../...........,BB..BB.BBBB/..BB..B..../..D......../.........../.....D...../....DC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BB..BB.BBBB/..BB..B..../..D......../.........../.....D...../....DC.D.../...........,BB..BB.BB.B/..BB..B..B./..D......../.........../.....D...../....DC.D.../...........
8,Player.HUNTERS,PieceType.DOG,2,2,6,2,,,,BB..BB.BB.B/..BB..B..B./..D......../.........../.....D...../....DC.D.../...........,BB..BB.BB.B/..BB..B..B./......D..../.........../.....D...../....DC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,BB..BB.BB.B/..BB..B..B./......D..../.........../.....D...../....DC.D.../...........,BB..BB.BB.B/..BB..B..../......D..B./.........../.....D...../....DC.D.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,7,1,,,,BB..BB.BB.B/..BB..B..../......D..B./.........../.....D...../....DC.D.../...........,BB..BB.BB.B/..BB..BD.../......D..B./.........../.....D...../....DC...../...........
11,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB..BB.BB.B/..BB..BD.../......D..B./.........../.....D...../....DC...../...........,B...BB.BB.B/.BBB..BD.../......D..B./.........../.....D...../....DC...../...........
12,Player.HUNTERS,PieceType.DOG,6,2,3,2,,,,B...BB.BB.B/.BBB..BD.../......D..B./.........../.....D...../....DC...../...........,B...BB.BB.B/.BBB..BD.../...D.....B./.........../.....D...../....DC...../...........
13,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B...BB.BB.B/.BBB..BD.../...D.....B./.........../.....D...../....DC...../...........,....BB.BB.B/BBBB..BD.../...D.....B./.........../.....D...../....DC...../...........
14,Player.HUNTERS,PieceType.DOG,3,2,2,3,,,,....BB.BB.B/BBBB..BD.../...D.....B./.........../.....D...../....DC...../...........,....BB.BB.B/BBBB..BD.../.........B./..D......../.....D...../....DC...../...........
15,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,....BB.BB.B/BBBB..BD.../.........B./..D......../.....D...../....DC...../...........,....BB.BB.B/.BBB..BD.../B........B./..D......../.....D...../....DC...../...........
16,Player.HUNTERS,PieceType.DOG,5,4,6,5,,,,....BB.BB.B/.BBB..BD.../B........B./..D......../.....D...../....DC...../...........,....BB.BB.B/.BBB..BD.../B........B./..D......../.........../....DCD..../...........
17,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,....BB.BB.B/.BBB..BD.../B........B./..D......../.........../....DCD..../...........,....BB.BB.B/.B.B..BD.../B.B......B./..D......../.........../....DCD..../...........
18,Player.HUNTERS,PieceType.DOG,7,1,3,5,,,,....BB.BB.B/.B.B..BD.../B.B......B./..D......../.........../....DCD..../...........,....BB.BB.B/.B.B..B..../B.B......B./..D......../.........../...DDCD..../...........
19,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,....BB.BB.B/.B.B..B..../B.B......B./..D......../.........../...DDCD..../...........,....BB..B.B/.B.B..BB.../B.B......B./..D......../.........../...DDCD..../...........
20,Player.HUNTERS,PieceType.DOG,2,3,3,4,,,,....BB..B.B/.B.B..BB.../B.B......B./..D......../.........../...DDCD..../...........,....BB..B.B/.B.B..BB.../B.B......B./.........../...D......./...DDCD..../...........
21,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,....BB..B.B/.B.B..BB.../B.B......B./.........../...D......./...DDCD..../...........,....BB..B.B/...B..BB.../BBB......B./.........../...D......./...DDCD..../...........
22,Player.HUNTERS,PieceType.DOG,6,5,7,5,,,,....BB..B.B/...B..BB.../BBB......B./.........../...D......./...DDCD..../...........,....BB..B.B/...B..BB.../BBB......B./.........../...D......./...DDC.D.../...........
23,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,....BB..B.B/...B..BB.../BBB......B./.........../...D......./...DDC.D.../...........,....BB..B.B/......BB.../BBBB.....B./.........../...D......./...DDC.D.../...........
24,Player.HUNTERS,PieceType.DOG,3,4,8,4,,,,....BB..B.B/......BB.../BBBB.....B./.........../...D......./...DDC.D.../...........,....BB..B.B/......BB.../BBBB.....B./.........../........D../...DDC.D.../...........
25,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,....BB..B.B/......BB.../BBBB.....B./.........../........D../...DDC.D.../...........,....BB..B.B/.......B.../BBBB..B..B./.........../........D../...DDC.D.../...........
26,Player.HUNTERS,PieceType.DOG,4,5,3,4,,,,....BB..B.B/.......B.../BBBB..B..B./.........../........D../...DDC.D.../...........,....BB..B.B/.......B.../BBBB..B..B./.........../...D....D../...D.C.D.../...........
27,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,....BB..B.B/.......B.../BBBB..B..B./.........../...D....D../...D.C.D.../...........,.....B..B.B/....B..B.../BBBB..B..B./.........../...D....D../...D.C.D.../...........
28,Player.HUNTERS,PieceType.DOG,3,5,1,5,,,,.....B..B.B/....B..B.../BBBB..B..B./.........../...D....D../...D.C.D.../...........,.....B..B.B/....B..B.../BBBB..B..B./.........../...D....D../.D...C.D.../...........
29,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,.....B..B.B/....B..B.../BBBB..B..B./.........../...D....D../.D...C.D.../...........,.....B..B.B/....B..B.../BBBB..B..../.........B./...D....D../.D...C.D.../...........
30,Player.HUNTERS,PieceType.DOG,7,5,6,5,,,,.....B..B.B/....B..B.../BBBB..B..../.........B./...D....D../.D...C.D.../...........,.....B..B.B/....B..B.../BBBB..B..../.........B./...D....D../.D...CD..../...........
31,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,.....B..B.B/....B..B.../BBBB..B..../.........B./...D....D../.D...CD..../...........,.....B..B.B/....B..B.../B.BB..B..../.B.......B./...D....D../.D...CD..../...........
32,Player.HUNTERS,PieceType.DOG,8,4,8,2,,,,.....B..B.B/....B..B.../B.BB..B..../.B.......B./...D....D../.D...CD..../...........,.....B..B.B/....B..B.../B.BB..B.D../.B.......B./...D......./.D...CD..../...........
33,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,.....B..B.B/....B..B.../B.BB..B.D../.B.......B./...D......./.D...CD..../...........,.....B..B.B/....B..B.../B.BB..B.D../.B........./...D.....B./.D...CD..../...........
34,Player.HUNTERS,PieceType.DOG,3,4,7,4,,,,.....B..B.B/....B..B.../B.BB..B.D../.B........./...D.....B./.D...CD..../...........,.....B..B.B/....B..B.../B.BB..B.D../.B........./.......D.B./.D...CD..../...........
35,Player.BUFFALO,PieceType.BUFFALO,9,4,9,5,,,,.....B..B.B/....B..B.../B.BB..B.D../.B........./.......D.B./.D...CD..../...........,.....B..B.B/....B..B.../B.BB..B.D../.B........./.......D.../.D...CD..B./...........
36,Player.HUNTERS,PieceType.DOG,7,4,9,2,,,,.....B..B.B/....B..B.../B.BB..B.D../.B........./.......D.../.D...CD..B./...........,.....B..B.B/....B..B.../B.BB..B.DD./.B........./.........../.D...CD..B./...........
37,Player.BUFFALO,PieceType.BUFFALO,1,3,1,4,,,,.....B..B.B/....B..B.../B.BB..B.DD./.B........./.........../.D...CD..B./...........,.....B..B.B/....B..B.../B.BB..B.DD./.........../.B........./.D...CD..B./...........
38,Player.HUNTERS,PieceType.DOG,9,2,10,2,,,,.....B..B.B/....B..B.../B.BB..B.DD./.........../.B........./.D...CD..B./...........,.....B..B.B/....B..B.../B.BB..B.D.D/.........../.B........./.D...CD..B./...........
39,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,.....B..B.B/....B..B.../B.BB..B.D.D/.........../.B........./.D...CD..B./...........,.....B..B../....B..B..B/B.BB..B.D.D/.........../.B........./.D...CD..B./...........
40,Player.HUNTERS,PieceType.DOG,8,2,7,2,,,,.....B..B../....B..B..B/B.BB..B.D.D/.........../.B........./.D...CD..B./...........,.....B..B../....B..B..B/B.BB..BD..D/.........../.B........./.D...CD..B./...........
41,Player.BUFFALO,PieceType.BUFFALO,9,5,9,6,,Player.BUFFALO,GameOverReason.BUFFALO_CROSSED,.....B..B../....B..B..B/B.BB..BD..D/.........../.B........./.D...CD..B./...........,.....B..B../....B..B..B/B.BB..BD..D/.........../.B........./.D...CD..../.........B.
