move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,6,4,,,,BBBBB.BBBBB/.....B...../.........../.........../.........../...DDCDD.../...........,BBBBB.BBBBB/.....B...../.........../.........../......D..../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBB.BBBBB/.....B...../.........../.........../......D..../...DDC.D.../...........,BBBB..BBBBB/....BB...../.........../.........../......D..../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,6,4,7,4,,,,BBBB..BBBBB/....BB...../.........../.........../......D..../...DDC.D.../...........,BBBB..BBBBB/....BB...../.........../.........../.......D.../...DDC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,BBBB..BBBBB/....BB...../.........../.........../.......D.../...DDC.D.../...........,BBBB..BBBBB/.....B...../....B....../.........../.......D.../...DDC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,4,8,5,,,,BBBB..BBBBB/.....B...../....B....../.........../.......D.../...DDC.D.../...........,BBBB..BBBBB/.....B...../....B....../.........../.........../...DDC.DD../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBB..BBBBB/.....B...../....B....../.........../.........../...DDC.DD../...........,BBBB..BBBB./.....B....B/....B....../.........../.........../...DDC.DD../...........
8,Player.HUNTERS,PieceType.DOG,8,5,8,2,,,,BBBB..BBBB./.....B....B/....B....../.........../.........../...DDC.DD../...........,BBBB..BBBB./.....B....B/....B...D../.........../.........../...DDC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBB..BBBB./.....B....B/....B...D../.........../.........../...DDC.D.../...........,B.BB..BBBB./.B...B....B/....B...D../.........../.........../...DDC.D.../...........
10,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,B.BB..BBBB./.B...B....B/....B...D../.........../.........../...DDC.D.../...........,B.BB..BBBB./.B...B....B/....B...D../.........../.........../...DD.CD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B.BB..BBBB./.B...B....B/....B...D../.........../.........../...DD.CD.../...........,B.BB..BB.B./.B...B..B.B/....B...D../.........../.........../...DD.CD.../...........
