move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,7,5,7,2,,,,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.......D.../.........../.........../...DDCD..../...........
3,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,.BBBBBBBBBB/B........../.......D.../.........../.........../...DDCD..../...........,.B.BBBBBBBB/B.B......../.......D.../.........../.........../...DDCD..../...........
4,Player.HUNTERS,PieceType.DOG,4,5,4,3,,,,.B.BBBBBBBB/B.B......../.......D.../.........../.........../...DDCD..../...........,.B.BBBBBBBB/B.B......../.......D.../....D....../.........../...D.CD..../...........
5,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,.B.BBBBBBBB/B.B......../.......D.../....D....../.........../...D.CD..../...........,.B.BBB.BBBB/B.B...B..../.......D.../....D....../.........../...D.CD..../...........
6,Player.HUNTERS,PieceType.DOG,7,2,7,5,,,,.B.BBB.BBBB/B.B...B..../.......D.../....D....../.........../...D.CD..../...........,.B.BBB.BBBB/B.B...B..../.........../....D....../.........../...D.CDD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,.B.BBB.BBBB/B.B...B..../.........../....D....../.........../...D.CDD.../...........,.B.BBB.BB.B/B.B...B..B./.........../....D....../.........../...D.CDD.../...........
8,Player.HUNTERS,PieceType.DOG,3,5,4,5,,,,.B.BBB.BB.B/B.B...B..B./.........../....D....../.........../...D.CDD.../...........,.B.BBB.BB.B/B.B...B..B./.........../....D....../.........../....DCDD.../...........
9,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,.B.BBB.BB.B/B.B...B..B./.........../....D....../.........../....DCDD.../...........,.B.BBB..B.B/B.B...BB.B./.........../....D....../.........../....DCDD.../...........
10,Player.HUNTERS,PieceType.DOG,4,5,2,3,,,,.B.BBB..B.B/B.B...BB.B./.........../....D....../.........../....DCDD.../...........,.B.BBB..B.B/B.B...BB.B./.........../..D.D....../.........../.....CDD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,.B.BBB..B.B/B.B...BB.B./.........../..D.D....../.........../.....CDD.../...........,.B.BBB..B.B/B.B...B..B./.......B.../..D.D....../.........../.....CDD.../...........
