move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,1,5,,,,BBBBBBBBB.B/.........B./.........../.........../.........../...DDCDD.../...........,BBBBBBBBB.B/.........B./.........../.........../.........../.D..DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBBBBBBB.B/.........B./.........../.........../.........../.D..DCDD.../...........,BBBBB.BBB.B/.....B...B./.........../.........../.........../.D..DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,1,,,,BBBBB.BBB.B/.....B...B./.........../.........../.........../.D..DCDD.../...........,BBBBB.BBB.B/.....BD..B./.........../.........../.........../.D..DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBB.BBB.B/.....BD..B./.........../.........../.........../.D..DC.D.../...........,B.BBB.BBB.B/.B...BD..B./.........../.........../.........../.D..DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,6,1,5,2,,,,B.BBB.BBB.B/.B...BD..B./.........../.........../.........../.D..DC.D.../...........,B.BBB.BBB.B/.B...B...B./.....D...../.........../.........../.D..DC.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B.BBB.BBB.B/.B...B...B./.....D...../.........../.........../.D..DC.D.../...........,B.BBB.BBB../.B...B...BB/.....D...../.........../.........../.D..DC.D.../...........
8,Player.HUNTERS,PieceType.DOG,5,2,2,2,,,,B.BBB.BBB../.B...B...BB/.....D...../.........../.........../.D..DC.D.../...........,B.BBB.BBB../.B...B...BB/..D......../.........../.........../.D..DC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B.BBB.BBB../.B...B...BB/..D......../.........../.........../.D..DC.D.../...........,B.B.B.BBB../.B.B.B...BB/..D......../.........../.........../.D..DC.D.../...........
10,Player.HUNTERS,PieceType.CHIEF,5,5,6,5,,,,B.B.B.BBB../.B.B.B...BB/..D......../.........../.........../.D..DC.D.../...........,B.B.B.BBB../.B.B.B...BB/..D......../.........../.........../.D..D.CD.../...........
11,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,B.B.B.BBB../.B.B.B...BB/..D......../.........../.........../.D..D.CD.../...........,B.B.B.B.B../.B.B.B.B.BB/..D......../.........../.........../.D..D.CD.../...........
12,Player.HUNTERS,PieceType.DOG,4,5,0,1,,,,B.B.B.B.B../.B.B.B.B.BB/..D......../.........../.........../.D..D.CD.../...........,B.B.B.B.B../DB.B.B.B.BB/..D......../.........../.........../.D....CD.../...........
13,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.B.B.B.B../DB.B.B.B.BB/..D......../.........../.........../.D....CD.../...........,B.B.B.B.B../D..B.B.B.BB/.BD......../.........../.........../.D....CD.../...........
14,Player.HUNTERS,PieceType.DOG,7,5,7,2,,,,B.B.B.B.B../D..B.B.B.BB/.BD......../.........../.........../.D....CD.../...........,B.B.B.B.B../D..B.B.B.BB/.BD....D.../.........../.........../.D....C..../...........
15,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B.B.B.B.B../D..B.B.B.BB/.BD....D.../.........../.........../.D....C..../...........,B.B...B.B../D..BBB.B.BB/.BD....D.../.........../.........../.D....C..../...........
16,Player.HUNTERS,PieceType.DOG,1,5,0,4,,,,B.B...B.B../D..BBB.B.BB/.BD....D.../.........../.........../.D....C..../...........,B.B...B.B../D..BBB.B.BB/.BD....D.../.........../D........../......C..../...........
