move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,4,5,0,1,,,,BBBB.BBBBBB/....B....../.........../.........../.........../...DDCDD.../...........,BBBB.BBBBBB/D...B....../.........../.........../.........../...D.CDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBB.BBBBBB/D...B....../.........../.........../.........../...D.CDD.../...........,BBBB.B.BBBB/D...B.B..../.........../.........../.........../...D.CDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,2,,,,BBBB.B.BBBB/D...B.B..../.........../.........../.........../...D.CDD.../...........,BBBB.B.BBBB/D...B.B..../......D..../.........../.........../...D.C.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,BBBB.B.BBBB/D...B.B..../......D..../.........../.........../...D.C.D.../...........,BBBB...BBBB/D...BBB..../......D..../.........../.........../...D.C.D.../...........
6,Player.HUNTERS,PieceType.DOG,3,5,2,5,,,,BBBB...BBBB/D...BBB..../......D..../.........../.........../...D.C.D.../...........,BBBB...BBBB/D...BBB..../......D..../.........../.........../..D..C.D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,BBBB...BBBB/D...BBB..../......D..../.........../.........../..D..C.D.../...........,BBB....BBBB/D..BBBB..../......D..../.........../.........../..D..C.D.../...........
8,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,BBB....BBBB/D..BBBB..../......D..../.........../.........../..D..C.D.../...........,BBB....BBBB/D..BBBB..../......D..../.........../....C....../..D....D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBB....BBBB/D..BBBB..../......D..../.........../....C....../..D....D.../...........,BBB....BBB./D..BBBB...B/......D..../.........../....C....../..D....D.../...........
10,Player.HUNTERS,PieceType.DOG,0,1,2,1,,,,BBB....BBB./D..BBBB...B/......D..../.........../....C....../..D....D.../...........,BBB....BBB./..DBBBB...B/......D..../.........../....C....../..D....D.../...........
11,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,BBB....BBB./..DBBBB...B/......D..../.........../....C....../..D....D.../...........,BBB....B.B./..DBBBB.B.B/......D..../.........../....C....../..D....D.../...........
12,Player.HUNTERS,PieceType.DOG,7,5,3,5,,,,BBB....B.B./..DBBBB.B.B/......D..../.........../....C....../..D....D.../...........,BBB....B.B./..DBBBB.B.B/......D..../.........../....C....../..DD......./...........
13,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBB....B.B./..DBBBB.B.B/......D..../.........../....C....../..DD......./...........,BBB....B.../..DBBBB.BBB/......D..../.........../....C....../..DD......./...........
14,Player.HUNTERS,PieceType.DOG,6,2,4,2,,,,BBB....B.../..DBBBB.BBB/......D..../.........../....C....../..DD......./...........,BBB....B.../..DBBBB.BBB/....D....../.........../....C....../..DD......./...........
15,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,BBB....B.../..DBBBB.BBB/....D....../.........../....C....../..DD......./...........,BBB....B.../..DBBBB..BB/....D...B../.........../....C....../..DD......./...........
