move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,6,5,6,2,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../......D..../.........../.........../...DDC.D.../...........
3,Player.BUFFALO,PieceType.BUFFALO,7,1,7,2,,,,BBBBBBB.BBB/.......B.../......D..../.........../.........../...DDC.D.../...........,BBBBBBB.BBB/.........../......DB.../.........../.........../...DDC.D.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,BBBBBBB.BBB/.........../......DB.../.........../.........../...DDC.D.../...........,BBBBBBB.BBB/.........../......DB.../.........D./.........../...DDC...../...........
5,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BBBBBBB.BBB/.........../......DB.../.........D./.........../...DDC...../...........,BBBBBBB.BB./..........B/......DB.../.........D./.........../...DDC...../...........
6,Player.HUNTERS,PieceType.DOG,3,5,4,4,,,,BBBBBBB.BB./..........B/......DB.../.........D./.........../...DDC...../...........,BBBBBBB.BB./..........B/......DB.../.........D./....D....../....DC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBBB.BB./..........B/......DB.../.........D./....D....../....DC...../...........,B.BBBBB.BB./.B........B/......DB.../.........D./....D....../....DC...../...........
8,Player.HUNTERS,PieceType.DOG,6,2,2,2,,,,B.BBBBB.BB./.B........B/......DB.../.........D./....D....../....DC...../...........,B.BBBBB.BB./.B........B/..D....B.../.........D./....D....../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B.BBBBB.BB./.B........B/..D....B.../.........D./....D....../....DC...../...........,B.B.BBB.BB./.B.B......B/..D....B.../.........D./....D....../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,4,5,3,4,,,,B.B.BBB.BB./.B.B......B/..D....B.../.........D./....D....../....DC...../...........,B.B.BBB.BB./.B.B......B/..D....B.../.........D./...DD....../.....C...../...........
11,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,B.B.BBB.BB./.B.B......B/..D....B.../.........D./...DD....../.....C...../...........,B.B.BBB.BB./.B.B......./..D....B..B/.........D./...DD....../.....C...../...........
12,Player.HUNTERS,PieceType.DOG,9,3,8,4,,,,B.B.BBB.BB./.B.B......./..D....B..B/.........D./...DD....../.....C...../...........,B.B.BBB.BB./.B.B......./..D....B..B/.........../...DD...D../.....C...../...........
13,Player.BUFFALO,PieceType.BUFFALO,7,2,7,3,,,,B.B.BBB.BB./.B.B......./..D....B..B/.........../...DD...D../.....C...../...........,B.B.BBB.BB./.B.B......./..D.......B/.......B.../...DD...D../.....C...../...........
14,Player.HUNTERS,PieceType.DOG,2,2,0,2,,,,B.B.BBB.BB./.B.B......./..D.......B/.......B.../...DD...D../.....C...../...........,B.B.BBB.BB./.B.B......./D.........B/.......B.../...DD...D../.....C...../...........
15,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,B.B.BBB.BB./.B.B......./D.........B/.......B.../...DD...D../.....C...../...........,B.B.BB..BB./.B.B..B..../D.........B/.......B.../...DD...D../.....C...../...........
16,Player.HUNTERS,PieceType.DOG,8,4,7,4,,,,B.B.BB..BB./.B.B..B..../D.........B/.......B.../...DD...D../.....C...../...........,B.B.BB..BB./.B.B..B..../D.........B/.......B.../...DD..D.../.....C...../...........
17,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.B.BB..BB./.B.B..B..../D.........B/.......B.../...DD..D.../.....C...../...........,B.B.BB..BB./...B..B..../DB........B/.......B.../...DD..D.../.....C...../...........
18,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,B.B.BB..BB./...B..B..../DB........B/.......B.../...DD..D.../.....C...../...........,B.B.BB..BB./...B..B..../DB........B/.......B.../...DD.CD.../.........../...........
19,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,B.B.BB..BB./...B..B..../DB........B/.......B.../...DD.CD.../.........../...........,B.B.BB..BB./......B..../DB.B......B/.......B.../...DD.CD.../.........../...........
20,Player.HUNTERS,PieceType.DOG,3,4,1,4,,,,B.B.BB..BB./......B..../DB.B......B/.......B.../...DD.CD.../.........../...........,B.B.BB..BB./......B..../DB.B......B/.......B.../.D..D.CD.../.........../...........
21,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,B.B.BB..BB./......B..../DB.B......B/.......B.../.D..D.CD.../.........../...........,..B.BB..BB./B.....B..../DB.B......B/.......B.../.D..D.CD.../.........../...........
22,Player.HUNTERS,PieceType.CHIEF,6,4,5,3,,,,..B.BB..BB./B.....B..../DB.B......B/.......B.../.D..D.CD.../.........../...........,..B.BB..BB./B.....B..../DB.B......B/.....C.B.../.D..D..D.../.........../...........
23,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,..B.BB..BB./B.....B..../DB.B......B/.....C.B.../.D..D..D.../.........../...........,..B.BB..BB./B.....B..../D..B......B/.B...C.B.../.D..D..D.../.........../...........
24,Player.HUNTERS,PieceType.CHIEF,5,3,6,4,,,,..B.BB..BB./B.....B..../D..B......B/.B...C.B.../.D..D..D.../.........../...........,..B.BB..BB./B.....B..../D..B......B/.B.....B.../.D..D.CD.../.........../...........
25,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,..B.BB..BB./B.....B..../D..B......B/.B.....B.../.D..D.CD.../.........../...........,..B.BB..B../B.....B..B./D..B......B/.B.....B.../.D..D.CD.../.........../...........
26,Player.HUNTERS,PieceType.DOG,7,4,9,4,,,,..B.BB..B../B.....B..B./D..B......B/.B.....B.../.D..D.CD.../.........../...........,..B.BB..B../B.....B..B./D..B......B/.B.....B.../.D..D.C..D./.........../...........
27,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,..B.BB..B../B.....B..B./D..B......B/.B.....B.../.D..D.C..D./.........../...........,..B.BB..B../B........B./D..B..B...B/.B.....B.../.D..D.C..D./.........../...........
28,Player.HUNTERS,PieceType.DOG,9,4,10,3,,,,..B.BB..B../B........B./D..B..B...B/.B.....B.../.D..D.C..D./.........../...........,..B.BB..B../B........B./D..B..B...B/.B.....B..D/.D..D.C..../.........../...........
29,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,..B.BB..B../B........B./D..B..B...B/.B.....B..D/.D..D.C..../.........../...........,..B..B..B../B...B....B./D..B..B...B/.B.....B..D/.D..D.C..../.........../...........
30,Player.HUNTERS,PieceType.DOG,4,4,5,4,,,,..B..B..B../B...B....B./D..B..B...B/.B.....B..D/.D..D.C..../.........../...........,..B..B..B../B...B....B./D..B..B...B/.B.....B..D/.D...DC..../.........../...........
31,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,..B..B..B../B...B....B./D..B..B...B/.B.....B..D/.D...DC..../.........../...........,..B..B..B../B........B./D..BB.B...B/.B.....B..D/.D...DC..../.........../...........
32,Player.HUNTERS,PieceType.DOG,0,2,2,2,,,,..B..B..B../B........B./D..BB.B...B/.B.....B..D/.D...DC..../.........../...........,..B..B..B../B........B./..DBB.B...B/.B.....B..D/.D...DC..../.........../...........
33,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,..B..B..B../B........B./..DBB.B...B/.B.....B..D/.D...DC..../.........../...........,..B.....B../B....B...B./..DBB.B...B/.B.....B..D/.D...DC..../.........../...........
34,Player.HUNTERS,PieceType.DOG,2,2,5,5,,,,..B.....B../B....B...B./..DBB.B...B/.B.....B..D/.D...DC..../.........../...........,..B.....B../B....B...B./...BB.B...B/.B.....B..D/.D...DC..../.....D...../...........
35,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,..B.....B../B....B...B./...BB.B...B/.B.....B..D/.D...DC..../.....D...../...........,..B......../B....B..BB./...BB.B...B/.B.....B..D/.D...DC..../.....D...../...........
36,Player.HUNTERS,PieceType.DOG,5,5,6,5,,,,..B......../B....B..BB./...BB.B...B/.B.....B..D/.D...DC..../.....D...../...........,..B......../B....B..BB./...BB.B...B/.B.....B..D/.D...DC..../......D..../...........
37,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,..B......../B....B..BB./...BB.B...B/.B.....B..D/.D...DC..../......D..../...........,..B......../B....B..BB./....B.B...B/.B.B...B..D/.D...DC..../......D..../...........
38,Player.HUNTERS,PieceType.DOG,6,5,4,5,,,,..B......../B....B..BB./....B.B...B/.B.B...B..D/.D...DC..../......D..../...........,..B......../B....B..BB./....B.B...B/.B.B...B..D/.D...DC..../....D....../...........
39,Player.BUFFALO,PieceType.BUFFALO,3,3,3,4,,,,..B......../B....B..BB./....B.B...B/.B.B...B..D/.D...DC..../....D....../...........,..B......../B....B..BB./....B.B...B/.B.....B..D/.D.B.DC..../....D....../...........
40,Player.HUNTERS,PieceType.DOG,4,5,9,5,,,,..B......../B....B..BB./....B.B...B/.B.....B..D/.D.B.DC..../....D....../...........,..B......../B....B..BB./....B.B...B/.B.....B..D/.D.B.DC..../.........D./...........
41,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,..B......../B....B..BB./....B.B...B/.B.....B..D/.D.B.DC..../.........D./...........,..B......../B....B..B../....B.B..BB/.B.....B..D/.D.B.DC..../.........D./...........
42,Player.HUNTERS,PieceType.CHIEF,6,4,5,3,,,,..B......../B....B..B../....B.B..BB/.B.....B..D/.D.B.DC..../.........D./...........,..B......../B....B..B../....B.B..BB/.B...C.B..D/.D.B.D...../.........D./...........
43,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,..B......../B....B..B../....B.B..BB/.B...C.B..D/.D.B.D...../.........D./...........,.........../B.B..B..B../....B.B..BB/.B...C.B..D/.D.B.D...../.........D./...........
44,Player.HUNTERS,PieceType.DOG,10,3,10,5,,,,.........../B.B..B..B../....B.B..BB/.B...C.B..D/.D.B.D...../.........D./...........,.........../B.B..B..B../....B.B..BB/.B...C.B.../.D.B.D...../.........DD/...........
45,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.........../B.B..B..B../....B.B..BB/.B...C.B.../.D.B.D...../.........DD/...........,.........../..B..B..B../B...B.B..BB/.B...C.B.../.D.B.D...../.........DD/...........
46,Player.HUNTERS,PieceType.DOG,5,4,6,5,,,,.........../..B..B..B../B...B.B..BB/.B...C.B.../.D.B.D...../.........DD/...........,.........../..B..B..B../B...B.B..BB/.B...C.B.../.D.B......./......D..DD/...........
47,Player.BUFFALO,PieceType.BUFFALO,9,2,9,3,,,,.........../..B..B..B../B...B.B..BB/.B...C.B.../.D.B......./......D..DD/...........,.........../..B..B..B../B...B.B...B/.B...C.B.B./.D.B......./......D..DD/...........
48,Player.HUNTERS,PieceType.DOG,6,5,5,4,,,,.........../..B..B..B../B...B.B...B/.B...C.B.B./.D.B......./......D..DD/...........,.........../..B..B..B../B...B.B...B/.B...C.B.B./.D.B.D...../.........DD/...........
49,Player.BUFFALO,PieceType.BUFFALO,7,3,7,4,,,,.........../..B..B..B../B...B.B...B/.B...C.B.B./.D.B.D...../.........DD/...........,.........../..B..B..B../B...B.B...B/.B...C...B./.D.B.D.B.../.........DD/...........
50,Player.HUNTERS,PieceType.DOG,9,5,7,5,,,,.........../..B..B..B../B...B.B...B/.B...C...B./.D.B.D.B.../.........DD/...........,.........../..B..B..B../B...B.B...B/.B...C...B./.D.B.D.B.../.......D..D/...........
51,Player.BUFFALO,PieceType.BUFFALO,0,2,0,3,,,,.........../..B..B..B../B...B.B...B/.B...C...B./.D.B.D.B.../.......D..D/...........,.........../..B..B..B../....B.B...B/BB...C...B./.D.B.D.B.../.......D..D/...........
52,Player.HUNTERS,PieceType.DOG,7,5,5,5,,,,.........../..B..B..B../....B.B...B/BB...C...B./.D.B.D.B.../.......D..D/...........,.........../..B..B..B../....B.B...B/BB...C...B./.D.B.D.B.../.....D....D/...........
53,Player.BUFFALO,PieceType.BUFFALO,10,2,10,3,,,,.........../..B..B..B../....B.B...B/BB...C...B./.D.B.D.B.../.....D....D/...........,.........../..B..B..B../....B.B..../BB...C...BB/.D.B.D.B.../.....D....D/...........
54,Player.HUNTERS,PieceType.DOG,5,5,1,5,,,,.........../..B..B..B../....B.B..../BB...C...BB/.D.B.D.B.../.....D....D/...........,.........../..B..B..B../....B.B..../BB...C...BB/.D.B.D.B.../.D........D/...........
55,Player.BUFFALO,PieceType.BUFFALO,4,2,4,3,,,,.........../..B..B..B../....B.B..../BB...C...BB/.D.B.D.B.../.D........D/...........,.........../..B..B..B../......B..../BB..BC...BB/.D.B.D.B.../.D........D/...........
56,Player.HUNTERS,PieceType.DOG,1,5,3,5,,,,.........../..B..B..B../......B..../BB..BC...BB/.D.B.D.B.../.D........D/...........,.........../..B..B..B../......B..../BB..BC...BB/.D.B.D.B.../...D......D/...........
57,Player.BUFFALO,PieceType.BUFFALO,7,4,7,5,,,,.........../..B..B..B../......B..../BB..BC...BB/.D.B.D.B.../...D......D/...........,.........../..B..B..B../......B..../BB..BC...BB/.D.B.D...../...D...B..D/...........
58,Player.HUNTERS,PieceType.DOG,5,4,6,4,,,,.........../..B..B..B../......B..../BB..BC...BB/.D.B.D...../...D...B..D/...........,.........../..B..B..B../......B..../BB..BC...BB/.D.B..D..../...D...B..D/...........
59,Player.BUFFALO,PieceType.BUFFALO,9,3,9,4,,,,.........../..B..B..B../......B..../BB..BC...BB/.D.B..D..../...D...B..D/...........,.........../..B..B..B../......B..../BB..BC....B/.D.B..D..B./...D...B..D/...........
60,Player.HUNTERS,PieceType.DOG,1,4,0,4,,,,.........../..B..B..B../......B..../BB..BC....B/.D.B..D..B./...D...B..D/...........,.........../..B..B..B../......B..../BB..BC....B/D..B..D..B./...D...B..D/...........
61,Player.BUFFALO,PieceType.BUFFALO,4,3,4,4,,,,.........../..B..B..B../......B..../BB..BC....B/D..B..D..B./...D...B..D/...........,.........../..B..B..B../......B..../BB...C....B/D..BB.D..B./...D...B..D/...........
62,Player.HUNTERS,PieceType.CHIEF,5,3,5,2,,,,.........../..B..B..B../......B..../BB...C....B/D..BB.D..B./...D...B..D/...........,.........../..B..B..B../.....CB..../BB........B/D..BB.D..B./...D...B..D/...........
63,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,.........../..B..B..B../.....CB..../BB........B/D..BB.D..B./...D...B..D/...........,.........../.....B..B../..B..CB..../BB........B/D..BB.D..B./...D...B..D/...........
64,Player.HUNTERS,PieceType.DOG,6,4,4,2,,,,.........../.....B..B../..B..CB..../BB........B/D..BB.D..B./...D...B..D/...........,.........../.....B..B../..B.DCB..../BB........B/D..BB....B./...D...B..D/...........
65,Player.BUFFALO,PieceType.BUFFALO,4,4,4,5,,,,.........../.....B..B../..B.DCB..../BB........B/D..BB....B./...D...B..D/...........,.........../.....B..B../..B.DCB..../BB........B/D..B.....B./...DB..B..D/...........
66,Player.HUNTERS,PieceType.DOG,4,2,3,3,,,,.........../.....B..B../..B.DCB..../BB........B/D..B.....B./...DB..B..D/...........,.........../.....B..B../..B..CB..../BB.D......B/D..B.....B./...DB..B..D/...........
67,Player.BUFFALO,PieceType.BUFFALO,9,4,9,5,,,,.........../.....B..B../..B..CB..../BB.D......B/D..B.....B./...DB..B..D/...........,.........../.....B..B../..B..CB..../BB.D......B/D..B......./...DB..B.BD/...........
68,Player.HUNTERS,PieceType.DOG,3,3,7,3,,,,.........../.....B..B../..B..CB..../BB.D......B/D..B......./...DB..B.BD/...........,.........../.....B..B../..B..CB..../BB.....D..B/D..B......./...DB..B.BD/...........
69,Player.BUFFALO,PieceType.BUFFALO,1,3,1,4,,,,.........../.....B..B../..B..CB..../BB.....D..B/D..B......./...DB..B.BD/...........,.........../.....B..B../..B..CB..../B......D..B/DB.B......./...DB..B.BD/...........
70,Player.HUNTERS,PieceType.DOG,0,4,1,5,,,,.........../.....B..B../..B..CB..../B......D..B/DB.B......./...DB..B.BD/...........,.........../.....B..B../..B..CB..../B......D..B/.B.B......./.D.DB..B.BD/...........
71,Player.BUFFALO,PieceType.BUFFALO,0,3,0,4,,,,.........../.....B..B../..B..CB..../B......D..B/.B.B......./.D.DB..B.BD/...........,.........../.....B..B../..B..CB..../.......D..B/BB.B......./.D.DB..B.BD/...........
72,Player.HUNTERS,PieceType.DOG,10,5,9,4,,,,.........../.....B..B../..B..CB..../.......D..B/BB.B......./.D.DB..B.BD/...........,.........../.....B..B../..B..CB..../.......D..B/BB.B.....D./.D.DB..B.B./...........
73,Player.BUFFALO,PieceType.BUFFALO,9,5,9,6,,Player.BUFFALO,GameOverReason.BUFFALO_CROSSED,.........../.....B..B../..B..CB..../.......D..B/BB.B.....D./.D.DB..B.B./...........,.........../.....B..B../..B..CB..../.......D..B/BB.B.....D./.D.DB..B.../.........B.
