move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,7,1,,,,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......BD.../.........../.........../.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BBBBBB.BBBB/......BD.../.........../.........../.........../....DCDD.../...........,B.BBBB.BBBB/.B....BD.../.........../.........../.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,6,5,6,2,,,,B.BBBB.BBBB/.B....BD.../.........../.........../.........../....DCDD.../...........,B.BBBB.BBBB/.B....BD.../......D..../.........../.........../....DC.D.../...........
5,Player.BUFFALO,PieceType.BUFFALO,1,1,1,2,,,,B.BBBB.BBBB/.B....BD.../......D..../.........../.........../....DC.D.../...........,B.BBBB.BBBB/......BD.../.B....D..../.........../.........../....DC.D.../...........
6,Player.HUNTERS,PieceType.DOG,7,5,9,3,,,,B.BBBB.BBBB/......BD.../.B....D..../.........../.........../....DC.D.../...........,B.BBBB.BBBB/......BD.../.B....D..../.........D./.........../....DC...../...........
7,Player.BUFFALO,PieceType.BUFFALO,1,2,1,3,,,,B.BBBB.BBBB/......BD.../.B....D..../.........D./.........../....DC...../...........,B.BBBB.BBBB/......BD.../......D..../.B.......D./.........../....DC...../...........
8,Player.HUNTERS,PieceType.DOG,9,3,8,3,,,,B.BBBB.BBBB/......BD.../......D..../.B.......D./.........../....DC...../...........,B.BBBB.BBBB/......BD.../......D..../.B......D../.........../....DC...../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B.BBBB.BBBB/......BD.../......D..../.B......D../.........../....DC...../...........,B.BB.B.BBBB/....B.BD.../......D..../.B......D../.........../....DC...../...........
10,Player.HUNTERS,PieceType.DOG,6,2,4,2,,,,B.BB.B.BBBB/....B.BD.../......D..../.B......D../.........../....DC...../...........,B.BB.B.BBBB/....B.BD.../....D....../.B......D../.........../....DC...../...........
