move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,0,2,,,,BBBBBB.BBBB/......B..../.........../.........../.........../...DDCDD.../...........,BBBBBB.BBBB/......B..../D........../.........../.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,6,1,6,2,,,,BBBBBB.BBBB/......B..../D........../.........../.........../....DCDD.../...........,BBBBBB.BBBB/.........../D.....B..../.........../.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,0,2,4,2,,,,BBBBBB.BBBB/.........../D.....B..../.........../.........../....DCDD.../...........,BBBBBB.BBBB/.........../....D.B..../.........../.........../....DCDD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBB.BBBB/.........../....D.B..../.........../.........../....DCDD.../...........,BB.BBB.BBBB/..B......../....D.B..../.........../.........../....DCDD.../...........
6,Player.HUNTERS,PieceType.DOG,4,2,4,4,,,,BB.BBB.BBBB/..B......../....D.B..../.........../.........../....DCDD.../...........,BB.BBB.BBBB/..B......../......B..../.........../....D....../....DCDD.../...........
7,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,BB.BBB.BBBB/..B......../......B..../.........../....D....../....DCDD.../...........,BB.BBB.BBB./..B.......B/......B..../.........../....D....../....DCDD.../...........
8,Player.HUNTERS,PieceType.DOG,6,5,6,3,,,,BB.BBB.BBB./..B.......B/......B..../.........../....D....../....DCDD.../...........,BB.BBB.BBB./..B.......B/......B..../......D..../....D....../....DC.D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BBB.BBB./..B.......B/......B..../......D..../....D....../....DC.D.../...........,B..BBB.BBB./.BB.......B/......B..../......D..../....D....../....DC.D.../...........
10,Player.HUNTERS,PieceType.DOG,7,5,4,2,,,,B..BBB.BBB./.BB.......B/......B..../......D..../....D....../....DC.D.../...........,B..BBB.BBB./.BB.......B/....D.B..../......D..../....D....../....DC...../...........
