move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,7,0,7,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.DOG,3,5,1,3,,,,BBBBBBB.BBB/.......B.../.........../.........../.........../...DDCDD.../...........,BBBBBBB.BBB/.......B.../.........../.D........./.........../....DCDD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,9,0,9,1,,,,BBBBBBB.BBB/.......B.../.........../.D........./.........../....DCDD.../...........,BBBBBBB.B.B/.......B.B./.........../.D........./.........../....DCDD.../...........
4,Player.HUNTERS,PieceType.DOG,7,5,9,5,,,,BBBBBBB.B.B/.......B.B./.........../.D........./.........../....DCDD.../...........,BBBBBBB.B.B/.......B.B./.........../.D........./.........../....DCD..D./...........
5,Player.BUFFALO,PieceType.BUFFALO,2,0,2,1,,,,BBBBBBB.B.B/.......B.B./.........../.D........./.........../....DCD..D./...........,BB.BBBB.B.B/..B....B.B./.........../.D........./.........../....DCD..D./...........
6,Player.HUNTERS,PieceType.DOG,4,5,4,1,,,,BB.BBBB.B.B/..B....B.B./.........../.D........./.........../....DCD..D./...........,BB.BBBB.B.B/..B.D..B.B./.........../.D........./.........../.....CD..D./...........
7,Player.BUFFALO,PieceType.BUFFALO,6,0,6,1,,,,BB.BBBB.B.B/..B.D..B.B./.........../.D........./.........../.....CD..D./...........,BB.BBB..B.B/..B.D.BB.B./.........../.D........./.........../.....CD..D./...........
8,Player.HUNTERS,PieceType.DOG,1,3,2,2,,,,BB.BBB..B.B/..B.D.BB.B./.........../.D........./.........../.....CD..D./...........,BB.BBB..B.B/..B.D.BB.B./..D......../.........../.........../.....CD..D./...........
9,Player.BUFFALO,PieceType.BUFFALO,1,0,1,1,,,,BB.BBB..B.B/..B.D.BB.B./..D......../.........../.........../.....CD..D./...........,B..BBB..B.B/.BB.D.BB.B./..D......../.........../.........../.....CD..D./...........
10,Player.HUNTERS,PieceType.DOG,2,2,8,2,,,,B..BBB..B.B/.BB.D.BB.B./..D......../.........../.........../.....CD..D./...........,B..BBB..B.B/.BB.D.BB.B./........D../.........../.........../.....CD..D./...........
11,Player.BUFFALO,PieceType.BUFFALO,9,1,9,2,,,,B..BBB..B.B/.BB.D.BB.B./........D../.........../.........../.....CD..D./...........,B..BBB..B.B/.BB.D.BB.../........DB./.........../.........../.....CD..D./...........
12,Player.HUNTERS,PieceType.DOG,8,2,6,2,,,,B..BBB..B.B/.BB.D.BB.../........DB./.........../.........../.....CD..D./...........,B..BBB..B.B/.BB.D.BB.../......D..B./.........../.........../.....CD..D./...........
13,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,B..BBB..B.B/.BB.D.BB.../......D..B./.........../.........../.....CD..D./...........,B...BB..B.B/.BBBD.BB.../......D..B./.........../.........../.....CD..D./...........
14,Player.HUNTERS,PieceType.DOG,6,5,8,5,,,,B...BB..B.B/.BBBD.BB.../......D..B./.........../.........../.....CD..D./...........,B...BB..B.B/.BBBD.BB.../......D..B./.........../.........../.....C..DD./...........
15,Player.BUFFALO,PieceType.BUFFALO,8,0,8,1,,,,B...BB..B.B/.BBBD.BB.../......D..B./.........../.........../.....C..DD./...........,B...BB....B/.BBBD.BBB../......D..B./.........../.........../.....C..DD./...........
16,Player.HUNTERS,PieceType.DOG,4,1,2,3,,,,B...BB....B/.BBBD.BBB../......D..B./.........../.........../.....C..DD./...........,B...BB....B/.BBB..BBB../......D..B./..D......../.........../.....C..DD./...........
17,Player.BUFFALO,PieceType.BUFFALO,3,1,3,2,,,,B...BB....B/.BBB..BBB../......D..B./..D......../.........../.....C..DD./...........,B...BB....B/.BB...BBB../...B..D..B./..D......../.........../.....C..DD./...........
18,Player.HUNTERS,PieceType.DOG,6,2,7,2,,,,B...BB....B/.BB...BBB../...B..D..B./..D......../.........../.....C..DD./...........,B...BB....B/.BB...BBB../...B...D.B./..D......../.........../.....C..DD./...........
19,Player.BUFFALO,PieceType.BUFFALO,8,1,8,2,,,,B...BB....B/.BB...BBB../...B...D.B./..D......../.........../.....C..DD./...........,B...BB....B/.BB...BB.../...B...DBB./..D......../.........../.....C..DD./...........
20,Player.HUNTERS,PieceType.DOG,9,5,10,5,,,,B...BB....B/.BB...BB.../...B...DBB./..D......../.........../.....C..DD./...........,B...BB....B/.BB...BB.../...B...DBB./..D......../.........../.....C..D.D/...........
21,Player.BUFFALO,PieceType.BUFFALO,10,0,10,1,,,,B...BB....B/.BB...BB.../...B...DBB./..D......../.........../.....C..D.D/...........,B...BB...../.BB...BB..B/...B...DBB./..D......../.........../.....C..D.D/...........
22,Player.HUNTERS,PieceType.DOG,2,3,4,3,,,,B...BB...../.BB...BB..B/...B...DBB./..D......../.........../.....C..D.D/...........,B...BB...../.BB...BB..B/...B...DBB./....D....../.........../.....C..D.D/...........
23,Player.BUFFALO,PieceType.BUFFALO,10,1,10,2,,,,B...BB...../.BB...BB..B/...B...DBB./....D....../.........../.....C..D.D/...........,B...BB...../.BB...BB.../...B...DBBB/....D....../.........../.....C..D.D/...........
24,Player.HUNTERS,PieceType.DOG,8,5,8,3,,,,B...BB...../.BB...BB.../...B...DBBB/....D....../.........../.....C..D.D/...........,B...BB...../.BB...BB.../...B...DBBB/....D...D../.........../.....C....D/...........
25,Player.BUFFALO,PieceType.BUFFALO,2,1,2,2,,,,B...BB...../.BB...BB.../...B...DBBB/....D...D../.........../.....C....D/...........,B...BB...../.B....BB.../..BB...DBBB/....D...D../.........../.....C....D/...........
26,Player.HUNTERS,PieceType.DOG,7,2,4,5,,,,B...BB...../.B....BB.../..BB...DBBB/....D...D../.........../.....C....D/...........,B...BB...../.B....BB.../..BB....BBB/....D...D../.........../....DC....D/...........
27,Player.BUFFALO,PieceType.BUFFALO,2,2,2,3,,,,B...BB...../.B....BB.../..BB....BBB/....D...D../.........../....DC....D/...........,B...BB...../.B....BB.../...B....BBB/..B.D...D../.........../....DC....D/...........
28,Player.HUNTERS,PieceType.CHIEF,5,5,6,4,,,,B...BB...../.B....BB.../...B....BBB/..B.D...D../.........../....DC....D/...........,B...BB...../.B....BB.../...B....BBB/..B.D...D../......C..../....D.....D/...........
29,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,B...BB...../.B....BB.../...B....BBB/..B.D...D../......C..../....D.....D/...........,B....B...../.B..B.BB.../...B....BBB/..B.D...D../......C..../....D.....D/...........
30,Player.HUNTERS,PieceType.DOG,4,5,3,5,,,,B....B...../.B..B.BB.../...B....BBB/..B.D...D../......C..../....D.....D/...........,B....B...../.B..B.BB.../...B....BBB/..B.D...D../......C..../...D......D/...........
31,Player.BUFFALO,PieceType.BUFFALO,5,0,5,1,,,,B....B...../.B..B.BB.../...B....BBB/..B.D...D../......C..../...D......D/...........,B........../.B..BBBB.../...B....BBB/..B.D...D../......C..../...D......D/...........
32,Player.HUNTERS,PieceType.DOG,3,5,2,5,,,,B........../.B..BBBB.../...B....BBB/..B.D...D../......C..../...D......D/...........,B........../.B..BBBB.../...B....BBB/..B.D...D../......C..../..D.......D/...........
33,Player.BUFFALO,PieceType.BUFFALO,5,1,5,2,,,,B........../.B..BBBB.../...B....BBB/..B.D...D../......C..../..D.......D/...........,B........../.B..B.BB.../...B.B..BBB/..B.D...D../......C..../..D.......D/...........
34,Player.HUNTERS,PieceType.DOG,8,3,7,4,,,,B........../.B..B.BB.../...B.B..BBB/..B.D...D../......C..../..D.......D/...........,B........../.B..B.BB.../...B.B..BBB/..B.D....../......CD.../..D.......D/...........
35,Player.BUFFALO,PieceType.BUFFALO,3,2,3,3,,,,B........../.B..B.BB.../...B.B..BBB/..B.D....../......CD.../..D.......D/...........,B........../.B..B.BB.../.....B..BBB/..BBD....../......CD.../..D.......D/...........
36,Player.HUNTERS,PieceType.DOG,4,3,4,4,,,,B........../.B..B.BB.../.....B..BBB/..BBD....../......CD.../..D.......D/...........,B........../.B..B.BB.../.....B..BBB/..BB......./....D.CD.../..D.......D/...........
37,Player.BUFFALO,PieceType.BUFFALO,3,3,3,4,,,,B........../.B..B.BB.../.....B..BBB/..BB......./....D.CD.../..D.......D/...........,B........../.B..B.BB.../.....B..BBB/..B......../...BD.CD.../..D.......D/...........
