move_number,player,piece_type,from_x,from_y,to_x,to_y,captured_piece,winner_after_move,game_over_reason,board_before,board_after
1,Player.BUFFALO,PieceType.BUFFALO,0,0,0,1,,,,BBBBBBBBBBB/.........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........
2,Player.HUNTERS,PieceType.CHIEF,5,5,4,4,,,,.BBBBBBBBBB/B........../.........../.........../.........../...DDCDD.../...........,.BBBBBBBBBB/B........../.........../.........../....C....../...DD.DD.../...........
3,Player.BUFFALO,PieceType.BUFFALO,0,1,0,2,,,,.BBBBBBBBBB/B........../.........../.........../....C....../...DD.DD.../...........,.BBBBBBBBBB/.........../B........../.........../....C....../...DD.DD.../...........
4,Player.HUNTERS,PieceType.DOG,4,5,1,2,,,,.BBBBBBBBBB/.........../B........../.........../....C....../...DD.DD.../...........,.BBBBBBBBBB/.........../BD........./.........../....C....../...D..DD.../...........
5,Player.BUFFALO,PieceType.BUFFALO,4,0,4,1,,,,.BBBBBBBBBB/.........../BD........./.........../....C....../...D..DD.../...........,.BBB.BBBBBB/....B....../BD........./.........../....C....../...D..DD.../...........
6,Player.HUNTERS,PieceType.DOG,6,5,2,1,,,,.BBB.BBBBBB/....B....../BD........./.........../....C....../...D..DD.../...........,.BBB.BBBBBB/..D.B....../BD........./.........../....C....../...D...D.../...........
7,Player.BUFFALO,PieceType.BUFFALO,3,0,3,1,,,,.BBB.BBBBBB/..D.B....../BD........./.........../....C....../...D...D.../...........,.BB..BBBBBB/..DBB....../BD........./.........../....C....../...D...D.../...........
8,Player.HUNTERS,PieceType.DOG,1,2,0,3,,,,.BB..BBBBBB/..DBB....../BD........./.........../....C....../...D...D.../...........,.BB..BBBBBB/..DBB....../B........../D........../....C....../...D...D.../...........
9,Player.BUFFALO,PieceType.BUFFALO,4,1,4,2,,,,.BB..BBBBBB/..DBB....../B........../D........../....C....../...D...D.../...........,.BB..BBBBBB/..DB......./B...B....../D........../....C....../...D...D.../...........
10,Player.HUNTERS,PieceType.DOG,3,5,6,5,,,,.BB..BBBBBB/..DB......./B...B....../D........../....C....../...D...D.../...........,.BB..BBBBBB/..DB......./B...B....../D........../....C....../......DD.../...........
